"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2019,12,138495475,26022899
2019,12,138495476,26022900
2019,12,138495489,26022901
2019,12,138495490,26022902
2019,12,138495494,26022903
2019,11,138495499,26022904
2019,3,138495507,26022907
2019,3,138495513,26022910
2019,20,138495514,26022911
2019,11,138495525,26022912
2019,12,138495538,26022913
2019,12,138495540,26022914
2019,12,138495542,26022915
2019,22,138495544,26022916
2019,12,138495546,26022917
2019,18,138495547,26022918
2019,18,138495550,26022920
2019,12,138495555,26022921
2019,12,138495556,26022922
2019,12,138495561,26022923
2019,11,138495568,26022924
2019,12,138495569,26022925
2019,12,138495570,26022926
2019,18,138495572,26022927
2019,10,138495575,26022928
2019,22,138495578,26022930
2019,22,138495577,26022929
2019,11,138495583,26022931
2019,18,138495585,26022932
2019,12,138495592,26022933
2019,12,138495593,26022934
2019,12,138495594,26022935
2019,12,138495596,26022936
2019,12,138495610,26022937
2019,12,138495612,26022938
2019,12,138495623,26022939
2019,12,138495625,26022941
2019,12,138495624,26022940
2019,9,138495626,26022942
2019,12,138495628,26022943
2019,12,138495629,26022944
2019,12,138495630,26022945
2019,12,138495634,26022946
2019,12,138495635,26022947
2019,12,138495636,26022948
2019,20,138495647,26022949
2019,10,138495660,26022950
2019,12,138495662,26022951
2019,3,138495666,26022954
2019,12,138495667,26022955
2019,18,138495668,26022956
2019,12,138495668,26022957
2019,12,138495672,26022958
2019,18,138495673,26022959
2019,12,138495674,26022960
2019,12,138495675,26022961
2019,12,138495678,26022963
2019,20,138495686,26022967
2019,18,138495694,26022969
2019,12,138495699,26022970
2019,18,138495700,26022971
2019,9,138495701,26022972
2019,12,138495706,26022974
2019,12,138495708,26022975
2019,12,138495711,26022976
2019,9,138495712,26022977
2019,12,138495715,26022979
2019,12,138495719,26022980
2019,12,138495721,26022981
2019,12,138495724,26022983
2019,12,138495723,26022982
2019,20,138495727,26022984
2019,12,138495732,26022985
2019,20,138495741,26022987
2019,10,138495742,26022988
2019,12,138495743,26022989
2019,12,138495747,26022992
2019,12,138495754,26022993
2019,12,138495755,26022994
2019,12,138495756,26022995
2019,12,138495762,26022997
2019,12,138495766,26022999
2019,18,138495766,26022998
2019,12,138495769,26023000
2019,12,138495794,26023001
2019,9,138495803,26023003
2019,12,138495806,26023004
2019,12,138495807,26023005
2019,12,138495808,26023006
2019,12,138495809,26023007
2019,18,138495810,26023008
2019,12,138495811,26023009
2019,12,138495813,26023010
2019,12,138495814,26023011
2019,12,138495820,26023012
2019,12,138495821,26023013
2019,12,138495823,26023014
2019,12,138495824,26023015
2019,12,138495825,26023016
2019,12,138495827,26023018
2019,12,138495826,26023017
2019,20,138495836,26023019
2019,12,138495841,26023020
2019,12,138495845,26023021
2019,12,138495857,26023024
2019,22,138495859,26023025
2019,12,138495861,26023026
2019,20,138495867,26023027
2019,12,138495872,26023028
2019,12,138495875,26023029
2019,12,138495876,26023030
2019,18,138495895,26023031
2019,10,138495897,26023032
2019,12,138495898,26023033
2019,12,138495899,26023034
2019,12,138495900,26023035
2019,12,138495904,26023036
2019,9,138495909,26023038
2019,12,138495913,26023041
2019,2,138495914,26023042
2019,3,138495916,26023043
2019,18,138495938,26023046
2019,19,138495939,26023047
2019,17,138495940,26023048
2019,12,138495945,26023049
2019,20,138495946,26023050
2019,2,138495947,26023051
2019,2,138495950,26023052
2019,12,138495951,26023053
2019,18,138495961,26023054
2019,18,138495964,26023055
2019,12,138495973,26023056
2019,12,138495978,26023058
2019,12,138495982,26023061
2019,12,138495983,26023062
2019,12,138495985,26023063
2019,12,138495990,26023066
2019,12,138495991,26023067
2019,18,138495993,26023068
2019,2,138495995,26023069
2019,12,138496002,26023070
2019,12,138496003,26023071
2019,12,138496005,26023072
2019,12,138496008,26023073
2019,12,138496009,26023074
2019,12,138496010,26023075
2019,3,138496014,26023078
2019,12,138496019,26023079
2019,12,138496022,26023081
2019,12,138496023,26023082
2019,12,138496024,26023083
2019,18,138496028,26023084
2019,12,138496030,26023085
2019,12,138496036,26023088
2019,20,138496037,26023089
2019,12,138496058,26023092
2019,12,138496121,26023094
2019,19,138485397,26022555
2019,12,138503255,26028156
2019,6,138500313,26021436
2019,2,138494630,26022570
2019,12,138494841,26022666
2019,12,138494781,26022634
2019,22,138494786,26022637
2019,12,138494796,26022643
2019,12,138501937,26027736
2019,20,138500460,26021495
2019,20,138494812,26022647
2019,12,138494814,26022649
2019,12,138494815,26022650
2019,19,138494648,26022578
2019,3,138485497,26027275
2019,12,138500361,26022598
2019,18,138485515,26027282
2019,12,138485519,26027283
2019,18,138494699,26022602
2019,3,138494708,26022607
2019,12,138485402,26027239
2019,12,138494844,26022667
2019,9,138500322,26027249
2019,12,138485489,26027273
2019,12,138500498,26021510
2019,12,138500432,26021480
2019,12,138503292,26028176
2019,12,138503300,26028181
2019,12,138503308,26028184
2019,9,138503309,26028185
2019,12,138503311,26028186
2019,12,138503312,26028187
2019,12,138503313,26028188
2019,22,138503314,26028189
2019,22,138503315,26028190
2019,12,138494877,26022680
2019,12,138503318,26028191
2019,3,138503320,26028192
2019,12,138503322,26028193
2019,22,138503325,26028194
2019,12,138503326,26028195
2019,12,138503327,26028196
2019,12,138503328,26028197
2019,12,138503329,26028198
2019,12,138503331,26028200
2019,12,138503334,26028201
2019,12,138503335,26028202
2019,3,138503336,26028203
2019,12,138503340,26028204
2019,12,138503341,26028205
2019,21,138503344,26028206
2019,3,138503345,26028207
2019,12,138503347,26028208
2019,12,138503348,26028209
2019,19,138503353,26028211
2019,3,138501944,26021496
2019,12,138500464,26021497
2019,12,138501945,26027740
2019,12,138501947,26027741
2019,12,138501954,26027744
2019,12,138501955,26027745
2019,12,138501959,26027746
2019,9,138501961,26027747
2019,3,138501963,26027748
2019,12,138501964,26027749
2019,12,138501965,26027750
2019,12,138501968,26027752
2019,18,138501969,26027753
2019,12,138501972,26027754
2019,12,138501973,26027755
2019,12,138501976,26027756
2019,12,138501981,26027757
2019,12,138501983,26027759
2019,12,138501987,26027760
2019,12,138501989,26027761
2019,18,138501993,26027763
2019,20,138501996,26027764
2019,12,138502007,26027766
2019,12,138502014,26027767
2019,12,138502027,26027769
2019,12,138502026,26027768
2019,12,138502030,26027770
2019,12,138502034,26027771
2019,12,138502042,26027775
2019,12,138502041,26027774
2019,12,138502049,26027778
2019,12,138502050,26027779
2019,12,138502051,26027780
2019,12,138502055,26027783
2019,20,138502056,26027784
2019,12,138502060,26027785
2019,18,138502062,26027786
2019,12,138502066,26027787
2019,12,138502068,26027788
2019,12,138502071,26027789
2019,12,138502076,26027791
2019,12,138502077,26027792
2019,12,138502078,26027793
2019,18,138502080,26027794
2019,12,138502082,26027795
2019,12,138502083,26027796
2019,2,138502084,26027797
2019,22,138502085,26027798
2019,22,138502090,26027800
2019,12,138502092,26027801
2019,3,138502093,26027802
2019,3,138502096,26027803
2019,3,138502097,26027804
2019,20,138502098,26027805
2019,12,138502099,26027806
2019,12,138502101,26027807
2019,12,138502103,26027808
2019,12,138502104,26027809
2019,12,138502105,26027810
2019,12,138502122,26027811
2019,12,138502124,26027812
2019,12,138502126,26027813
2019,2,138502127,26027814
2019,12,138502129,26027815
2019,3,138502133,26027817
2019,12,138502139,26027820
2019,12,138502149,26027823
2019,12,138502161,26027824
2019,12,138502164,26027825
2019,12,138502169,26027826
2019,22,138502170,26027827
2019,18,138502182,26027828
2019,19,138502184,26027829
2019,3,138502187,26027830
2019,12,138502189,26027831
2019,12,138502190,26027832
2019,12,138502194,26027833
2019,3,138502196,26027834
2019,12,138502200,26027835
2019,12,138502201,26027836
2019,12,138502202,26027838
2019,18,138502202,26027837
2019,12,138502215,26027839
2019,12,138502219,26027840
2019,20,138502223,26027841
2019,12,138502224,26027842
2019,12,138502229,26027843
2019,12,138502234,26027847
2019,12,138502233,26027846
2019,12,138502235,26027848
2019,12,138502237,26027849
2019,12,138502239,26027850
2019,18,138502243,26027851
2019,12,138502250,26027852
2019,2,138502253,26027853
2019,12,138502261,26027854
2019,9,138502263,26027855
2019,12,138502267,26027856
2019,12,138502270,26027857
2019,12,138502271,26027858
2019,12,138502273,26027859
2019,12,138502274,26027860
2019,12,138502275,26027861
2019,12,138502278,26027862
2019,12,138502279,26027863
2019,12,138502280,26027864
2019,12,138502281,26027865
2019,18,138502293,26027866
2019,12,138502305,26027867
2019,12,138502306,26027868
2019,12,138502311,26027870
2019,12,138502314,26027871
2019,9,138502315,26027872
2019,12,138502316,26027873
2019,12,138502317,26027874
2019,12,138502322,26027876
2019,20,138502325,26027877
2019,12,138502326,26027878
2019,12,138502327,26027879
2019,20,138502328,26027880
2019,12,138502333,26027881
2019,12,138502341,26027882
2019,12,138502348,26027883
2019,9,138502351,26027884
2019,18,138502355,26027885
2019,12,138502360,26027886
2019,12,138502362,26027887
2019,12,138502364,26027889
2019,12,138502366,26027890
2019,12,138502370,26027892
2019,12,138502373,26027893
2019,12,138502375,26027894
2019,12,138502378,26027895
2019,18,138502383,26027896
2019,12,138502386,26027897
2019,12,138502389,26027898
2019,12,138502391,26027899
2019,3,138502393,26027900
2019,12,138502394,26027901
2019,12,138502396,26027902
2019,12,138502408,26027903
2019,9,138502410,26027904
2019,12,138502414,26027905
2019,12,138502416,26027906
2019,12,138502417,26027907
2019,12,138502419,26027908
2019,3,138502423,26027909
2019,12,138502425,26027910
2019,18,138502428,26027911
2019,20,138502429,26027912
2019,18,138502432,26027913
2019,12,138502440,26027914
2019,18,138502446,26027915
2019,18,138502450,26027916
2019,12,138502459,26027919
2019,18,138502469,26027920
2019,18,138502473,26027921
2019,12,138502475,26027922
2019,12,138502476,26027923
2019,11,138502491,26027924
2019,12,138502497,26027928
2019,12,138502500,26027929
2019,12,138502502,26027930
2019,20,138502503,26027931
2019,19,138502504,26027932
2019,20,138502507,26027933
2019,12,138502515,26027935
2019,19,138502523,26027936
2019,12,138502533,26027937
2019,9,138502534,26027938
2019,12,138502536,26027939
2019,12,138502552,26027941
2019,12,138502562,26027942
2019,3,138502563,26027943
2019,12,138502567,26027944
2019,12,138502569,26027945
2019,20,138502571,26027946
2019,12,138502572,26027947
2019,12,138502576,26027948
2019,12,138502581,26027949
2019,12,138502584,26027950
2019,12,138502585,26027951
2019,2,138502586,26027952
2019,12,138502587,26027953
2019,12,138502590,26027954
2019,12,138502593,26027955
2019,9,138502602,26027956
2019,12,138502603,26027957
2019,12,138502604,26027958
2019,12,138502607,26027959
2019,2,138502608,26027960
2019,3,138502608,26027961
2019,12,138502609,26027962
2019,2,138502618,26027964
2019,10,138502618,26027965
2019,12,138502624,26027967
2019,12,138502627,26027969
2019,12,138502628,26027970
2019,12,138502630,26027971
2019,12,138502631,26027972
2019,12,138502634,26027973
2019,12,138502639,26027974
2019,12,138502641,26027975
2019,12,138502645,26027977
2019,12,138502647,26027978
2019,12,138502648,26027979
2019,12,138502656,26027980
2019,12,138502659,26027981
2019,12,138502660,26027982
2019,18,138502661,26027983
2019,12,138502664,26027984
2019,9,138502670,26027985
2019,20,138502676,26027986
2019,12,138502697,26027990
2019,12,138502698,26027991
2019,12,138502701,26027993
2019,10,138502702,26027994
2019,19,138502704,26027995
2019,22,138502705,26027996
2019,12,138502707,26027997
2019,11,138502708,26027998
2019,12,138502709,26027999
2019,2,138502711,26028000
2019,2,138502713,26028002
2019,12,138502714,26028003
2019,21,138502730,26028004
2019,12,138502735,26028005
2019,12,138502740,26028007
2019,12,138502745,26028008
2019,12,138502750,26028009
2019,12,138502751,26028010
2019,12,138502752,26028011
2019,12,138502754,26028012
2019,12,138502761,26028014
2019,12,138502764,26028017
2019,2,138502766,26028018
2019,12,138502770,26028019
2019,12,138502789,26028021
2019,12,138502791,26028022
2019,12,138502792,26028023
2019,12,138502798,26028024
2019,12,138502803,26028025
2019,12,138502812,26028027
2019,12,138502811,26028026
2019,12,138502829,26028028
2019,12,138502848,26028031
2019,12,138502850,26028032
2019,20,138502851,26028033
2019,3,138502854,26028034
2019,12,138502858,26028035
2019,12,138502861,26028036
2019,12,138502864,26028037
2019,12,138502866,26028038
2019,9,138502876,26028040
2019,12,138502879,26028041
2019,12,138502884,26028042
2019,12,138502888,26028043
2019,22,138502893,26028044
2019,12,138502894,26028045
2019,12,138502895,26028046
2019,12,138502900,26028047
2019,12,138502902,26028048
2019,9,138502904,26028049
2019,12,138502905,26028050
2019,12,138502907,26028051
2019,12,138502919,26028053
2019,12,138502925,26028054
2019,12,138502926,26028055
2019,12,138502927,26028056
2019,3,138502928,26028057
2019,12,138502929,26028058
2019,2,138502933,26028060
2019,2,138502939,26028062
2019,12,138502945,26028065
2019,4,138502944,26028064
2019,12,138502949,26028066
2019,18,138502950,26028067
2019,12,138502951,26028068
2019,12,138502952,26028069
2019,19,138502956,26028070
2019,12,138502958,26028071
2019,12,138502959,26028072
2019,12,138502967,26028075
2019,2,138502972,26028076
2019,12,138502975,26028077
2019,12,138502976,26028078
2019,12,138502979,26028079
2019,12,138502984,26028083
2019,12,138502989,26028084
2019,12,138502992,26028085
2019,12,138502231,26027845
2019,12,138502997,26028087
2019,12,138503001,26028088
2019,12,138503003,26028089
2019,22,138501941,26027738
2019,12,138501943,26027739
2019,3,138485411,26022565
2019,2,138500356,26021456
2019,2,138500355,26021455
2019,2,138500357,26021457
2019,11,138485498,26022594
2019,12,138501266,26027545
2019,3,138501270,26027546
2019,12,138501272,26027547
2019,9,138501274,26027549
2019,3,138501278,26027550
2019,3,138501279,26027551
2019,22,138501282,26027552
2019,12,138501291,26027553
2019,12,138501293,26027554
2019,3,138501294,26027555
2019,3,138501297,26027556
2019,22,138501302,26027557
2019,2,138501303,26027558
2019,12,138501307,26027560
2019,20,138501308,26027561
2019,22,138501309,26027562
2019,18,138501310,26027563
2019,12,138501312,26027564
2019,12,138501313,26027565
2019,18,138501318,26027566
2019,12,138501325,26027567
2019,9,138501327,26027568
2019,12,138501328,26027569
2019,2,138501331,26027570
2019,19,138501332,26027571
2019,12,138501334,26027572
2019,12,138501335,26027573
2019,12,138501340,26027574
2019,12,138501341,26027575
2019,12,138501344,26027579
2019,12,138501347,26027580
2019,12,138501350,26027581
2019,20,138501351,26027582
2019,12,138501352,26027583
2019,12,138501353,26027584
2019,12,138501356,26027586
2019,12,138501357,26027587
2019,12,138501362,26027590
2019,11,138501364,26027591
2019,12,138501370,26027592
2019,12,138501371,26027593
2019,9,138501372,26027594
2019,12,138501373,26027595
2019,18,138501374,26027596
2019,12,138501378,26027597
2019,12,138501379,26027598
2019,12,138501381,26027599
2019,19,138501382,26027600
2019,12,138501384,26027601
2019,12,138501402,26027602
2019,12,138501403,26027603
2019,9,138501412,26027604
2019,3,138501419,26027605
2019,12,138501424,26027607
2019,12,138501423,26027606
2019,12,138501427,26027608
2019,12,138501429,26027609
2019,12,138501431,26027610
2019,12,138501432,26027611
2019,12,138501433,26027612
2019,12,138501436,26027613
2019,2,138501439,26027614
2019,12,138501440,26027615
2019,18,138501442,26027616
2019,11,138501453,26027617
2019,12,138501456,26027618
2019,12,138501490,26027619
2019,12,138501492,26027620
2019,12,138501494,26027621
2019,12,138501495,26027622
2019,12,138501496,26027623
2019,12,138501498,26027624
2019,9,138501500,26027625
2019,18,138501503,26027626
2019,9,138501504,26027627
2019,12,138501506,26027628
2019,12,138501507,26027629
2019,12,138501508,26027630
2019,12,138501510,26027631
2019,12,138501512,26027633
2019,20,138501519,26027635
2019,18,138501525,26027636
2019,12,138501528,26027637
2019,22,138501535,26027638
2019,18,138501537,26027639
2019,12,138501538,26027640
2019,12,138501544,26027641
2019,18,138501548,26027642
2019,12,138501550,26027643
2019,9,138501552,26027644
2019,12,138501555,26027645
2019,12,138501568,26027647
2019,12,138501569,26027648
2019,12,138501575,26027649
2019,12,138501589,26027650
2019,12,138501591,26027651
2019,22,138501592,26027652
2019,12,138501594,26027653
2019,12,138501599,26027655
2019,12,138501602,26027656
2019,12,138501605,26027657
2019,12,138501607,26027658
2019,12,138501608,26027659
2019,22,138501612,26027661
2019,22,138501615,26027662
2019,12,138501618,26027663
2019,12,138501625,26027664
2019,12,138501634,26027665
2019,12,138501635,26027666
2019,12,138501639,26027667
2019,12,138501646,26027668
2019,3,138501650,26027671
2019,12,138501651,26027672
2019,9,138501653,26027673
2019,5,138501654,26027674
2019,9,138501658,26027675
2019,12,138501659,26027676
2019,12,138501662,26027677
2019,12,138501663,26027678
2019,12,138501666,26027679
2019,12,138501672,26027680
2019,12,138501673,26027681
2019,12,138501674,26027682
2019,12,138501675,26027683
2019,12,138501676,26027684
2019,12,138501680,26027685
2019,18,138501681,26027686
2019,12,138501683,26027688
2019,12,138501682,26027687
2019,18,138501684,26027689
2019,18,138501692,26027690
2019,12,138501696,26027692
2019,12,138501701,26027693
2019,22,138501702,26027694
2019,12,138501704,26027696
2019,3,138501706,26027697
2019,3,138501714,26027699
2019,3,138501713,26027698
2019,3,138501716,26027700
2019,12,138501717,26027701
2019,12,138501726,26027702
2019,12,138501737,26027704
2019,12,138501739,26027705
2019,12,138501741,26027706
2019,22,138501742,26027707
2019,12,138501749,26027708
2019,20,138501754,26027709
2019,12,138501761,26027713
2019,11,138501760,26027712
2019,3,138501763,26027715
2019,12,138501765,26027716
2019,12,138501804,26027718
2019,20,138501818,26027719
2019,12,138501843,26027720
2019,12,138501857,26027721
2019,12,138501861,26027722
2019,20,138501862,26027723
2019,12,138501878,26027724
2019,12,138501927,26027734
2019,12,138500500,26028171
2019,18,138500500,26021511
2019,11,138503290,26028175
2019,12,138503295,26028178
2019,12,138503296,26028179
2019,12,138503298,26028180
2019,12,138503301,26028182
2019,12,144120625,28172444
2019,12,144127724,28161540
2019,12,144120668,28172463
2019,12,144127739,28168388
2019,12,144125053,28168389
2019,12,144127742,28161546
2019,12,144127752,28161552
2019,3,144127754,28161554
2019,12,146747374,29079601
2019,12,146755938,29084564
2019,12,144125398,28168531
2019,12,144125399,28168532
2019,12,144125403,28168533
2019,12,144125409,28168534
2019,12,144125410,28168535
2019,12,144125413,28168536
2019,12,144125423,28168537
2019,12,144125427,28168538
2019,12,144125428,28168539
2019,12,144125429,28168540
2019,12,144125430,28168541
2019,12,144125432,28168542
2019,9,144125435,28168544
2019,12,144125439,28168545
2019,12,144125443,28168546
2019,12,144125447,28168547
2019,12,144125456,28168549
2019,12,144125454,28168548
2019,12,144125462,28168550
2019,9,144125464,28168551
2019,12,144125465,28168552
2019,12,144125468,28168553
2019,18,144125471,28168554
2019,12,144125474,28168555
2019,12,144125477,28168556
2019,12,144125488,28168559
2019,12,144125489,28168560
2019,12,144125490,28168561
2019,12,144125492,28168562
2019,12,144125496,28168563
2019,12,144125497,28168564
2019,12,144125501,28168565
2019,12,144125508,28168567
2019,10,144125507,28168566
2019,22,144125509,28168568
2019,6,144125511,28168569
2019,12,144125512,28168570
2019,12,144125513,28168571
2019,12,144125515,28168572
2019,12,144125516,28168573
2019,22,144125518,28168574
2019,12,144125520,28168575
2019,18,144125527,28168576
2019,12,144125529,28168577
2019,12,144125532,28168579
2019,20,144125537,28168580
2019,12,144125546,28168581
2019,12,144125557,28168582
2019,12,144125558,28168583
2019,12,144125560,28168584
2019,12,144125562,28168585
2019,12,144125565,28168586
2019,12,144125566,28168587
2019,12,144125567,28168588
2019,19,144125571,28168589
2019,2,144125572,28168590
2019,18,144125575,28168591
2019,18,144125578,28168592
2019,12,144125585,28168593
2019,12,144125589,28168594
2019,12,144125593,28168595
2019,10,144125596,28168596
2019,12,144125597,28168597
2019,12,144125598,28168598
2019,2,144125599,28168599
2019,6,144125601,28168600
2019,18,144125602,28168601
2019,2,144125604,28168603
2019,2,144125605,28168604
2019,12,144125606,28168605
2019,12,144125607,28168606
2019,5,144125609,28168607
2019,12,144125610,28168608
2019,22,144125611,28168609
2019,12,144125612,28168610
2019,12,144125618,28168611
2019,12,144125619,28168612
2019,12,144125620,28168613
2019,12,144125621,28168614
2019,18,144125622,28168615
2019,12,144125623,28168616
2019,19,146744762,29084576
2019,9,144125626,28168617
2019,12,144125634,28168619
2019,12,144125639,28168620
2019,12,144125644,28168621
2019,12,144125650,28168622
2019,12,144125657,28168624
2019,12,144125658,28168625
2019,12,144125660,28168627
2019,12,144125659,28168626
2019,3,144125661,28168628
2019,19,144125664,28168629
2019,12,144125682,28168630
2019,12,144125684,28168631
2019,12,144125694,28168633
2019,12,144125695,28168634
2019,22,144125700,28168637
2019,12,144125703,28168638
2019,20,144125707,28168639
2019,18,144125708,28168640
2019,12,144125709,28168641
2019,9,144125712,28168642
2019,12,144125719,28168643
2019,12,144125730,28168644
2019,12,144125743,28168645
2019,2,144125744,28168646
2019,12,144125749,28168647
2019,12,144125750,28168648
2019,22,144125752,28168649
2019,3,144125753,28168650
2019,12,144125755,28168651
2019,12,144125763,28168655
2019,12,144125775,28168656
2019,20,144125777,28168657
2019,2,144125785,28168658
2019,20,144125788,28168660
2019,12,144125789,28168661
2019,12,144125792,28168662
2019,12,144125796,28168663
2019,6,144125798,28168664
2019,12,144125802,28168667
2019,22,144125803,28168668
2019,20,144125806,28168669
2019,12,144125814,28168670
2019,18,144125829,28168671
2019,12,144125840,28168672
2019,12,144125842,28168673
2019,12,144125843,28168674
2019,12,144125844,28168675
2019,22,144125846,28168676
2019,12,144125848,28168677
2019,12,144125853,28168678
2019,12,144125871,28168680
2019,12,144125872,28168681
2019,12,144125874,28168682
2019,2,144125877,28168683
2019,12,144125879,28168684
2019,12,144125881,28168685
2019,12,144125884,28168686
2019,12,144125891,28168687
2019,12,144125893,28168688
2019,12,144125894,28168689
2019,12,144125896,28168690
2019,12,144125897,28168691
2019,12,144125900,28168693
2019,24,144125899,28168692
2019,2,144125902,28168694
2019,12,144125905,28168695
2019,12,144125907,28168696
2019,12,144125912,28168697
2019,12,144125914,28168698
2019,20,144125920,28168699
2019,12,144125921,28168701
2019,18,144125921,28168700
2019,12,144125922,28168702
2019,12,144125923,28168703
2019,12,144125924,28168704
2019,12,144125928,28168705
2019,20,144125936,28168707
2019,12,144125938,28168708
2019,18,144125940,28168709
2019,12,144125941,28168710
2019,21,144125950,28168712
2019,10,144125952,28168714
2019,12,144125953,28168715
2019,12,144125954,28168716
2019,12,144125958,28168717
2019,12,144125961,28168718
2019,12,144125965,28168719
2019,12,144125985,28168720
2019,12,144125988,28168721
2019,12,144125998,28168722
2019,12,144126001,28168723
2019,12,144126004,28168724
2019,22,144126005,28168725
2019,12,144126009,28168726
2019,12,144126013,28168727
2019,12,144126031,28168728
2019,12,144126034,28168729
2019,3,144126035,28168730
2019,12,144126037,28168731
2019,12,144126040,28168732
2019,12,144126041,28168733
2019,12,144126044,28168734
2019,12,144126045,28168735
2019,12,144126046,28168736
2019,12,144126049,28168737
2019,20,144126057,28168738
2019,12,144126067,28168741
2019,12,144126070,28168742
2019,3,144126072,28168743
2019,22,144126074,28168744
2019,3,144126076,28168745
2019,12,144126077,28168746
2019,2,144126078,28168747
2019,12,144126082,28168748
2019,12,144126083,28168749
2019,12,144126086,28168750
2019,12,144126087,28168751
2019,12,144126090,28168752
2019,12,144126091,28168753
2019,12,144126097,28168754
2019,2,144126103,28168755
2019,12,144126104,28168756
2019,12,144126110,28168758
2019,22,144126111,28168759
2019,22,144126112,28168760
2019,12,144126113,28168761
2019,18,144126122,28168763
2019,12,144126132,28168765
2019,12,144126133,28168766
2019,12,144126144,28168768
2019,12,144126145,28168769
2019,12,144126146,28168770
2019,12,144126147,28168771
2019,12,144126152,28168772
2019,12,144126153,28168773
2019,12,144126160,28168776
2019,19,144126161,28168777
2019,6,144126162,28168778
2019,12,144126164,28168779
2019,12,144126167,28168780
2019,12,144126168,28168781
2019,3,144126169,28168782
2019,19,144126171,28168783
2019,12,144126172,28168784
2019,12,144126173,28168785
2019,12,144131174,28168786
2019,12,144131175,28168787
2019,12,144131188,28168788
2019,12,144131192,28168789
2019,12,144131207,28168790
2019,10,144131209,28168791
2019,18,144131210,28168792
2019,12,144131214,28168793
2019,3,144131216,28168794
2019,12,144131222,28168795
2019,12,144131224,28168796
2019,12,144131244,28168798
2019,22,144131252,28168799
2019,12,144131257,28168800
2019,12,144131259,28168801
2019,2,144131261,28168802
2019,9,144131262,28168803
2019,12,144131263,28168804
2019,12,144131264,28168805
2019,9,144131275,28168807
2019,12,144131278,28168808
2019,12,144131281,28168809
2019,12,144131292,28168810
2019,12,144131293,28168811
2019,12,144131298,28168812
2019,12,144131299,28168813
2019,12,144131314,28168815
2019,12,144131323,28168817
2019,12,144131324,28168818
2019,12,144131331,28168819
2019,12,144131334,28168820
2019,18,144131335,28168821
2019,2,144131336,28168822
2019,12,144131340,28168823
2019,12,144131344,28168824
2019,10,144131345,28168825
2019,12,144131346,28168826
2019,12,144131347,28168827
2019,12,144131365,28168828
2019,10,144131378,28168829
2019,9,131748777,24191488
2019,12,131757253,24196033
2019,12,131757121,24191438
2019,22,131757128,24195993
2019,12,131757149,24196002
2019,12,131748653,24191452
2019,18,131748709,24191467
2019,2,131757208,24191475
2019,12,131757207,24196019
2019,18,131757217,24196021
2019,12,131757192,24196013
2019,12,131757201,24196015
2019,12,131757241,24196026
2019,20,131757248,24196030
2019,2,131748349,24191346
2019,3,131748373,24191361
2019,12,131756948,24195937
2019,18,131756987,24195951
2019,9,131748607,24191435
2019,12,131752437,24200018
2019,12,131757175,24196010
2019,12,131757206,24196018
2019,12,131757213,24196020
2019,12,131757219,24196022
2019,12,131748753,24200048
2019,12,131757230,24196024
2019,12,131757246,24196028
2019,20,131757262,24196034
2019,12,136132273,25319743
2019,6,136130889,25323537
2019,22,136130934,25319765
2019,12,136125653,25323556
2019,18,136130630,25323449
2019,12,136125372,25314357
2019,9,136125406,25319653
2019,18,136130687,25314380
2019,12,136130701,25323479
2019,12,136130728,25319682
2019,12,136125441,25314391
2019,18,136125510,25319709
2019,12,136130868,25314442
2019,12,136130663,25314365
2019,10,136132085,25319669
2019,20,136132204,25323510
2019,18,136130844,25323520
2019,12,136132267,25319741
2019,23,136132285,25319746
2019,20,136132320,25319758
2019,12,138485434,26027250
2019,9,138500341,26021446
2019,12,136125046,25314231
2019,12,136130132,25323252
2019,12,136131520,25319478
2019,12,136131519,25323256
2019,11,136131519,25319477
2019,12,136125054,25314232
2019,18,136131527,25319482
2019,12,136131527,25319483
2019,12,136130164,25323269
2019,12,136125066,25314243
2019,9,136130174,25323272
2019,12,136131551,25323273
2019,12,136131554,25314250
2019,12,136125072,25314251
2019,9,136125093,25314255
2019,12,136130224,25323295
2019,12,136131643,25319518
2019,12,136131650,25323312
2019,12,136131642,25323309
2019,9,136130272,25319522
2019,3,136131667,25319524
2019,10,136130285,25323318
2019,22,136130283,25314272
2019,12,136125158,25314273
2019,12,136125165,25314277
2019,12,136130313,25323334
2019,12,136130328,25314281
2019,20,136131714,25319538
2019,22,136125174,25323339
2019,12,136131721,25323342
2019,20,136125178,25314284
2019,12,136131739,25319545
2019,2,136130355,25323349
2019,18,136131748,25323347
2019,12,136131767,25319552
2019,22,136130374,25323355
2019,2,136131770,25314295
2019,12,136125211,25314298
2019,12,136131777,25319557
2019,22,136131779,25314300
2019,12,136130399,25323366
2019,12,136132014,25319641
2019,12,136130417,25323374
2019,18,136131813,25319572
2019,12,136131851,25323383
2019,12,136131955,25314341
2019,20,136125359,25314350
2019,22,136131987,25314354
2019,12,136132012,25314363
2019,12,136132017,25323463
2019,12,136125391,25314364
2019,12,136125392,25323466
2019,12,136130669,25314371
2019,12,136130680,25323470
2019,18,136132060,25319658
2019,12,136132074,25319663
2019,12,136132098,25314390
2019,12,136132101,25319673
2019,20,136125444,25319684
2019,9,136130729,25319683
2019,12,136130740,25323494
2019,12,136130748,25323497
2019,18,136125474,25319694
2019,22,136125481,25314400
2019,2,136132151,25319701
2019,12,144120620,28172441
