"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2019,132938650,137758006,16,42022835
2019,132933867,137766296,16,42026464
2019,132933886,137758020,3,42026475
2019,132933892,137766317,26,42026477
2019,132933896,137766319,1,42022841
2019,132933904,137766330,3,42026478
2019,132933905,137766331,3,42026479
2019,132938684,137766332,5,42022851
2019,132933910,137766337,18,42026481
2019,132933915,137758043,21,42026482
2019,132933916,137766340,3,42026483
2019,132933918,137766344,1,42026484
2019,132933918,137766345,1,42026485
2019,132933923,137766355,24,42026487
2019,132933923,137766354,24,42026486
2019,132933932,137766367,3,42026488
2019,132933932,137766368,25,42026489
2019,132933935,137766371,19,42026490
2019,132933936,137766372,1,42026491
2019,132933938,137766373,18,42026496
2019,132933938,137766372,18,42026495
2019,132933937,137766373,18,42026494
2019,132933936,137766373,18,42026492
2019,132933937,137766372,1,42026493
2019,132933939,137766374,3,42026497
2019,132933947,137766382,16,42026499
2019,132933952,137766392,16,42026500
2019,132933953,137766392,16,42026501
2019,132933958,137766398,1,42026502
2019,132933958,137766399,16,42026503
2019,132933961,137766401,18,42026505
2019,132933960,137766401,18,42026504
2019,132933962,137766401,18,42026506
2019,132933964,137766402,16,42026507
2019,132933967,137766404,15,42026508
2019,132933969,137766406,3,42026509
2019,132933972,137766409,18,42026510
2019,132933974,137766411,21,42026511
2019,132933975,137766412,3,42026512
2019,132933977,137766414,1,42026513
2019,132933978,137766415,16,42026514
2019,132933984,137766421,3,42026515
2019,132933986,137766425,24,42026518
2019,132933986,137766423,24,42026516
2019,132933986,137766424,16,42026517
2019,132933986,137766426,24,42026519
2019,132933993,137766433,9,42026520
2019,132934000,137766439,5,42026521
2019,132934001,137766439,15,42026522
2019,132934002,137766440,17,42026523
2019,132938696,137758054,24,42022861
2019,132938696,137758053,24,42022860
2019,132934008,137766445,3,42026524
2019,132934009,137766446,3,42026525
2019,132938799,137766456,18,42022915
2019,132934018,137766454,18,42022918
2019,132938799,137766457,18,42022916
2019,132934018,137766456,18,42026529
2019,130253252,135072419,3,40835359
2019,130253253,135072420,18,40835360
2019,130253255,135072422,18,40835361
2019,130253256,135072424,24,40835363
2019,130253256,135072423,24,40835362
2019,130253257,135072425,19,40835364
2019,130253258,135072426,3,40835365
2019,130253260,135072427,24,40835366
2019,130253260,135072428,24,40835367
2019,130253272,135072441,21,40835368
2019,130253274,135072443,24,40835369
2019,130253276,135072445,3,40835370
2019,130253290,135072459,3,40835371
2019,130253291,135072462,1,40835374
2019,130253291,135072460,1,40835372
2019,130253291,135072461,18,40835373
2019,130253292,135072463,9,40835375
2019,130253295,135072466,16,40835376
2019,130253297,135072469,24,40835378
2019,130253298,135072468,24,40835379
2019,130253298,135072469,24,40835380
2019,130253297,135072468,24,40835377
2019,130253302,135072473,19,40835381
2019,130253305,135072475,21,40835382
2019,130253323,135072490,1,40835383
2019,130253325,135072492,16,40835384
2019,130253336,135072503,17,40835385
2019,130253338,135072505,3,40835386
2019,130253343,135072508,1,40835387
2019,130253344,135072509,12,40835388
2019,130253345,135072510,3,40835389
2019,130253358,135072520,1,40835393
2019,130253357,135072520,1,40835392
2019,130253356,135072520,1,40835391
2019,130253361,135072523,19,40835394
2019,130253363,135072525,16,40835395
2019,130253374,135072536,3,40835396
2019,130253375,135072537,17,40835397
2019,130253378,135072539,1,40835398
2019,130253379,135072540,15,40835399
2019,130253390,135072556,20,40835402
2019,130253399,135072565,3,40835407
2019,130253400,135072566,3,40835408
2019,130253404,135072569,16,40835409
2019,130253408,135072573,24,40835410
2019,130242713,135071841,18,40835104
2019,130242713,135071840,9,40835103
2019,130242715,135071842,21,40835105
2019,130242716,135071843,3,40835108
2019,130242716,135071842,25,40835107
2019,130242715,135071843,25,40835106
2019,130242719,135071846,16,40835109
2019,130242721,135071848,24,40835114
2019,130242721,135071849,24,40835115
2019,130242720,135071849,24,40835112
2019,130242720,135071848,24,40835111
2019,130242720,135071847,24,40835110
2019,130242721,135071847,24,40835113
2019,130242722,135071850,21,40835116
2019,130242729,135071856,3,40835117
2019,130242730,135071857,3,40835118
2019,130242731,135071859,18,40835120
2019,130242731,135071858,18,40835119
2019,130242733,135071860,1,40835123
2019,130242733,135071861,25,40835124
2019,130242732,135071861,1,40835122
2019,130242732,135071860,25,40835121
2019,130242734,135071863,18,40835126
2019,130242734,135071864,18,40835127
2019,130242734,135071862,18,40835125
2019,130242735,135071865,9,40835128
2019,130242735,135071866,9,40835129
2019,130242735,135071867,9,40835130
2019,130242542,135071644,3,40835004
2019,130242543,135071645,12,40835005
2019,130242544,135071646,17,40835006
2019,130242545,135071646,18,40835007
2019,130242546,135071647,3,40835008
2019,130242547,135071648,3,40835009
2019,130242550,135071650,24,40835011
2019,130242553,135071654,1,40835012
2019,130242557,135071658,21,40835015
2019,130242556,135071658,25,40835013
2019,130242556,135071659,21,40835014
2019,130242557,135071659,25,40835016
2019,130242558,135071661,24,40835018
2019,130242558,135071660,24,40835017
2019,130242561,135071663,5,40835019
2019,130242569,135071670,3,40835021
2019,130242570,135071670,15,40835022
2019,130242568,135071670,15,40835020
2019,130242574,135071673,1,40835023
2019,130242574,135071674,25,40835024
2019,130242576,135071676,1,40835025
2019,130242578,135071677,24,40835030
2019,130242576,135071677,24,40835026
2019,130242577,135071676,1,40835027
2019,130242578,135071676,24,40835029
2019,130242577,135071677,24,40835028
2019,130242580,135071679,1,40835031
2019,130242583,135071682,3,40835032
2019,130242585,135071684,3,40835033
2019,130242589,135071688,24,40835035
2019,130242589,135071687,24,40835034
2019,130242600,135071702,3,40835036
2019,130242601,135071703,3,40835037
2019,130242602,135071704,24,40835038
2019,130242602,135071705,24,40835039
2019,130242604,135071708,24,40835041
2019,130242604,135071707,1,40835040
2019,130242607,135071711,9,40835042
2019,130242608,135071712,3,40835043
2019,130242612,135071716,3,40835044
2019,130242617,135071722,3,40835045
2019,130242618,135071722,16,40835046
2019,130242623,135071727,17,40835047
2019,130242737,135071869,24,40835131
2019,130242738,135071870,3,40835132
2019,130242745,135071877,3,40835134
2019,130242749,135071880,3,40835135
2019,130242753,135071885,18,40835136
2019,130242753,135071886,18,40835137
2019,130242757,135071893,18,40835139
2019,130242757,135071892,18,40835138
2019,130242624,135071729,9,40835049
2019,130242624,135071728,3,40835048
2019,130242626,135071731,1,40835050
2019,130242627,135071732,16,40835051
2019,130242629,135071734,3,40835052
2019,130242630,135071735,3,40835053
2019,130242634,135071739,24,40835054
2019,130242636,135071741,3,40835055
2019,130242639,135071745,24,40835058
2019,130242639,135071743,24,40835056
2019,130242639,135071744,24,40835057
2019,130242642,135071749,19,40835059
2019,130242648,135071756,24,40835060
2019,130242651,135071759,16,40835061
2019,130242656,135071764,1,40835062
2019,130242658,135071766,1,40835063
2019,130242669,135071780,1,40835065
2019,130242669,135071782,1,40835067
2019,130242669,135071781,1,40835066
2019,130242669,135071779,1,40835064
2019,130242670,135071783,3,40835068
2019,130242672,135071785,3,40835069
2019,130242673,135071786,1,40835070
2019,130242673,135071787,1,40835071
2019,130242673,135071788,1,40835072
2019,130242673,135071789,1,40835073
2019,130242676,135071792,3,40835074
2019,130242677,135071793,3,40835075
2019,130242678,135071794,3,40835076
2019,130242682,135071796,18,40835077
2019,130242683,135071797,18,40835078
2019,130242684,135071799,25,40835080
2019,130242685,135071798,3,40835081
2019,130242685,135071799,3,40835082
2019,130242684,135071798,1,40835079
2019,130242688,135071802,24,40835083
2019,130242694,135071810,12,40835084
2019,130242696,135071813,1,40835085
2019,130242698,135071815,1,40835086
2019,130242699,135071816,9,40835087
2019,130242702,135071819,3,40835088
2019,130242705,135071822,26,40835089
2019,130242706,135071825,1,40835092
2019,130242706,135071823,1,40835090
2019,130242706,135071824,1,40835091
2019,130242709,135071832,24,40835098
2019,130242709,135071829,24,40835095
2019,130242709,135071827,24,40835093
2019,130242709,135071828,24,40835094
2019,130242709,135071831,24,40835097
2019,130242709,135071830,24,40835096
2019,130242710,135071833,3,40835099
2019,130242713,135071839,9,40835102
2019,130242713,135071838,18,40835101
2019,130242713,135071837,3,40835100
2019,129258206,134041714,17,40433420
2019,129263267,134050263,18,40429056
2019,129263267,134050264,18,40429057
2019,129263267,134050265,18,40429058
2019,129263267,134050267,18,40429060
2019,129263267,134050266,18,40429059
2019,129263267,134050268,18,40429061
2019,129263267,134050269,18,40429062
2019,129263267,134050262,18,40429055
2019,129263268,134039080,3,40429063
2019,129263270,134050270,18,40429064
2019,129263280,134050286,3,40429068
2019,129256369,134039097,5,40437665
2019,129263294,134039098,18,40429070
2019,129263299,134050300,17,40429072
2019,129263313,134050313,16,40429083
2019,129263312,134050313,15,40429082
2019,129263315,134050315,3,40429085
2019,129263319,134041844,26,40429086
2019,129263327,134050329,19,40429088
2019,129263329,134050333,18,40429096
2019,129263330,134050332,25,40429099
2019,129263329,134050330,19,40429093
2019,129263329,134050332,18,40429095
2019,129263329,134050331,25,40429094
2019,129263331,134050331,18,40429102
2019,129263330,134050331,18,40429098
2019,129263330,134050330,14,40429097
2019,129263328,134050332,14,40429091
2019,129263328,134050331,19,40429090
2019,129263328,134050333,14,40429092
2019,129263330,134050333,15,40429100
2019,129263331,134050330,14,40429101
2019,129263331,134050333,25,40429104
2019,129263331,134050332,15,40429103
2019,129263328,134050330,25,40429089
2019,129263332,134050334,3,40429105
2019,129263336,134050341,3,40429109
2019,129263338,134050344,3,40429110
2019,129263339,134050345,21,40429111
2019,129263341,134050347,3,40429113
2019,129263353,134050354,3,40429126
2019,129263354,134050356,19,40429127
2019,129263360,134050361,3,40429131
2019,129263362,134050363,18,40429133
2019,129263362,134050364,16,40429134
2019,129263363,134050365,21,40429135
2019,129263364,134050366,3,40429137
2019,129263369,134050371,3,40429139
2019,129263384,134050390,3,40429147
2019,129263388,134050394,3,40429149
2019,129263390,134050396,12,40429150
2019,129263393,134050400,24,40429151
2019,129263409,134050415,3,40429153
2019,129263413,134050418,24,40429155
2019,129263412,134050418,24,40429154
2019,129263418,134041879,3,40429156
2019,129263419,134050423,3,40429157
2019,129263423,134050427,23,40429158
2019,129263426,134050431,3,40429159
2019,129263427,134050432,3,40429160
2019,129263429,134050434,18,40429161
2019,129263430,134050435,3,40429162
2019,129263431,134050436,1,40429163
2019,129263431,134050437,1,40429164
2019,129263431,134050438,1,40429165
2019,129263434,134050441,3,40429166
2019,129263437,134050445,9,40429167
2019,129258337,134041891,24,40433485
2019,129263444,134050456,12,40429168
2019,129263452,134050463,16,40429169
2019,129263468,134050481,18,40429172
2019,129263468,134050483,18,40429174
2019,129263468,134050482,18,40429173
2019,129263469,134050484,3,40429175
2019,129263471,134050486,3,40429176
2019,129263472,134050488,1,40429178
2019,129263472,134050487,1,40429177
2019,129263473,134050489,24,40429179
2019,129263474,134050490,3,40429180
2019,129263475,134050491,16,40429181
2019,129263476,134050492,12,40429182
2019,129263482,134050498,3,40429183
2019,129263483,134050501,24,40429186
2019,129263483,134050500,24,40429185
2019,129263483,134050499,24,40429184
2019,129263493,134050509,21,40429187
2019,129263494,134050510,1,40429188
2019,129263495,134050511,3,40429189
2019,129263496,134050513,18,40429191
2019,129263496,134050512,18,40429190
2019,129263502,134050518,21,40429192
2019,129263503,134050519,18,40429193
2019,129263507,134050523,24,40429194
2019,129263507,134050525,24,40429196
2019,129263507,134050524,24,40429195
2019,129263511,134050528,3,40429197
2019,129263512,134050529,24,40429198
2019,129263512,134050530,24,40429199
2019,129263517,134050533,17,40429200
2019,129263518,134050534,3,40429201
2019,129263522,134050539,13,40429204
2019,129263522,134050538,13,40429203
2019,129263522,134050540,13,40429205
2019,129263523,134050541,26,40429206
2019,129263525,134050543,3,40429208
2019,129263530,134050551,24,40429209
2019,129263531,134050552,3,40429210
2019,129263532,134050553,4,40429211
2019,129263533,134050554,19,40429212
2019,129263536,134050555,3,40429213
2019,130253412,135072576,9,40835411
2019,130253413,135072577,16,40835412
2019,130253414,135072580,24,40835415
2019,130253414,135072578,24,40835413
2019,130253414,135072579,24,40835414
2019,130253416,135072582,1,40835416
2019,130253416,135072584,1,40835418
2019,130253416,135072583,3,40835417
2019,130253418,135072586,17,40835419
2019,130253419,135072586,19,40835420
2019,130253421,135072587,9,40835422
2019,130253420,135072587,9,40835421
2019,130253422,135072587,3,40835423
2019,130253423,135072588,3,40835424
2019,130253430,135072595,18,40835425
2019,130253441,135072605,20,40835426
2019,130253455,135072625,1,40835428
2019,130253455,135072626,1,40835429
2019,130253455,135072624,1,40835427
2019,130242764,135071900,16,40835142
2019,130242764,135071899,15,40835141
2019,130242765,135071901,3,40835143
2019,130242766,135071902,3,40835144
2019,130242769,135071904,18,40835145
2019,130242783,135071917,24,40835146
2019,130242785,135071919,12,40835147
2019,130242794,135071928,3,40835149
2019,130242795,135071929,3,40835150
2019,130242799,135071933,18,40835157
2019,130242799,135071934,18,40835158
2019,130242801,135071936,5,40835159
2019,130242804,135071939,3,40835160
2019,130242806,135071940,18,40835161
2019,130242807,135071941,3,40835162
2019,130242809,135071943,9,40835163
2019,130242816,135071952,21,40835164
2019,130242826,135071962,16,40835165
2019,130242827,135071962,16,40835166
2019,130242839,135071976,1,40835168
2019,130242839,135071975,3,40835167
2019,130242841,135071977,18,40835169
2019,130242841,135071978,18,40835170
2019,130242843,135071980,18,40835171
2019,130242844,135071981,1,40835172
2019,130242846,135071982,24,40835173
2019,130242847,135071983,14,40835174
2019,130242849,135071985,18,40835175
2019,130242852,135071987,3,40835176
2019,130242859,135071994,21,40835178
2019,130242867,135072003,16,40835180
2019,130242867,135072002,3,40835179
2019,130242869,135072005,17,40835181
2019,130242875,135072020,18,40835182
2019,130242875,135072021,18,40835183
2019,130242876,135072021,18,40835185
2019,130242876,135072020,18,40835184
2019,130242879,135072027,17,40835187
2019,130242880,135072028,3,40835188
2019,130242883,135072031,3,40835189
2019,130242886,135072035,3,40835190
2019,130242892,135072041,3,40835193
2019,130242893,135072042,19,40835194
2019,130242895,135072044,24,40835195
2019,130242897,135072045,21,40835196
2019,130252905,135072058,17,40835197
2019,130252929,135072084,3,40835198
2019,130252931,135072087,15,40835199
2019,130252932,135072087,15,40835200
2019,130252933,135072088,3,40835201
2019,130252934,135072089,17,40835202
2019,130252936,135072090,18,40835203
2019,130252938,135072090,18,40835205
2019,130252937,135072090,18,40835204
2019,130252939,135072091,5,40835206
2019,130252944,135072096,17,40835207
2019,130252954,135072105,18,40835209
2019,130252958,135072109,3,40835210
2019,130252959,135072110,17,40835211
2019,130252960,135072110,19,40835212
2019,130252961,135072111,24,40835213
2019,130252966,135072117,3,40835214
2019,130252967,135072118,3,40835215
2019,130252969,135072120,24,40835216
2019,130252970,135072120,24,40835217
2019,130252971,135072121,3,40835218
2019,130252976,135072126,3,40835219
2019,130252977,135072127,3,40835220
2019,130252979,135072129,16,40835221
2019,130252980,135072130,24,40835222
2019,130252981,135072130,24,40835223
2019,130252983,135072133,25,40835225
2019,130253006,135072155,18,40835240
2019,130253006,135072158,18,40835243
2019,130253006,135072157,18,40835242
2019,130253007,135072159,3,40835244
2019,130253008,135072159,16,40835245
2019,130253009,135072160,16,40835246
2019,130253010,135072161,1,40835247
2019,130253013,135072164,9,40835248
2019,125002706,128501776,18,38700351
2019,125002706,128501777,18,38700352
2019,125002710,128501781,3,38700353
2019,125002713,128501784,21,38700354
2019,125002716,128501788,3,38700355
2019,125002717,128501789,3,38700356
2019,125002719,128501791,16,38700357
2019,125002721,128501793,3,38700358
2019,125002722,128501794,24,38700359
2019,125002727,128501800,1,38700360
2019,125002729,128501801,16,38700361
2019,125002730,128501801,16,38700362
2019,125002731,128501802,1,38700363
2019,125002732,128501802,1,38700364
2019,125002734,128501804,1,38700365
2019,125002736,128501806,3,38700366
2019,125002737,128501807,8,38700367
2019,125002739,128501809,24,38700369
2019,125002740,128501809,24,38700370
2019,125002750,128501815,18,38700377
2019,125002744,128501815,18,38700371
2019,125002745,128501815,18,38700372
2019,125002747,128501815,18,38700374
2019,125002748,128501815,18,38700375
2019,125002746,128501815,18,38700373
2019,125002749,128501815,18,38700376
2019,125002753,128501817,7,38700379
2019,125002755,128501819,18,38700380
2019,125002757,128501820,24,38700383
2019,125002756,128501820,1,38700381
2019,125002756,128501821,24,38700382
2019,125002757,128501821,24,38700384
2019,125002758,128501822,16,38700385
2019,125002760,128501823,3,38700386
2019,125002760,128501825,18,38700388
2019,125002760,128501824,18,38700387
2019,125002769,128501831,24,38700389
2019,125002772,128501832,1,38700391
2019,125002771,128501832,1,38700390
2019,125002788,128501847,1,38700392
2019,125002793,128501853,16,38700393
2019,125002794,128501854,18,38700394
2019,125002796,128501856,16,38700395
2019,125002804,128501861,1,38700396
2019,125002806,128501864,18,38700398
2019,125002806,128501863,18,38700397
2019,125002806,128501865,18,38700399
2019,125002811,128501870,3,38700400
2019,125002812,128501871,3,38700401
2019,125002814,128501873,5,38700402
2019,125002820,128501879,3,38700403
2019,125002823,128501882,1,38700404
2019,125002830,128501891,1,38700406
2019,125002831,128501892,1,38700410
2019,125002830,128501892,1,38700407
2019,125002830,128501890,1,38700405
2019,125002831,128501891,1,38700409
2019,125002831,128501890,1,38700408
2019,125002834,128501896,18,38700411
2019,125002835,128501897,18,38700412
2019,125002836,128501898,1,38700413
2019,125002837,128501900,1,38700415
2019,125002838,128501899,18,38700417
2019,125002838,128501901,18,38700419
2019,125002837,128501901,18,38700416
2019,125002838,128501900,18,38700418
2019,125002837,128501899,1,38700414
2019,125002840,128501903,24,38700421
2019,125002841,128501904,18,38700422
2019,125002843,128501906,1,38700423
2019,125002844,128501908,18,38700425
2019,125002844,128501907,18,38700424
2019,125002845,128501907,18,38700426
2019,125002845,128501908,18,38700427
2019,125002851,128501914,5,38700428
2019,125002857,128501921,26,38700429
2019,125002859,128501923,1,38700430
2019,125002862,128501926,24,38700431
2019,125002868,128501932,18,38700433
2019,125002867,128501932,18,38700432
2019,125002872,128501936,18,38700436
2019,125017873,128501937,18,38700437
2019,125017874,128501939,24,38700439
2019,125017874,128501940,24,38700440
2019,125017874,128501938,24,38700438
2019,125017874,128501941,24,38700441
2019,125017875,128501942,3,38700442
2019,125017877,128501944,15,38700443
2019,125017878,128501945,21,38700444
2019,125017882,128501950,16,38700445
2019,125017887,128501955,18,38700447
2019,125017887,128501956,18,38700448
2019,125017887,128501954,18,38700446
2019,125017888,128501957,16,38700449
2019,125017889,128501958,15,38700450
2019,125017892,128501961,9,38700451
2019,125017893,128501962,3,38700452
2019,125017895,128501964,19,38700453
2019,125017896,128501965,1,38700454
2019,125017897,128501965,1,38700455
2019,125017900,128501968,18,38700456
2019,125017901,128501969,15,38700457
2019,125017904,128501973,16,38700460
2019,125017906,128501976,24,38700462
2019,125017906,128501975,24,38700461
2019,125017906,128501977,24,38700463
2019,125017906,128501978,24,38700464
2019,125017910,128501981,21,38700465
2019,125017911,128501982,1,38700466
2019,125017912,128501983,3,38700467
2019,125017913,128501984,1,38700468
2019,125017916,128501987,16,38700470
2019,125017917,128501988,19,38700471
2019,125017923,128501996,3,38700482
2019,125017925,128501998,16,38700483
2019,125017926,128501998,18,38700484
2019,125017932,128502006,25,38700486
2019,125017933,128502006,17,38700488
2019,125017933,128502005,17,38700487
2019,125017932,128502005,19,38700485
2019,125017934,128502007,1,38700489
2019,125017935,128502008,24,38700490
2019,125017936,128502009,12,38700491
2019,125017937,128502010,3,38700492
2019,125017939,128502012,24,38700493
2019,125017941,128502014,3,38700494
2019,125017942,128502015,3,38700495
2019,125017943,128502017,24,38700497
2019,125017943,128502016,24,38700496
2019,125017944,128502018,18,38700498
2019,125017946,128502020,15,38700502
2019,125017945,128502020,25,38700500
2019,125017946,128502019,25,38700501
2019,125017945,128502019,15,38700499
2019,125017947,128502021,3,38700503
2019,125017962,128502040,19,38700504
2019,125017963,128502041,24,38700505
2019,125017971,128502052,18,38700506
2019,125017982,128502063,21,38700507
2019,125017985,128502068,16,38700508
2019,125017987,128502070,19,38700509
2019,125017989,128502073,18,38700511
2019,125017989,128502074,18,38700512
2019,125017989,128502072,18,38700510
2019,125017989,128502075,18,38700513
2019,125017990,128502076,3,38700514
2019,125017993,128502080,17,38700515
2019,125017997,128502084,3,38700516
2019,125017999,128502086,5,38700517
2019,125018008,128502095,16,38700518
2019,125018012,128502098,3,38700519
2019,125018044,128502132,3,38700520
2019,125018045,128502133,15,38700521
2019,125018047,128502136,18,38700522
2019,125018048,128502137,17,38700523
2019,125018049,128502138,24,38700524
2019,125018051,128502140,1,38700525
2019,125018053,128502144,3,38700526
2019,125018055,128502145,19,38700527
2019,125018056,128502146,3,38700528
2019,125018057,128502147,19,38700529
2019,125018058,128502148,3,38700530
2019,125018059,128502149,3,38700531
2019,125018061,128502151,3,38700532
2019,125018063,128502154,24,38700535
2019,125018063,128502153,24,38700534
2019,125018064,128502155,8,38700536
2019,125018070,128502163,4,38700539
2019,125018071,128502163,25,38700541
2019,125018071,128502162,3,38700540
2019,125018070,128502162,25,38700538
2019,125018076,128502168,3,38700542
2019,125018079,128502171,24,38700544
2019,125018080,128502171,24,38700545
2019,125018081,128502171,24,38700546
2019,125018086,128502177,1,38700547
2019,125018086,128502178,1,38700548
2019,125018090,128502182,16,38700549
2019,125018091,128502183,14,38700550
2019,125018097,128502191,16,38700551
2019,125018101,128502194,3,38700552
2019,125018103,128502196,17,38700553
2019,125018105,128502198,25,38700554
2019,125018105,128502199,3,38700555
2019,125018108,128502201,3,38700556
2019,125018109,128502202,24,38700557
2019,125018121,128502216,1,38700561
2019,125018122,128502217,24,38700562
2019,125018127,128502222,24,38700563
2019,125018138,128502235,1,38700564
2019,125018141,128502238,18,38700565
2019,125018143,128502240,18,38700566
2019,125018143,128502241,18,38700567
2019,125018144,128502242,18,38700568
2019,125018145,128502243,3,38700569
2019,125018151,128502248,3,38700574
2019,125018154,128502251,3,38700576
2019,125018156,128502253,22,38700577
2019,125018158,128502255,24,38700578
2019,125018158,128502256,1,38700579
2019,125018159,128502257,24,38700580
2019,125018164,128502261,18,38700583
2019,125018167,128502264,18,38700585
2019,125018170,128502268,21,38700586
2019,125018177,128502274,24,38700587
2019,125018177,128502275,24,38700588
2019,125018185,128502282,16,38700589
2019,125018185,128502283,16,38700590
2019,125018187,128502284,5,38700592
2019,125018186,128502284,21,38700591
2019,125018193,128502288,2,38700594
2019,125018192,128502288,2,38700593
2019,125018198,128502293,19,38700595
2019,125018203,128502298,3,38700597
2019,125018205,128502299,24,38700598
2019,125018206,128502300,15,38700599
2019,125018207,128502301,18,38700600
2019,125018211,128502305,3,38700601
2019,125018212,128502305,1,38700602
2019,125018215,128502308,18,38700603
2019,125018216,128502309,3,38700604
2019,125018218,128502311,24,38700605
2019,125018218,128502312,24,38700606
2019,125018219,128502312,24,38700608
2019,125018219,128502311,24,38700607
2019,125018220,128502313,3,38700609
2019,125018225,128502316,1,38700610
2019,125018226,128502317,18,38700611
2019,125018227,128502318,3,38700612
2019,125018228,128502319,9,38700613
2019,125018229,128502319,1,38700614
2019,125018230,128502320,3,38700615
2019,125018234,128502326,24,38700616
2019,125018236,128502328,3,38700617
2019,125018237,128502329,24,38700618
2019,125018238,128502330,1,38700619
2019,125018243,128502335,15,38700621
2019,125018242,128502335,15,38700620
2019,125018244,128502336,5,38700622
2019,125018247,128502339,4,38700624
2019,125018252,128502342,21,38700625
2019,125018253,128502343,9,38700626
2019,125018255,128502347,18,38700627
2019,125018258,128502350,24,38700629
2019,125018258,128502351,24,38700630
2019,125018258,128502349,24,38700628
2019,125018267,128502354,18,38700631
2019,125018271,128502355,18,38700633
2019,125018270,128502355,18,38700632
2019,125018272,128502356,3,38700634
2019,125018277,128502362,3,38700635
2019,125018279,128502365,3,38700637
2019,125018279,128502364,3,38700636
2019,125018289,128502379,22,38700639
2019,125018291,128502381,3,38700640
2019,125018294,128502383,1,38700641
2019,125018295,128502384,18,38700642
2019,125018295,128502385,18,38700643
2019,125018301,128502391,17,38700644
2019,125018305,128502395,9,38700645
2019,125018314,128502402,1,38700651
2019,125018313,128502402,1,38700649
2019,125018314,128502401,25,38700650
2019,125018312,128502401,1,38700646
2019,125018312,128502402,1,38700647
2019,125018313,128502401,1,38700648
2019,125018318,128502406,24,38700652
2019,125018318,128502408,24,38700654
2019,125018318,128502407,24,38700653
2019,125018356,128502444,3,38700656
2019,125018371,128502460,21,38700657
2019,125018395,128502488,16,38700658
2019,125018410,128502503,12,38700659
2019,125018414,128502507,3,38700660
2019,125018415,128502508,1,38700661
2019,125018432,128502528,1,38700662
2019,125019802,128504025,3,38711362
2019,125006903,128504035,16,38704457
2019,125006904,128504035,16,38704458
2019,125006902,128504035,16,38704456
2019,125006901,128504035,3,38716347
2019,125019812,128504039,3,38711366
2019,125019814,128504041,3,38711367
2019,125019816,128504043,3,38711369
2019,125002076,128494164,19,38700032
2019,125002088,128494171,18,38700043
2019,125014545,128508128,18,38711246
2019,125002088,128508128,18,38700044
2019,125014544,128494171,18,38711244
2019,125002087,128494171,18,38704341
2019,125014544,128508128,24,38711245
2019,125014545,128494170,18,38700041
2019,125002087,128508128,18,38704342
2019,125014544,128494170,18,38700039
2019,125002088,128494170,18,38711247
2019,125014545,128494171,18,38700042
2019,125002087,128494170,18,38704340
2019,125002099,128494177,24,38711253
2019,125018482,128508214,17,38700679
2019,125018482,128508215,17,38700680
2019,125002008,128494134,18,38699971
2019,130242154,135064459,3,40834757
2019,130249634,135064461,24,40836816
2019,130249634,135068332,24,40836819
2019,130249635,135064461,24,40830580
2019,130249634,135064462,24,40836818
2019,130249634,135068331,24,40836817
2019,130249635,135064462,24,40834759
2019,130249635,135068331,24,40834758
2019,130249635,135068332,24,40834760
2019,130249639,135064465,3,40830581
2019,130249644,135071223,21,40830583
2019,130249647,135068340,24,40830586
2019,130249645,135068340,24,40830584
2019,130242176,135071243,3,40834786
2019,130242180,135064488,18,40834792
2019,130242178,135064489,1,40834789
2019,130242180,135064489,18,40834793
2019,130242179,135064488,18,40834790
2019,130242178,135064488,18,40834788
2019,130242179,135064489,18,40834791
2019,125018492,128508237,3,38700687
2019,125018493,128508240,1,38711319
2019,125018493,128508244,3,38700688
2019,125018493,128508242,1,38711321
2019,125018493,128508243,1,38711322
2019,125018493,128508241,1,38711320
2019,125018498,128502589,3,38700689
2019,125018499,128502590,1,38700690
2019,125018502,128502593,24,38700692
2019,125018503,128502595,21,38700693
2019,125018504,128502596,16,38700694
2019,125018508,128502599,16,38700695
2019,125018510,128502600,1,38700698
2019,125018509,128502600,24,38700696
2019,125018510,128502601,24,38700699
2019,125018509,128502601,1,38700697
2019,125018514,128502606,3,38700700
2019,125018515,128502607,1,38700701
2019,125018518,128502610,16,38700703
2019,125018519,128502611,1,38700704
2019,125018520,128502612,1,38700707
2019,125018520,128502611,1,38700706
2019,125018521,128502611,24,38700708
2019,125018519,128502612,1,38700705
2019,125018521,128502612,24,38700709
2019,125018523,128502614,1,38700710
2019,125018524,128502615,3,38700711
2019,125018527,128502618,24,38700713
2019,125018527,128502617,24,38700712
2019,125018532,128502622,3,38700714
2019,125018534,128502624,9,38700716
2019,125018537,128502627,9,38700717
2019,125018540,128502630,1,38700719
2019,125018540,128502629,1,38700718
2019,125018541,128502631,3,38700720
2019,125018546,128502636,24,38700722
2019,125018556,128502647,3,38700724
2019,125018557,128502648,1,38700725
2019,125018563,128502654,18,38700726
2019,125018574,128502665,18,38700727
2019,125018574,128502666,18,38700728
2019,125018574,128502667,18,38700729
2019,125018577,128502670,3,38700730
2019,125018580,128502675,18,38700731
2019,125018580,128502676,18,38700732
2019,125018582,128502678,21,38700733
2019,125018585,128502680,3,38700736
2019,125018586,128502681,1,38700739
2019,125018586,128502680,25,38700738
2019,125018585,128502681,3,38700737
2019,125018592,128502687,16,38700742
