"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2019,122689198,136130177
2019,122689198,136130176
2019,122685873,136130180
2019,122692160,136130180
2019,122689202,136131556
2019,122692163,136125074
2019,122685879,136125076
2019,122692169,136131563
2019,122692166,136130184
2019,122685880,136131570
2019,122692176,136130190
2019,122685883,136125082
2019,122689213,136130195
2019,122685884,136131575
2019,122692177,136125083
2019,122692180,136131579
2019,122692181,136131578
2019,122685885,136130196
2019,122689219,136130199
2019,122692182,136130199
2019,122692183,136125086
2019,122692184,136131580
2019,122685888,136125092
2019,122685889,136130201
2019,122689226,136131582
2019,122689230,136130204
2019,122689230,136130205
2019,122689227,136130206
2019,122692185,136130206
2019,122685892,136130213
2019,122685894,136130210
2019,122692187,136131587
2019,122692187,136131586
2019,122685897,136131592
2019,122685899,136131594
2019,122692192,136125101
2019,122692192,136125099
2019,122685902,136125102
2019,122689243,136131598
2019,122689246,136130222
2019,122689246,136130223
2019,122689245,136131603
2019,122685905,136130227
2019,122689251,136131608
2019,122692202,136125107
2019,122689253,136125110
2019,122685906,136130228
2019,122692205,136125111
2019,122692206,136130229
2019,122685908,136130230
2019,122685912,136125118
2019,122692208,136125115
2019,122692209,136125115
2019,122685913,136131616
2019,122692218,136131617
2019,122692220,136130237
2019,122692221,136125121
2019,122689260,136130236
2019,122692219,136125117
2019,122685915,136125116
2019,122689258,136125116
2019,122692216,136125117
2019,122689258,136125117
2019,122685915,136125117
2019,122689254,136125117
2019,122692225,136130239
2019,122689267,136131625
2019,122692227,136125127
2019,122689268,136130241
2019,122692236,136130249
2019,122692238,136125131
2019,122692239,136125131
2019,122692237,136131631
2019,122685924,136130248
2019,122692240,136130250
2019,122692241,136130256
2019,122692616,136130650
2019,122696176,136130656
2019,122696179,136125390
2019,122689666,136132048
2019,122689666,136132047
2019,122692655,136132058
2019,122689670,136125410
2019,122689672,136125410
2019,122692665,136132075
2019,122692665,136130700
2019,122696246,136132105
2019,122696246,136132104
2019,122689719,136125445
2019,122692705,136130739
2019,122696265,136125464
2019,122696273,136130753
2019,122692721,136125473
2019,122692721,136132138
2019,122692732,136125486
2019,122692732,136130763
2019,122692740,136130775
2019,122689761,136130774
2019,122696294,136125495
2019,122689771,136132161
2019,122692753,136125516
2019,122692753,136132170
2019,122692753,136125515
2019,122696307,136132175
2019,122692764,136125529
2019,122692767,136125536
2019,122696323,136125537
2019,122692776,136125544
2019,122692776,136125545
2019,122696340,136130829
2019,122689833,136125559
2019,122692793,136130842
2019,122696353,136132236
2019,122692801,136125573
2019,122692810,136130864
2019,122689869,136132257
2019,122689869,136132256
2019,122692818,136125589
2019,122692827,136125595
2019,122692837,136132284
2019,122696396,136125619
2019,122692857,136132309
2019,122692858,136132304
2019,122696425,136130939
2019,122696425,136130940
2019,122692883,136130942
2019,122689954,136130942
2019,122689954,136130944
2019,122696431,136130953
2019,122689965,136125661
2019,122689984,136125671
2019,122689984,136130976
2019,122696455,136130982
2019,122692914,136130982
2019,122692916,136132383
2019,122692917,136130991
2019,122692917,136130990
2019,122696461,136130999
2019,122692926,136125687
2019,122692932,136132389
2019,122692938,136131011
2019,122692617,136125381
2019,122692242,136125133
2019,122685928,136130255
2019,122692245,136125137
2019,122692247,136131640
2019,122689283,136131645
2019,122692255,136125140
2019,122685942,136131655
2019,122692257,136125142
2019,122692256,136125142
2019,122689300,136131664
2019,122685946,136131671
2019,122689307,136131671
2019,122685948,136130288
2019,122692272,136131674
2019,122692274,136130290
2019,122692278,136125153
2019,122692278,136131684
2019,122692280,136130298
2019,122692285,136131694
2019,122692287,136130305
2019,122692287,136130304
2019,122692287,136125162
2019,122689333,136130316
2019,122689334,136130317
2019,122692292,136130314
2019,122692292,136130315
2019,122692635,136132015
2019,122692297,136131708
2019,122685976,136131715
2019,122685988,136131740
2019,122692331,136131743
2019,122689364,136130351
2019,122692334,136130348
2019,122689367,136130349
2019,122692337,136131752
2019,122692337,136131751
2019,122685997,136130360
2019,122689378,136130363
2019,122692345,136130367
2019,122689383,136125193
2019,122689391,136130372
2019,122686006,136131766
2019,122689394,136125200
2019,122692363,136130387
2019,122686011,136125203
2019,122692635,136132016
2019,122689402,136131773
2019,122692367,136125208
2019,122689405,136125210
2019,122686014,136130389
2019,122696194,136125400
2019,122692373,136131775
2019,122692378,136130394
2019,122689412,136130398
2019,122692381,136130397
2019,122689419,136131787
2019,122689421,136130406
2019,122689421,136130405
2019,122689426,136130407
2019,122692389,136130408
2019,122686025,136130408
2019,122689427,136131798
2019,122692395,136131805
2019,122692394,136130414
2019,122692396,136131804
2019,122689431,136131809
2019,122692397,136131808
2019,122689435,136131812
2019,122692402,136130420
2019,122692402,136130421
2019,122692405,136125227
2019,122686035,136131820
2019,122689437,136130425
2019,122686037,136130429
2019,122692415,136131829
2019,122686043,136130431
2019,122692410,136130431
2019,122692412,136130431
2019,122689444,136131826
2019,122689449,136125234
2019,122692421,136130440
2019,122689451,136131835
2019,122689453,136131836
2019,122689453,136131837
2019,122686047,136125238
2019,122689456,136130441
2019,122692423,136130442
2019,122689458,136125241
2019,122689457,136125241
2019,122689460,136131843
2019,122689460,136131841
2019,122689461,136130444
2019,122692428,136130451
2019,122692429,136131846
2019,122692436,136131849
2019,122686061,136130461
2019,122692441,136130463
2019,122689471,136130462
2019,122686062,136125250
2019,122692443,136131852
2019,122689472,136131852
2019,122692445,136125253
2019,122686063,136130465
2019,122689476,136131858
2019,122692448,136131860
2019,122686066,136131860
2019,122692453,136125257
2019,122692668,136125419
2019,122686069,136130475
2019,122686069,136130474
2019,122689478,136131863
2019,122692450,136130471
2019,122689479,136130476
2019,122689480,136131866
2019,122692457,136131868
2019,122692458,136131871
2019,122689487,136131874
2019,122686072,136130478
2019,122689489,136131875
2019,122692459,136131876
2019,122689491,136125261
2019,122689488,136125261
2019,122689488,136131873
2019,122692461,136125263
2019,122692463,136130482
2019,122689495,136125262
2019,122689495,136130481
2019,122686074,136131881
2019,122686075,136130485
2019,122692465,136130486
2019,122689497,136131882
2019,122692467,136130487
2019,122692468,136131883
2019,122692469,136130490
2019,122689500,136125266
2019,122692471,136131885
2019,122689818,136125550
2019,122692475,136125269
2019,122692476,136125269
2019,122692908,136125677
2019,122686087,136125282
2019,122692592,136131969
2019,122692622,136131994
2019,122689684,136130699
2019,122696238,136132091
2019,122689698,136130719
2019,122689709,136130722
2019,122696251,136130731
2019,122689744,136125466
2019,122689746,136132134
2019,122692738,136132148
2019,122692738,136132149
2019,122692754,136125517
2019,122689787,136132176
2019,122689800,136132190
2019,122692787,136125556
2019,122696349,136130841
2019,122692798,136125567
2019,122692803,136125574
2019,122692822,136130873
2019,122692825,136125592
2019,122692825,136125590
2019,122692825,136125591
2019,122692835,136132283
2019,122692847,136125617
2019,122689915,136125623
2019,122692860,136130918
2019,122692860,136130919
2019,122692880,136132331
2019,122692884,136130952
2019,122689970,136130970
2019,122692901,136132360
2019,122692901,136132359
2019,122692942,136131013
2019,122692614,136130645
2019,122692615,136130644
2019,122689632,136132002
2019,122689632,136132001
2019,122696182,136130662
2019,122696182,136130664
2019,122696208,136130685
2019,122689673,136132067
2019,122689686,136130704
2019,122689689,136132079
2019,122692672,136125422
2019,122692689,136125433
2019,122689702,136125432
2019,122696252,136130732
2019,122692700,136125450
2019,122692725,136130756
2019,122689764,136125491
2019,122689774,136125502
2019,122692751,136130790
2019,122689786,136132173
2019,122696326,136132200
2019,122689822,136132213
2019,122689822,136125555
2019,122689822,136125554
2019,122696343,136125558
2019,122692792,136130839
2019,122689843,136132231
2019,122692799,136132237
2019,122692815,136130866
2019,122696378,136132270
2019,122689913,136132296
2019,122689944,136132324
2019,122689944,136130930
2019,122689952,136132333
2019,122696429,136125652
2019,122692919,136130995
2019,122692101,136131509
2019,122692116,136130138
2019,122689172,136130144
2019,122692136,136130157
2019,122685870,136131552
2019,122692159,136131552
2019,122692170,136130187
2019,122692170,136130188
2019,122692174,136131571
2019,122689229,136130209
2019,122689231,136130209
2019,122689237,136131589
2019,122692188,136131589
2019,122685901,136131596
2019,122685919,136131622
2019,122689275,136131632
2019,122689280,136130261
2019,122689280,136131639
2019,122689287,136131651
2019,122692258,136130274
2019,122685952,136131680
2019,122685955,136125154
2019,122685959,136125159
2019,122689349,136130333
2019,122692338,136125188
2019,122692377,136131780
2019,122686022,136131791
2019,122689441,136131819
2019,122692414,136130433
2019,122689450,136131834
2019,122686059,136125249
2019,122686070,136131867
2019,122692612,136130641
2019,122696166,136130641
2019,122692610,136130641
2019,122689624,136131993
2019,122692624,136130655
2019,122689652,136132030
2019,122692675,136125423
2019,122692675,136132084
2019,122689691,136132084
2019,122689724,136130735
2019,122689723,136130735
2019,122692707,136132120
2019,122689752,136130764
2019,122696286,136130764
2019,122689768,136130778
2019,122689783,136125518
2019,122689803,136132194
2019,122689803,136132195
2019,122692774,136125541
2019,122689830,136125557
2019,122689830,136132225
2019,122689847,136125570
2019,122696371,136132261
2019,122696381,136132276
2019,122696381,136125599
2019,122696388,136130886
2019,122689893,136130886
2019,122696392,136132290
2019,122689914,136125622
2019,122689921,136132306
2019,122692867,136130925
2019,122689956,136125650
2019,122689956,136130946
2019,122692891,136132341
2019,122692891,136130961
2019,122696458,136130987
2019,122689620,136131989
2019,122689621,136131990
2019,122696169,136125376
2019,122692619,136131997
2019,122689654,136132032
2019,122689664,136132046
2019,122689682,136125415
2019,122692687,136132099
2019,122689733,136132121
2019,122696270,136125467
2019,122692728,136132143
2019,122696293,136130779
2019,122696315,136132181
2019,122689801,136132196
2019,122689801,136132197
2019,122692794,136132230
2019,122696375,136130876
2019,122692839,136132286
2019,122689894,136132286
2019,122692846,136130898
2019,122696402,136132300
2019,122696416,136130932
2019,122689950,136130935
2019,122696424,136125647
2019,122696424,136125648
2019,122692888,136132336
2019,122692888,136130956
2019,122696449,136132363
2019,122692933,136131007
2019,122689640,136132013
2019,122689642,136132013
2019,122689647,136125393
2019,122689647,136132020
2019,122692638,136132020
2019,122692638,136125393
2019,122696234,136132082
2019,122689697,136132096
2019,122692713,136125459
2019,122689743,136125465
2019,122692720,136125471
2019,122692758,136132177
2019,122692758,136130794
2019,122692763,136132180
2019,122692768,136132187
2019,122692775,136130814
2019,122692788,136132224
2019,122692800,136132239
2019,122689851,136125572
2019,122689856,136130856
2019,122696376,136132268
2019,122689888,136130884
2019,122689888,136125603
2019,122692842,136125612
2019,122692842,136130893
2019,122696399,136132297
2019,122689933,136132318
2019,122692873,136130931
2019,122692872,136130931
2019,122692893,136132347
2019,122692909,136130977
2019,122692909,136132377
2019,122692948,136132402
2019,125006953,138494903
2019,125006954,138494904
2019,125006955,138503352
2019,125006955,138503351
2019,125006956,138494905
2019,125006956,138494906
2019,125006957,138494907
2019,131328813,145117380
2019,131328814,145117380
2019,131322754,145122313
2019,131328753,145117315
2019,131328764,145122325
2019,131328773,145117337
2019,131328775,145117340
2019,131328780,145117347
2019,131328780,145117348
2019,131328780,145117346
2019,131328783,145122329
2019,131322762,145122329
2019,131328797,145117363
2019,131328798,145117362
2019,131328801,145117367
2019,131328804,145117370
2019,131328819,145117385
2019,131328827,145117392
2019,131328828,145117392
2019,131328827,145117393
2019,131328829,145117394
2019,131328836,145117400
2019,131328842,145117410
2019,131328842,145117409
2019,131328848,145117418
2019,131328850,145117420
2019,131328850,145117421
2019,131328851,145117420
2019,131322785,145117424
2019,131322786,145117422
2019,131328854,145117427
2019,131328858,145117431
2019,131328863,145117436
2019,131328863,145117437
2019,131328867,145117441
2019,131328868,145117440
2019,131328866,145117441
2019,131328871,145117444
2019,131328871,145117445
2019,131328872,145117446
2019,131328875,145117449
2019,131328877,145117450
2019,131328878,145117452
2019,131328883,145117456
2019,131328886,145117460
2019,131328887,145117460
2019,131328890,145117464
2019,131328891,145117465
2019,131328892,145117466
2019,131328894,145117469
2019,131328895,145117468
2019,131328896,145117468
2019,131328898,145117471
2019,131328904,145117477
2019,122696159,136130630
2019,122696159,136130631
2019,122696161,136130630
2019,122696165,136125373
2019,122696165,136125372
2019,122689637,136132008
2019,122696178,136132009
2019,122696178,136132010
2019,122696178,136132011
2019,122696193,136132042
2019,122696203,136125406
2019,122692657,136130687
2019,122696224,136130701
2019,122689699,136125429
2019,122696253,136125441
2019,122696253,136125443
2019,122696253,136130728
2019,122696259,136125455
2019,122692710,136132125
2019,132933986,146756154
2019,132933986,146756153
2019,132933987,146756155
2019,132933984,146756151
2019,132933985,146756152
2019,132933988,146756156
2019,132933989,146756157
2019,132933990,146756158
2019,132933991,146756159
2019,132933992,146756160
2019,132933993,146756161
2019,132933994,146756162
2019,132933995,146756163
2019,132933996,146756164
2019,132933997,146756165
2019,132933998,146745047
2019,132933999,146756166
2019,132933999,146756167
2019,132934001,146756168
2019,132934000,146756168
2019,132934002,146756169
2019,132938696,146745053
2019,132934004,146756170
2019,132934004,146756171
2019,132934005,146745054
2019,132934007,146756173
2019,132934007,146756174
2019,132934008,146756175
2019,132934009,146756176
2019,132934009,146756177
2019,132934010,146756179
2019,132934010,146756178
2019,132934011,146756180
2019,132934012,146756181
2019,132938798,146745145
2019,132934014,146756183
2019,132934015,146756185
2019,132934016,146756185
2019,132934015,146756184
2019,132934016,146756184
2019,132934017,146756186
2019,132938799,146756187
2019,132934018,146756187
2019,132934019,146756188
2019,132934020,146756189
2019,132934024,146756194
2019,132934025,146756195
2019,132934026,146756196
2019,132934027,146756197
2019,132934028,146756198
2019,132934032,146756203
2019,132934033,146756204
2019,132934034,146756205
2019,132934035,146756206
2019,132934037,146756207
2019,132934038,146756208
2019,132934039,146756209
2019,132934040,146756210
2019,132934041,146756211
2019,132934042,146756212
2019,132934043,146756213
2019,132934044,146756214
2019,132934045,146756215
2019,132934046,146756215
2019,132934047,146756216
2019,132934048,146756217
2019,132934049,146756218
2019,132934051,146756220
2019,132934052,146756221
2019,132934053,146756221
2019,132934054,146756222
2019,132934055,146756223
2019,125014501,138494615
2019,125002006,138500319
2019,125002006,138500320
2019,125002005,138500318
2019,125002046,138500335
2019,125002046,138494652
2019,125006706,138500342
2019,125006706,138500343
2019,125006726,138485480
2019,125006726,138485479
2019,125006727,138485479
2019,125006727,138485480
2019,125006734,138485486
2019,125006747,138494690
2019,125006748,138494691
2019,125006763,138494706
2019,125002124,138485530
2019,125006767,138494710
2019,132938313,146744664
2019,132938336,146744690
2019,132928637,146744722
2019,132928637,146747374
2019,132938345,146747363
2019,132938345,146747362
2019,132938346,146747361
2019,132938345,146747361
2019,132938348,146744701
2019,132928632,146744711
2019,132938359,146744712
2019,132938383,146744744
2019,132938386,146744747
2019,132938410,146744773
2019,132938415,146755944
2019,132928678,146755944
2019,132928680,146747413
2019,132928680,146747414
2019,132938428,146744789
2019,132938433,146747419
2019,132938434,146747419
2019,132938436,146747422
2019,132938436,146747421
2019,132938450,146747429
2019,132938464,146744813
2019,132938465,146744815
2019,132938468,146744818
2019,132938474,146744825
2019,132938474,146744824
2019,132938475,146744826
2019,132938553,146744906
2019,132938555,146744908
2019,132938556,146744909
2019,132938562,146744915
2019,132938562,146744917
2019,132938573,146744924
2019,132938568,146744924
2019,132938572,146744924
2019,132938570,146744924
2019,132938569,146744924
2019,132938571,146744924
2019,132938575,146744927
2019,132938582,146744929
2019,132938584,146744930
2019,132938583,146744930
2019,132938585,146744931
2019,132938586,146744932
2019,132938588,146744934
2019,132938591,146744937
2019,132938633,146744985
2019,132938633,146744984
2019,132938634,146744986
2019,132938634,146744987
2019,132933853,146756026
2019,132933853,146756027
2019,132938637,146744992
2019,132938643,146744999
2019,132938644,146745000
2019,132938645,146745001
2019,132938646,146745002
2019,132938647,146745002
2019,132938648,146745004
2019,132938649,146745005
2019,132938652,146745008
2019,132938653,146745009
2019,132938654,146745010
2019,132938656,146745012
2019,132933880,146756052
2019,132938657,146745013
2019,132938658,146756056
2019,132938659,146745014
2019,132938660,146745015
2019,132938662,146745017
2019,132938664,146756058
2019,132938665,146745019
2019,132938666,146745019
2019,132933887,146756061
2019,132938667,146745021
2019,132938668,146745026
2019,132938670,146745028
2019,132933898,146756067
2019,132938671,146756067
2019,132933899,146756067
2019,132938672,146745029
2019,132938674,146745031
2019,132938675,146745030
2019,132938674,146745030
2019,132938673,146745031
2019,132938673,146745030
2019,132938676,146745032
2019,132938677,146745033
2019,132938678,146745034
2019,132938679,146745035
2019,132938680,146745036
2019,132938681,146745037
2019,132938681,146745038
2019,132938682,146745039
2019,132938683,146745040
2019,132938685,146745041
2019,132938686,146745042
2019,132938687,146745043
2019,132938691,146745048
2019,132938692,146745049
2019,132938693,146745049
2019,132938694,146745050
2019,132938695,146745051
2019,132938697,146745056
2019,132938698,146745055
2019,132938699,146745057
2019,132938700,146745057
2019,132938701,146745058
2019,132938703,146745060
2019,132938704,146745059
2019,132938702,146745060
2019,132938705,146745061
2019,132938706,146745062
2019,132938707,146745063
2019,132938708,146745065
2019,132938708,146745064
2019,132938709,146745066
2019,132938710,146745067
2019,132938711,146745068
2019,132938712,146745069
2019,132938713,146745070
2019,132938714,146745071
2019,132938715,146745072
2019,132938716,146745073
2019,132938718,146745075
2019,132938719,146745076
2019,132938720,146745077
2019,132938721,146745078
2019,132938722,146745079
2019,132938723,146745080
2019,132938726,146745082
2019,132938724,146745081
2019,132938725,146745081
2019,132938727,146745083
2019,132938728,146745083
2019,132938729,146745084
2019,132938730,146745085
2019,132938731,146745086
2019,132938732,146745087
2019,132938733,146745088
2019,132938734,146745089
2019,132938735,146745090
2019,132938736,146745092
2019,132938738,146745092
2019,132938738,146745091
2019,132938737,146745091
2019,132938736,146745091
2019,132938741,146745093
2019,132938740,146745093
2019,132938739,146745093
2019,132938742,146745094
2019,132938743,146745095
2019,132938744,146745096
2019,132938745,146745097
2019,132938746,146745098
2019,132938746,146745099
2019,132938747,146745100
2019,132938748,146745101
2019,132938749,146745103
2019,132938749,146745102
2019,132938750,146745103
2019,132938751,146745104
2019,132938752,146745105
2019,132938753,146745106
2019,132938754,146745107
2019,132938754,146745108
2019,132938755,146745109
2019,132938756,146745110
2019,132938757,146745111
2019,132938758,146745112
2019,132938759,146745113
2019,132938760,146745114
2019,132938761,146745115
2019,132938762,146745116
2019,132938763,146745117
2019,132938764,146745118
2019,132938765,146745118
2019,132938766,146745118
2019,132938767,146745119
2019,132938768,146745120
2019,132938769,146745122
2019,132938769,146745121
2019,132938770,146745123
2019,132938779,146745126
2019,132938780,146745127
2019,132938780,146745128
2019,132938781,146745129
2019,132938782,146745130
2019,132938783,146745131
2019,132938784,146745132
2019,132938785,146745133
2019,132938786,146745134
2019,132938787,146745135
2019,132938788,146745136
2019,132938789,146745137
2019,132938791,146745139
2019,132938790,146745138
2019,132938792,146745140
2019,132938793,146745140
2019,132938794,146745141
2019,132938795,146745142
2019,132938796,146745143
2019,132938797,146745144
2019,132938800,146745146
2019,132938800,146745147
2019,132938801,146745149
2019,132938801,146745148
2019,132938802,146745150
2019,132938804,146745152
2019,132938803,146745151
2019,132938805,146745154
2019,132938805,146745153
2019,132938806,146745155
2019,132938806,146745156
2019,132938807,146745157
2019,132938808,146745158
2019,132938809,146745159
2019,132938810,146745160
2019,132938811,146745161
2019,132938812,146745162
2019,132938812,146745163
2019,132938813,146745164
2019,132938814,146745165
2019,132938815,146745166
2019,132938816,146745167
2019,132938817,146745168
2019,132938818,146745169
2019,132938819,146745170
2019,132938820,146745171
2019,132938821,146745172
2019,132938822,146745174
2019,132938822,146745173
2019,132938824,146745177
2019,132938824,146745176
2019,132938825,146745177
2019,132938826,146745178
2019,132938827,146745179
2019,132938828,146745180
2019,132938828,146745181
2019,132938831,146745182
2019,132938829,146745182
2019,132938830,146745182
2019,132938832,146745183
2019,132938833,146745184
2019,132938834,146745185
2019,132938835,146745186
2019,132938836,146745187
2019,132938836,146745188
2019,132938838,146745189
2019,132938839,146745190
2019,132938837,146745189
2019,132938840,146745191
2019,132938840,146745192
2019,132938841,146745193
2019,132938842,146745194
2019,132938843,146745195
2019,132938844,146745196
2019,132938845,146745197
2019,132938846,146745198
2019,132938847,146745199
2019,132938848,146745200
2019,132938849,146745201
2019,132938850,146745202
2019,132938851,146745203
2019,132938852,146745204
2019,132938853,146745206
2019,132938853,146745205
2019,132938854,146745207
2019,132938855,146745208
2019,132938856,146745209
2019,132938857,146745210
2019,132938859,146745212
2019,132938860,146745213
2019,132938861,146745214
2019,132938862,146745216
2019,132938862,146745215
2019,132938863,146745217
2019,132938864,146745218
2019,132938864,146745219
2019,132938865,146745221
2019,132938865,146745220
2019,132938866,146745222
2019,132938867,146745223
2019,132938868,146745226
2019,132938869,146745224
2019,132938869,146745225
2019,132938870,146745228
2019,132938870,146745227
2019,132938871,146745229
2019,132938872,146745230
2019,132938873,146745231
2019,132938874,146745232
2019,132938876,146745233
2019,132938875,146745233
2019,132938877,146745234
2019,132938878,146745235
2019,132938879,146745236
2019,132938880,146745237
2019,132938882,146745239
2019,132938883,146745240
2019,132938884,146745241
2019,132938885,146745242
2019,132938886,146745243
2019,132938887,146745244
2019,132938888,146745245
2019,132938889,146745246
2019,132938890,146745247
2019,132938891,146745247
2019,132938892,146745248
2019,132938893,146745249
2019,132938894,146756191
2019,132938895,146745250
2019,132938896,146745252
2019,132938897,146745251
2019,132938898,146745253
2019,132938899,146745254
2019,132938899,146745256
2019,132938899,146745255
2019,132938900,146745257
2019,132934022,146756192
2019,132938901,146745258
2019,132938903,146745259
2019,132938902,146745259
2019,132938904,146745260
2019,132938905,146745261
2019,132938906,146756199
2019,132938907,146756199
2019,132938908,146745262
2019,132938909,146745263
2019,132938910,146745264
2019,132938912,146745266
2019,132938911,146745265
2019,132938913,146745267
2019,132938914,146745268
2019,132938915,146745269
2019,132938916,146745270
2019,132938917,146745271
2019,132938918,146745271
2019,132938917,146745272
2019,132938920,146745275
2019,132938920,146745274
2019,132938921,146745276
2019,132938922,146745277
2019,132938924,146745279
2019,132938925,146745280
2019,132938926,146745281
2019,132938927,146745282
2019,132938928,146745283
2019,132938929,146745284
2019,132938930,146745285
2019,132938931,146745286
2019,132938932,146745288
2019,132938932,146745287
2019,132938933,146745287
2019,132938933,146745288
2019,132938934,146745289
2019,132938935,146745290
2019,132938936,146745292
2019,132938936,146745291
2019,132938937,146745293
2019,132938938,146745294
2019,132938939,146745295
2019,132938940,146745296
2019,132938941,146745297
2019,132938942,146745298
2019,132939009,146745365
2019,132939012,146745367
2019,132939012,146745366
2019,132934164,146756336
2019,132939015,146745372
2019,132939016,146745373
2019,132939017,146745374
2019,132939019,146745375
2019,132939018,146745375
2019,132939020,146745378
2019,132939021,146745379
2019,132939025,146756459
2019,132939026,146745383
2019,132939027,146745384
2019,132939028,146745385
2019,132939030,146745386
2019,132939029,146745386
2019,132939031,146745387
2019,132939032,146745387
2019,132939033,146745388
2019,132939034,146745389
2019,132939035,146745390
2019,132939036,146745391
2019,132939037,146745392
2019,132939038,146745393
2019,132939039,146745394
2019,132939040,146745395
2019,132939041,146745396
2019,132939042,146745397
2019,132939043,146745398
2019,132939044,146745399
2019,132939046,146745400
2019,132939045,146745400
2019,132939047,146745400
2019,132939049,146745402
2019,132939050,146745403
2019,132939051,146745404
2019,132939052,146745405
2019,132939053,146745406
2019,132939054,146745407
2019,132939055,146745408
2019,132939056,146745409
2019,132939057,146745410
2019,132939057,146745411
2019,132939058,146745412
2019,132939059,146745413
2019,132939060,146745414
2019,132939061,146745415
2019,132939062,146745416
2019,132939063,146745417
2019,132939064,146745418
2019,132939065,146745419
2019,132939068,146745420
2019,132939066,146745420
2019,132939067,146745420
2019,132939069,146745421
2019,132939070,146745422
2019,132939071,146745423
2019,132939072,146745423
2019,132939073,146745424
2019,132939074,146745425
2019,132939075,146745426
2019,132939077,146745427
2019,132939076,146745428
2019,132939078,146745429
2019,132939079,146745429
2019,132939080,146745430
2019,132939081,146745431
2019,132939082,146745432
2019,132939083,146745433
2019,132939084,146745435
2019,132939084,146745434
2019,132939085,146745436
2019,132939085,146745437
2019,132939086,146745438
2019,132939087,146745439
2019,132939088,146745440
2019,132939089,146745441
2019,132939090,146745444
2019,132939090,146745442
2019,132939090,146745443
2019,132939091,146745445
2019,132939092,146745446
2019,132939092,146745447
2019,132939093,146745448
2019,132939094,146745450
2019,132939094,146745449
2019,132939095,146745451
2019,132939096,146745452
2019,132939098,146745453
2019,132939099,146745455
2019,132939100,146745456
2019,132939100,146745457
2019,132939101,146745458
2019,132939102,146745459
2019,132939103,146745460
2019,132939104,146745461
2019,132939104,146745462
2019,132939105,146745463
2019,132939106,146745464
2019,132939107,146745465
2019,132939108,146745466
2019,132939109,146745467
2019,132939110,146745468
2019,132939110,146745469
2019,132939111,146745470
2019,132939112,146745471
2019,132939113,146745471
2019,132939114,146745472
2019,132939115,146745473
2019,132939116,146745474
2019,132939116,146745475
2019,132939119,146745480
2019,132939118,146745480
2019,132939118,146745479
2019,132939120,146745481
2019,132939121,146745482
2019,132939122,146745483
2019,132939124,146745485
2019,132939125,146745486
2019,132939126,146745488
2019,132939126,146745487
2019,132939127,146745490
2019,132939127,146745489
2019,132939128,146745491
2019,132939128,146745492
2019,132939129,146745493
2019,132939129,146745494
2019,132939130,146745496
2019,132939130,146745495
2019,132939131,146745497
2019,132939131,146745498
2019,132939132,146745499
2019,132939132,146745500
2019,132939133,146745501
2019,132939133,146745502
2019,132939134,146745503
2019,132939135,146745504
2019,132939136,146745505
2019,132939139,146745508
2019,132939140,146745507
2019,132939140,146745508
2019,132939139,146745507
2019,132939141,146745509
2019,132939142,146745510
2019,132939143,146745511
2019,132939144,146745512
2019,132939145,146745513
2019,132939146,146745514
2019,132939147,146745515
2019,132939148,146745516
2019,132939149,146745517
2019,132939150,146745518
2019,132939151,146745519
2019,132939152,146745520
2019,132939153,146745521
2019,132939154,146745522
2019,132939155,146745523
2019,132939156,146745524
2019,132939157,146745525
2019,132939158,146745526
2019,132939159,146745527
2019,132939160,146745528
2019,132939161,146745529
2019,132939162,146745530
2019,132939162,146745531
2019,132939163,146745532
2019,132939164,146745533
2019,132939165,146745534
2019,132939166,146745535
2019,132939167,146745536
2019,132939168,146745537
2019,132939169,146745538
2019,132939170,146745539
2019,132939171,146745540
2019,128260766,142129323
2019,128260865,142129425
2019,128260877,142129434
2019,128260889,142129451
2019,128260901,142129459
2019,128260939,142129495
2019,128260940,142129495
2019,128260937,142129495
2019,128260945,142129501
2019,128260964,142129516
2019,128260970,142129519
2019,128260978,142129530
2019,128260984,142129535
2019,128260984,142129536
2019,128260989,142129538
2019,128261006,142129550
2019,128261005,142129551
2019,128261011,142129559
2019,128261027,142129579
2019,128261027,142129580
2019,128261037,142129588
2019,128261050,142129597
2019,128261050,142129598
2019,128261050,142129599
2019,128261060,142129612
2019,128261061,142129612
2019,128261066,142129617
2019,128261071,142129620
2019,128261071,142129621
2019,128261091,142129643
2019,128261096,142129646
2019,128261101,142129650
2019,125014515,138500313
2019,125014514,138500313
2019,126812873,140565480
2019,126812891,140565498
2019,126812891,140565499
2019,126817576,140561162
2019,126817576,140561163
2019,126817587,140568538
2019,126817587,140568539
2019,126822947,140565563
2019,126822950,140568575
2019,126822950,140568574
2019,126812857,140565469
2019,126821662,140568489
2019,126821662,140568488
2019,126821666,140568489
2019,126821666,140568488
2019,126821679,140568502
2019,126821689,140561140
2019,126812883,140561141
2019,129258216,143125885
2019,129258262,143125939
2019,129258263,143125940
2019,129258267,143125945
2019,129258271,143125950
2019,129258272,143125951
2019,129258276,143135573
2019,129258276,143135572
2019,129258274,143135572
2019,129258275,143135572
2019,129258278,143125954
2019,129258194,143135517
2019,129258194,143135516
2019,129258222,143125890
2019,129258259,143125934
2019,129258259,143125935
2019,129258261,143125938
2019,129258264,143125941
2019,129256349,143136522
2019,129263264,143135557
2019,129263263,143135559
2019,129263263,143135558
2019,129258266,143125943
