"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2019,34056248,1,34030384
2019,34056252,1,34030388
2019,34056251,1,34030387
2019,34056253,1,34030389
2019,34056255,1,34030391
2019,34056256,1,34030392
2019,34056257,1,34030393
2019,34056258,1,34030394
2019,34056259,1,34030395
2019,34056260,1,34030396
2019,34056261,1,34030397
2019,34056262,1,34030398
2019,34056263,1,34030399
2019,34056264,1,34030400
2019,34056265,1,34030401
2019,34056266,1,34030402
2019,34056267,1,34030403
2019,34056268,1,34030404
2019,34056270,1,34030406
2019,34056269,1,34030405
2019,34056271,1,34030407
2019,34056272,1,34030408
2019,34056273,1,34030409
2019,34056276,1,34030412
2019,34056277,1,34030413
2019,34056278,1,34030414
2019,34056280,1,34030416
2019,34056281,1,34030417
2019,34056282,1,34030418
2019,34056283,1,34030419
2019,34056284,1,34030420
2019,34056285,1,34030421
2019,34056287,1,34030423
2019,34056288,1,34030424
2019,34056290,1,34030426
2019,34056289,1,34030425
2019,34056291,1,34030427
2019,34056292,1,34030428
2019,34056293,1,34030429
2019,34056294,1,34030430
2019,34056295,1,34030431
2019,34056296,1,34030432
2019,34056297,1,34030433
2019,34056298,1,34030434
2019,34056299,1,34030435
2019,34056300,1,34030436
2019,34056301,1,34030437
2019,34056302,1,34030438
2019,34056303,1,34030439
2019,34056304,1,34030440
2019,34056305,1,34030441
2019,34056306,1,34030442
2019,34056307,1,34030443
2019,34056308,1,34030444
2019,34056309,1,34030445
2019,34056310,1,34030446
2019,34056312,1,34030448
2019,34055860,2,34029989
2019,34056311,1,34030447
2019,34056313,1,34030449
2019,34056314,1,34030450
2019,34056315,1,34030451
2019,34056316,1,34030452
2019,34056317,1,34030453
2019,34056318,1,34030454
2019,34056319,1,34030455
2019,34056320,1,34030456
2019,34056321,1,34030457
2019,34056322,1,34030458
2019,34056323,1,34030459
2019,34056324,7,34030460
2019,34056325,1,34030461
2019,34056326,1,34030462
2019,34056327,1,34030463
2019,34056328,1,34030464
2019,34056329,1,34030465
2019,34056330,1,34030466
2019,34056331,1,34030467
2019,34056333,1,34030469
2019,34056334,1,34030470
2019,34056335,1,34030471
2019,34056336,1,34030472
2019,34056337,1,34030473
2019,34056338,1,34030474
2019,34056339,1,34030475
2019,34056342,1,34030478
2019,34056340,1,34030476
2019,34056341,1,34030477
2019,34056343,1,34030479
2019,34056344,1,34030480
2019,34056345,1,34030481
2019,34056346,1,34030482
2019,34056347,1,34030483
2019,34056348,1,34030484
2019,34056349,1,34030485
2019,34056350,1,34030486
2019,34056351,1,34030487
2019,34056356,1,34030492
2019,34056357,1,34030493
2019,34056360,1,34030496
2019,34056361,1,34030497
2019,34056363,1,34030499
2019,34056364,1,34030500
2019,34056365,1,34030501
2019,34056367,1,34030503
2019,34056368,1,34030504
2019,34056369,1,34030505
2019,34056370,1,34030506
2019,34056371,1,34030507
2019,34056372,1,34030508
2019,34056373,1,34030509
2019,34056374,1,34030510
2019,34056375,1,34030511
2019,34056376,1,34030512
2019,34056377,1,34030513
2019,34056378,1,34030514
2019,34056379,1,34030515
2019,34056380,1,34030516
2019,34056381,1,34030517
2019,34056382,1,34030518
2019,34056383,1,34030519
2019,34056385,1,34030521
2019,34056387,1,34030523
2019,34056388,1,34030524
2019,34056389,1,34030525
2019,34056390,1,34030526
2019,34056391,1,34030527
2019,34056393,1,34030529
2019,34056394,1,34030530
2019,34056395,1,34030531
2019,34056396,1,34030532
2019,34056397,1,34030533
2019,34056398,1,34030534
2019,34056399,1,34030535
2019,34056402,1,34030538
2019,34056401,1,34030537
2019,34056403,1,34030539
2019,34056405,1,34030541
2019,34056407,1,34030543
2019,34056408,1,34030544
2019,34056409,1,34030545
2019,34056411,1,34030547
2019,34056412,1,34030548
2019,34056413,1,34030549
2019,34056414,1,34030550
2019,34056415,1,34030551
2019,34056416,1,34030552
2019,34056417,1,34030553
2019,34056418,1,34030554
2019,34056419,1,34030555
2019,34056420,1,34030556
2019,34056422,1,34030558
2019,34056425,1,34030561
2019,34056426,1,34030562
2019,34056428,1,34030564
2019,34056429,1,34030565
2019,34056430,1,34030566
2019,34056431,1,34030567
2019,34056432,1,34030568
2019,34056433,1,34030569
2019,34056434,1,34030570
2019,34056435,1,34030571
2019,34056436,1,34030572
2019,34056437,1,34030573
2019,34056438,1,34030574
2019,34056441,1,34030577
2019,34056442,1,34030578
2019,34056443,1,34030579
2019,34056444,1,34030580
2019,34056445,1,34030581
2019,34056446,1,34030582
2019,34056447,1,34030583
2019,34056448,1,34030584
2019,34056449,1,34030585
2019,34056450,1,34030586
2019,34056451,1,34030587
2019,34056452,1,34030588
2019,34056454,1,34030590
2019,34056453,1,34030589
2019,34056455,1,34030591
2019,34056456,1,34030592
2019,34056457,1,34030593
2019,34056458,1,34030594
2019,34056460,1,34030596
2019,34056461,1,34030597
2019,34056462,1,34030598
2019,34056463,1,34030599
2019,34056464,1,34030600
2019,34056465,1,34030601
2019,34056466,1,34030602
2019,34056467,1,34030603
2019,34056468,1,34030604
2019,34056470,1,34030606
2019,34056471,1,34030607
2019,34056474,1,34030610
2019,34056475,1,34030611
2019,34056476,1,34030612
2019,34056477,1,34030613
2019,34056478,1,34030614
2019,34056479,1,34030615
2019,34056482,1,34030618
2019,34056481,1,34030617
2019,34056480,1,34030616
2019,34056483,1,34030619
2019,34056485,1,34030621
2019,34056486,1,34030622
2019,34056487,1,34030623
2019,34056488,1,34030624
2019,34056489,1,34030625
2019,34056490,1,34030626
2019,34056491,1,34030627
2019,34056493,1,34030629
2019,34056495,1,34030631
2019,34056494,1,34030630
2019,34056496,1,34030632
2019,34056497,1,34030633
2019,34056498,1,34030634
2019,34056499,1,34030635
2019,34056501,1,34030637
2019,34056505,1,34030641
2019,34056507,1,34030643
2019,34056508,1,34030644
2019,34056509,1,34030645
2019,34056510,1,34030646
2019,34056512,1,34030648
2019,34056513,1,34030649
2019,34056514,1,34030650
2019,34056515,1,34030651
2019,31980984,1,32007225
2019,31980986,1,32007228
2019,31980985,1,32007227
2019,31980988,1,32007229
2019,31971312,1,32002671
2019,31981002,1,32007241
2019,31981005,1,32007244
2019,31981003,1,32007242
2019,31981001,1,32007240
2019,31981004,1,32007243
2019,31981007,1,32007246
2019,31981008,1,32007247
2019,31981031,1,32007267
2019,31975221,1,32011368
2019,31981046,1,32007283
2019,31981062,1,32007300
2019,31971416,1,32002772
2019,31981069,1,32007309
2019,31981071,1,32007312
2019,31981072,1,32007313
2019,31981073,1,32007314
2019,36247337,1,36400793
2019,36253760,1,36399036
2019,36255123,1,36405662
2019,36255124,1,36405663
2019,36255125,1,36405664
2019,36255128,1,36405667
2019,36255129,1,36405668
2019,36247356,1,36400812
2019,36253763,1,36399039
2019,36253764,1,36399040
2019,36255135,1,36405674
2019,36255158,1,36405700
2019,36247362,1,36400817
2019,36255162,1,36405704
2019,36253773,1,36399047
2019,36255167,1,36405709
2019,36255168,1,36405710
2019,36255170,1,36400818
2019,36255173,1,36405714
2019,36255174,1,36405715
2019,36247364,1,36400820
2019,36255186,1,36405727
2019,36255194,1,36405735
2019,36255195,1,36405736
2019,36247366,1,36400822
2019,36255198,1,36405739
2019,36255203,1,36405744
2019,36255204,1,36405745
2019,36255205,1,36405746
2019,36255206,1,36405747
2019,36255208,1,36405749
2019,36255209,7,36405750
2019,36255211,1,36405752
2019,36255210,1,36405751
2019,36255212,1,36405753
2019,36255213,1,36405754
2019,36255215,1,36405756
2019,36255216,1,36405757
2019,36247382,1,36400838
2019,36255217,1,36405758
2019,36255218,1,36405759
2019,36255219,1,36405760
2019,36255220,1,36405761
2019,36255221,1,36405762
2019,36255222,1,36405763
2019,35638471,1,35753921
2019,35638472,1,35753922
2019,35638457,1,35753907
2019,35638458,1,35753908
2019,35638459,1,35753909
2019,35638460,1,35753910
2019,35638461,1,35753911
2019,35638462,1,35753912
2019,35638463,1,35753913
2019,35638464,1,35753914
2019,35638465,1,35753915
2019,35638466,1,35753916
2019,35638467,1,35753917
2019,35638468,1,35753918
2019,35638469,1,35753919
2019,35638470,1,35753920
2019,35638474,1,35753924
2019,35638473,1,35753923
2019,35638475,1,35753925
2019,35638476,1,35753926
2019,35638478,1,35753928
2019,35638479,1,35753929
2019,35638477,1,35753927
2019,35638480,1,35753930
2019,35638481,1,35753931
2019,35638482,1,35753932
2019,35638484,1,35753934
2019,35638483,1,35753933
2019,35638485,1,35753935
2019,35638486,1,35753936
2019,35638487,1,35753937
2019,35638488,1,35753938
2019,35638489,1,35753939
2019,35638490,1,35753940
2019,34810968,1,35191184
2019,35958066,1,36083238
2019,36247342,1,36400796
2019,36255103,1,36405644
2019,36253754,1,36399030
2019,36564536,1,36725021
2019,36564546,1,36725031
2019,36564547,1,36725032
2019,36564551,1,36725036
2019,36564566,1,36725051
2019,36564570,1,36725054
2019,36564569,1,36725053
2019,36564577,1,36725061
2019,36564579,1,36725063
2019,36564583,1,36725067
2019,36564582,1,36725066
2019,36544488,1,36724972
2019,36564526,1,36725011
2019,36564524,1,36725009
2019,36564527,1,36725012
2019,36564525,1,36725010
2019,36564533,1,36725018
2019,36564534,1,36725019
2019,36553083,1,36713855
2019,36553089,1,36713860
2019,36564510,1,36724995
2019,36564520,1,36725005
2019,36544503,1,36724988
2019,36564532,1,36725017
2019,36564539,1,36725024
2019,36564576,1,36725060
2019,36564581,1,36725065
2019,36564586,1,36725070
2019,36564588,1,36725072
2019,36564589,1,36725073
2019,36544484,1,36724969
2019,36544502,1,36724987
2019,36553087,1,36713858
2019,36553088,1,36713859
2019,36564531,1,36725016
2019,36564530,1,36725015
2019,36564529,1,36725014
2019,36544501,1,36724986
2019,36553086,1,36713857
2019,36564516,22,36725001
2019,36553098,1,36713869
2019,36564541,1,36725026
2019,36564558,1,36725042
2019,36564564,1,36725049
2019,36564568,1,36713875
2019,36553103,1,36713874
2019,36564571,1,36725055
2019,36553105,1,36713877
2019,36564587,1,36725071
2019,36564594,1,36725078
2019,36564597,1,36725081
2019,36564598,1,36725082
2019,36564615,1,36725099
2019,36564616,1,36725100
2019,36564617,1,36725101
2019,36564618,1,36725102
2019,36564621,1,36725105
2019,36564624,1,36725108
2019,36564623,3,36725107
2019,36564627,1,36725111
2019,36564626,1,36725110
2019,36564631,1,36725115
2019,36564633,1,36725117
2019,36564637,1,36725121
2019,36564638,1,36725122
2019,36564639,1,36725123
2019,36564640,1,36725124
2019,36564641,1,36725125
2019,36564642,1,36725126
2019,36564643,1,36725127
2019,36564644,1,36725128
2019,36553120,1,36713892
2019,36553126,1,36713898
2019,36553127,1,36713899
2019,36564645,1,36725129
2019,36564646,3,36725130
2019,36564648,1,36725132
2019,36564649,1,36725133
2019,36564650,1,36725134
2019,36564651,1,36725135
2019,36564652,1,36725136
2019,36564653,1,36725137
2019,36564654,1,36725138
2019,36564655,1,36725139
2019,36564656,1,36725140
2019,36564657,1,36725141
2019,36564658,1,36725142
2019,36564659,1,36725143
2019,36564660,1,36725144
2019,36564661,1,36725145
2019,36564662,1,36725146
2019,36564663,1,36725147
2019,36564664,1,36725148
2019,36564665,1,36725149
2019,36564666,1,36725150
2019,36564667,1,36725151
2019,36564668,1,36725152
2019,36564669,1,36725153
2019,36564670,1,36725154
2019,36564671,1,36725155
2019,36564672,1,36725156
2019,36564673,1,36725157
2019,36564674,1,36725158
2019,36564675,1,36725159
2019,36564676,1,36725160
2019,36564677,1,36725161
2019,36564678,1,36725162
2019,36564679,1,36725163
2019,36564680,1,36725164
2019,36564681,1,36725165
2019,36564682,1,36725166
2019,36564683,1,36725167
2019,36564685,1,36725169
2019,36564686,1,36725170
2019,36564687,1,36725171
2019,36564688,1,36725172
2019,36564689,1,36725173
2019,36564690,1,36725174
2019,36564691,1,36725175
2019,36564692,1,36725176
2019,36564693,1,36725177
2019,36564694,1,36725178
2019,36564695,1,36725179
2019,36564696,1,36725180
2019,36564697,1,36725181
2019,36564698,1,36725182
2019,36564699,1,36725183
2019,36564700,1,36725184
2019,36564702,1,36725186
2019,36564701,1,36725185
2019,36564703,1,36725187
2019,36564704,1,36725188
2019,36564705,1,36725189
2019,36564706,1,36725190
2019,36564707,1,36725191
2019,36564708,6,36725192
2019,36564709,1,36725193
2019,36564710,1,36725194
2019,36564711,1,36725195
2019,36564712,1,36725196
2019,36564713,1,36725197
2019,36564714,1,36725198
2019,36564715,1,36725199
2019,36564716,1,36725200
2019,36564717,1,36725201
2019,36564718,1,36725202
2019,36564719,1,36725203
2019,36564720,1,36725204
2019,36564721,1,36725205
2019,36564722,1,36725206
2019,36564723,1,36725207
2019,36564724,1,36725208
2019,36564725,1,36725209
2019,36564727,1,36725211
2019,36564728,1,36725212
2019,36564729,1,36725213
2019,36564730,1,36725214
2019,36564731,1,36725215
2019,36564732,1,36725216
2019,36564733,22,36725217
2019,36564734,22,36725218
2019,36564735,1,36725219
2019,36564736,1,36725220
2019,36564737,1,36725221
2019,36564738,1,36725222
2019,36564739,1,36725223
2019,36564740,1,36725224
2019,36564741,1,36725225
2019,36564742,1,36725226
2019,36564743,1,36725227
2019,36564744,1,36725228
2019,36564745,1,36725229
2019,36564746,1,36725230
2019,36564747,1,36725231
2019,36564748,1,36725232
2019,36564749,1,36725233
2019,36564750,1,36725234
2019,36564751,1,36725235
2019,36564752,1,36725236
2019,36564753,1,36725237
2019,36564754,1,36725238
2019,36564755,1,36725239
2019,36564757,1,36725241
2019,36564759,1,36725243
2019,36564758,1,36725242
2019,36564760,1,36725244
2019,36564761,1,36725245
2019,36564762,1,36725246
2019,36564763,1,36725247
2019,36564764,1,36725248
2019,36564765,1,36725249
2019,36564766,1,36725250
2019,36564767,1,36725251
2019,36564768,1,36725252
2019,36564769,1,36725253
2019,36564772,1,36725256
2019,36564773,1,36725257
2019,36564774,1,36725258
2019,36564775,1,36725259
2019,36564776,1,36725260
2019,36564777,1,36725261
2019,36564778,1,36725262
2019,36564780,1,36725264
2019,36564781,1,36725265
2019,36564784,1,36725268
2019,36564785,1,36725269
2019,36564786,1,36725270
2019,36564787,1,36725271
2019,36564788,1,36725272
2019,36564789,1,36725273
2019,36564790,1,36725274
2019,36564791,1,36725275
2019,36564792,1,36725276
2019,36564794,1,36725278
2019,36564793,1,36725277
2019,36564795,1,36725279
2019,36564796,1,36725280
2019,36564797,1,36725281
2019,36564798,1,36725282
2019,36564799,1,36725283
2019,36564800,1,36725284
2019,36564801,1,36725285
2019,36564802,1,36725286
2019,36564803,1,36725287
2019,36564804,1,36725288
2019,36564805,1,36725289
2019,36564806,1,36725290
2019,36564807,1,36725291
2019,36564808,1,36725292
2019,36564809,1,36725293
2019,36564810,1,36725294
2019,36564811,1,36725295
2019,36564812,1,36725296
2019,36564512,1,36724997
2019,36564544,1,36725029
2019,36564548,1,36725033
2019,36564549,1,36725034
2019,36564553,1,36725038
2019,36564556,1,36725041
2019,36564563,1,36725048
2019,36564574,1,36725058
2019,36564575,1,36725059
2019,36564578,1,36725062
2019,36564584,1,36725068
2019,36564585,1,36725069
2019,36564592,1,36725076
2019,36564593,1,36725077
2019,36564595,1,36725079
2019,36564596,1,36725080
2019,36564600,1,36725084
2019,36564601,1,36725085
2019,36564602,1,36725086
2019,36564603,1,36725087
2019,36564606,1,36725090
2019,36564607,1,36725091
2019,36564608,1,36725092
2019,36564610,1,36725094
2019,36564614,1,36725098
2019,36544500,1,36724985
2019,36564521,1,36725006
2019,36564540,1,36725025
2019,36564543,1,36725028
2019,36564515,1,36725000
2019,36564514,1,36724999
2019,36564518,1,36725003
2019,36561731,1,36722082
2019,36564522,1,36725007
2019,36564528,1,36725013
2019,36553101,1,36713872
2019,36564559,1,36725044
2019,36564572,1,36725056
2019,36564573,1,36725057
2019,36564580,1,36725064
2019,36564599,1,36725083
2019,36564604,1,36725088
2019,36564605,1,36725089
2019,36564609,1,36725093
2019,36564612,1,36725096
2019,36564613,1,36725097
2019,36564611,1,36725095
2019,36564619,1,36725103
2019,36564620,1,36725104
2019,36564622,1,36725106
2019,36564625,1,36725109
2019,36564628,1,36725112
2019,36564629,1,36725113
2019,36564630,1,36725114
2019,36564632,1,36725116
2019,36564634,1,36725118
2019,36564636,1,36725120
2019,36564813,1,36725297
2019,36564814,1,36725298
2019,36564815,1,36725299
2019,36564816,1,36725300
2019,36564817,1,36725301
2019,36564818,1,36725302
2019,36544482,1,36724967
2019,36564542,1,36725027
2019,36564555,1,36725040
2019,36564557,1,36725043
2019,36564562,1,36725047
2019,37604561,1,37915012
2019,37604563,1,37924944
2019,37614517,1,37924946
2019,37609532,1,37919953
2019,37604588,1,37915035
2019,37609535,1,37919958
2019,37604590,1,37924951
2019,37604591,1,37915038
2019,37604598,1,37915046
2019,37098208,3,37403194
2019,37098218,1,37403202
2019,37093385,1,37398903
2019,37098231,1,37403216
2019,37098248,1,37403232
2019,37098247,1,37398908
2019,37098249,1,37403233
2019,37093394,1,37398913
2019,37098257,1,37403241
2019,37098259,1,37403243
2019,37098260,1,37403244
2019,37098263,1,37403247
2019,37098264,1,37403248
2019,37098291,1,37403274
2019,37098294,1,37403277
2019,37098296,1,37403279
2019,37098314,1,37403296
2019,37102554,1,37407553
2019,37102555,1,37407554
2019,37102556,1,37407555
2019,37098319,1,37403301
2019,37102560,1,37403302
2019,37098320,1,37403303
2019,37102564,1,37407562
2019,37102563,1,37407561
2019,37102567,1,37407565
2019,37102566,1,37407564
2019,37102565,1,37407563
2019,37102568,1,37407566
2019,37098321,1,37403304
2019,37098322,1,37403305
2019,37098323,1,37403306
2019,37098324,1,37403307
2019,37098329,1,37407596
2019,37098330,1,37403312
2019,37098331,1,37403313
2019,37098332,1,37403314
2019,37098333,1,37403315
2019,37098334,1,37403316
2019,37098335,1,37403317
2019,37098336,1,37403318
2019,37098337,1,37403319
2019,37098340,1,37403322
2019,37098338,1,37403320
2019,37098339,1,37403321
2019,37098341,1,37403323
2019,37098342,1,37403324
2019,37098343,1,37403325
2019,37098344,1,37403326
2019,37098345,1,37403327
2019,37098346,1,37403328
2019,37098347,1,37403329
2019,37098348,1,37403330
2019,37098351,1,37403333
2019,37098352,1,37403334
2019,37098353,1,37403335
2019,37098355,1,37403337
2019,37098356,1,37403338
2019,37098357,1,37403339
2019,37098358,1,37403340
2019,37098359,1,37403341
2019,37098360,1,37403342
2019,37098361,1,37403343
2019,37098362,1,37403344
2019,37098363,1,37403345
2019,37098365,1,37403347
2019,37098364,1,37403346
2019,37098366,1,37403348
2019,37098367,1,37403349
2019,37098369,1,37403351
2019,37098368,1,37403350
2019,37098370,1,37403352
2019,37098371,1,37403353
2019,37098372,1,37403354
2019,37098373,1,37403355
2019,37098374,1,37403356
2019,37098375,1,37403357
2019,37098376,1,37403358
2019,37098377,1,37403359
2019,37098378,1,37403360
2019,37098379,1,37403361
2019,37098380,1,37403362
2019,37098381,1,37403363
2019,37098382,1,37403364
2019,37098383,1,37403365
2019,37098384,1,37403366
2019,37098385,1,37403367
2019,37098386,1,37403368
2019,37098391,1,37403373
2019,37098393,1,37403375
2019,37098395,1,37403377
2019,37098396,1,37403378
2019,37098397,1,37403379
2019,37098398,1,37403380
2019,37098399,1,37403381
2019,37098400,1,37403382
2019,37098401,1,37403383
2019,37098402,1,37403384
2019,36561727,1,36722078
2019,37102528,1,37407524
2019,37098195,1,37398873
2019,36553090,1,36713861
2019,36553096,1,36713867
2019,36553097,1,36713868
2019,36564535,1,36725020
2019,36553099,1,36713870
2019,36553100,1,36713871
2019,36564550,1,36725035
2019,36553102,1,36713873
2019,36564567,1,36725052
2019,36553104,1,36713876
2019,36553106,1,36713878
2019,36553107,1,36713879
2019,36553109,22,36713881
2019,36553108,22,36713880
2019,36553110,1,36713882
2019,36553111,1,36713883
2019,36564635,1,36725119
2019,36553112,1,36713884
2019,36553113,1,36713885
2019,36553114,1,36713886
2019,36553115,1,36713887
2019,36553116,1,36713888
2019,36553117,1,36713889
2019,36553118,1,36713890
2019,36553119,1,36713891
2019,36553121,1,36713893
2019,36553122,1,36713894
2019,36553123,1,36713895
2019,36553124,1,36713896
2019,36553125,1,36713897
2019,36553128,1,36713900
2019,36553129,1,36713901
2019,36564647,1,36725131
2019,36553130,1,36713902
2019,36553131,1,36713903
2019,36553133,1,36713905
2019,36553134,1,36713906
2019,37098187,1,37403169
2019,37102527,1,37403172
2019,37102526,1,37407522
2019,37093343,1,37398864
2019,37098183,1,37403164
2019,37102525,1,37403166
2019,37098186,1,37403170
2019,37098189,1,37403171
2019,37102523,1,37407521
2019,37093344,1,37403162
2019,37098185,1,37403167
2019,37093345,1,37398865
2019,37098188,1,37398867
2019,37093346,1,37398866
2019,37093364,1,37398882
2019,37098232,1,37403217
2019,37098234,1,37403218
2019,37098239,1,37403222
2019,37098237,1,37403221
2019,37098178,1,37398861
2019,37098224,1,37403210
2019,37098227,1,37403213
2019,37098230,1,37403215
2019,37098229,1,37398902
2019,37093384,1,37398901
2019,37093376,1,37398895
2019,37093378,1,37403207
2019,37098217,1,37403201
2019,37098220,1,37403205
2019,37093377,1,37403203
2019,37098221,1,37403206
2019,37093382,1,37398899
2019,37093383,1,37398900
2019,37093381,1,37403208
2019,37098219,1,37403204
2019,37098223,1,37403209
2019,37098216,1,37403200
2019,37093375,1,37398894
2019,37098228,1,37403214
2019,37093380,1,37398898
2019,37098226,1,37403212
2019,37098222,1,37398896
2019,37098225,1,37403211
2019,37098241,1,37403224
2019,37102535,1,37407532
2019,37093391,1,37398910
2019,37093392,1,37398911
2019,37098250,1,37403234
2019,37098252,1,37403236
2019,37093356,1,37398874
2019,37093357,1,37403182
2019,37093351,1,37398870
2019,37098207,1,37403193
2019,37093373,1,37398892
2019,37093374,1,37398893
2019,37093388,1,37403225
2019,37098197,1,37398875
2019,37093379,1,37398897
2019,37098199,1,37403186
2019,37098202,1,37403189
2019,37098201,1,37403188
2019,37098200,1,37403187
2019,37098204,1,37398880
2019,37098198,1,37403185
2019,37098203,1,37398879
2019,37098236,1,37403220
2019,37102534,1,37407531
2019,37098244,1,37403227
2019,37098251,1,37403235
2019,37098253,1,37403237
2019,37098272,1,37403256
2019,37098273,1,37403257
2019,37098283,1,37403267
2019,37102542,1,37407539
2019,37102543,1,37407540
2019,37098286,1,37403270
2019,37102546,1,37407544
2019,37098297,1,37403280
2019,37102549,1,37407547
2019,37102550,1,37407548
2019,37102551,1,37407549
2019,37102552,1,37407551
2019,37102553,1,37407552
2019,37098315,1,37403297
2019,37098316,1,37403298
2019,37102558,1,37407557
2019,37102559,1,37407558
2019,37098317,1,37403299
2019,37098318,1,37403300
2019,37102561,1,37407559
2019,37102562,1,37407560
2019,37102569,1,37407567
2019,37098325,1,37403308
2019,37102570,1,37407568
2019,37098326,1,37403309
2019,37102571,1,37407569
2019,37102572,1,37407570
2019,37102574,1,37407572
2019,37102573,1,37407571
2019,37102575,1,37407573
2019,37102576,1,37407574
2019,37102577,1,37407575
2019,37102578,1,37407576
2019,37102584,1,37407582
2019,37102579,1,37407577
2019,37102580,1,37407578
2019,37102581,1,37407579
2019,37102582,1,37407580
2019,37102585,1,37407583
2019,37102583,1,37407581
2019,37102586,1,37407584
2019,37102587,1,37407585
2019,37102588,1,37407586
2019,37102589,1,37407587
2019,37102590,1,37407588
2019,37102591,1,37407589
2019,37102593,1,37407591
2019,37102592,1,37407590
2019,37102594,1,37407592
2019,37102595,1,37407593
2019,37102596,1,37407594
2019,37102597,1,37407595
2019,37098328,1,37403311
2019,37102598,1,37407597
2019,37102599,1,37407598
2019,37102600,1,37407599
2019,37102601,1,37407600
2019,37098349,1,37403331
2019,37098350,1,37403332
2019,37102604,1,37407603
2019,37102606,1,37407605
2019,37102607,1,37407606
2019,37102608,1,37407607
2019,37102609,1,37407608
2019,37102610,1,37407609
2019,37102611,1,37407610
2019,37102612,1,37407611
2019,37102613,1,37407612
2019,37102614,1,37407613
2019,37102615,1,37407614
2019,37102616,1,37407615
2019,37102617,1,37407616
2019,37102618,1,37407617
2019,37102620,1,37407619
2019,37102619,1,37407618
2019,37102621,1,37407620
2019,37102622,1,37407621
2019,37098387,1,37403369
2019,37102623,1,37407622
2019,37102624,1,37407623
2019,37102625,1,37407624
2019,37102626,1,37407625
2019,37102627,1,37407626
2019,37102628,1,37407627
2019,37102629,1,37407628
2019,37102630,1,37407629
2019,37102631,1,37407630
2019,37102632,1,37407631
2019,37102633,1,37407632
2019,37102634,1,37407633
2019,37102635,1,37407634
2019,37102636,1,37407635
2019,37102637,1,37407636
2019,37102638,1,37407637
2019,37102639,1,37407638
2019,37102640,1,37407639
2019,37102641,1,37407640
2019,37102642,1,37407641
2019,37102644,1,37407643
2019,37102643,1,37407642
2019,37102646,1,37407645
2019,37102647,1,37407646
2019,37102648,1,37407647
2019,37102649,1,37407648
2019,37102650,1,37407649
2019,37102651,1,37407650
2019,37102652,1,37407651
2019,37102653,1,37407652
2019,37102654,1,37407653
2019,37102655,1,37407654
2019,37102656,1,37407655
2019,37102657,1,37407656
2019,37102658,1,37407657
2019,37102659,1,37407658
2019,37102660,1,37407659
2019,37604543,1,37914992
2019,37604542,1,37914991
2019,37604603,1,37924953
2019,37604613,1,37915059
2019,37604620,1,37915065
2019,37604623,1,37924959
2019,37604625,1,37915069
2019,37614529,1,37924961
2019,37604645,1,37915089
2019,37614533,1,37924964
2019,37614535,1,37924967
2019,33184252,1,33213249
2019,33189076,1,33213246
2019,33184261,1,33213258
2019,33189088,1,33209004
2019,33184267,1,33209012
2019,33184276,1,33213276
2019,33184281,1,33213281
2019,33189105,1,33209026
2019,33189136,1,33213315
2019,33189137,1,33209056
2019,33189140,1,33213318
2019,33189141,1,33209060
2019,33189139,1,33203769
2019,33184316,1,33213321
2019,33184320,1,33213325
2019,33189157,1,33209072
2019,33182365,1,33203782
2019,33189199,1,33209111
2019,33189206,1,33203838
2019,33184415,1,33203849
2019,33182437,1,33203854
2019,33189223,1,33209133
2019,33189228,1,33209137
2019,33182451,1,33209141
2019,33189234,1,33203877
2019,33184435,1,33209148
2019,33189246,1,33209157
2019,33189247,1,33203890
2019,33189252,1,33209161
2019,33189251,1,33209160
2019,33184454,1,33203894
2019,33182470,1,33213459
2019,33182473,1,33203898
2019,33184464,1,33213470
2019,33184470,1,33213475
2019,33189272,1,33213477
2019,33182484,1,33209182
2019,36255104,1,36400800
2019,36255111,1,36405652
2019,36255133,1,36405672
2019,36253762,1,36399038
2019,36255134,1,36405673
2019,36253766,1,36405676
2019,36255141,1,36405682
2019,36255142,1,36405683
2019,36255144,1,36405685
2019,36255143,1,36405684
2019,36255145,1,36405686
2019,33182488,1,33203910
2019,34052805,1,34023275
2019,34052806,1,34023276
2019,34052807,1,34023277
2019,34052808,1,34023278
2019,34052809,1,34023279
2019,34052810,1,34023280
2019,34052812,1,34023282
2019,34052813,1,34023283
2019,34052814,1,34023284
2019,34052815,1,34023285
2019,34052816,1,34023286
2019,34052817,1,34023287
2019,34052818,1,34023288
2019,34052819,1,34023289
2019,34052820,1,34023290
2019,34052821,1,34023291
2019,34052823,1,34023293
2019,34052822,1,34023292
2019,34052824,1,34023294
2019,34052825,1,34023295
2019,34052826,1,34023296
2019,34052827,1,34023297
2019,34052828,1,34023298
2019,34052829,1,34023299
2019,34052830,1,34023300
2019,34052831,1,34023301
2019,34052832,1,34023302
2019,34052834,1,34023304
2019,34052835,1,34023305
2019,34052836,1,34023306
2019,34052837,1,34023307
2019,34052838,1,34023308
2019,34052839,1,34023309
2019,34052840,1,34023310
2019,34052841,1,34023311
2019,34052844,1,34023314
2019,34052846,1,34023316
2019,34052847,1,34023317
2019,34052845,1,34023315
2019,34052849,1,34023319
2019,34052850,1,34023320
2019,34052851,1,34023321
2019,34052852,1,34023322
2019,34052853,1,34023323
2019,34052854,1,34023324
2019,34052855,1,34023325
