"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2019,1,143136616
2019,4,143136617
2019,4,143136618
2019,4,143136620
2019,4,143136619
2019,4,143136621
2019,1,143136622
2019,1,143136624
2019,1,143136623
2019,4,143136625
2019,1,143136626
2019,4,143136627
2019,3,143136628
2019,3,143136629
2019,4,143136630
2019,4,143136631
2019,4,143136633
2019,4,143136632
2019,4,143136634
2019,4,143136635
2019,4,143136636
2019,4,143136637
2019,4,143136638
2019,4,143136640
2019,4,143136639
2019,4,143136641
2019,4,143136642
2019,4,143136644
2019,4,143136643
2019,4,143136645
2019,4,143136646
2019,4,143136647
2019,4,143136648
2019,4,143136649
2019,4,143136650
2019,4,143136651
2019,4,143136652
2019,4,143136653
2019,4,143136654
2019,4,143136655
2019,4,143136656
2019,1,143136657
2019,4,143136658
2019,4,143136660
2019,4,143136659
2019,4,143136662
2019,4,143136661
2019,4,143136663
2019,4,143136664
2019,4,143136666
2019,4,143136667
2019,4,143136665
2019,4,143136668
2019,4,143136669
2019,1,143136673
2019,4,143136674
2019,4,143136676
2019,4,143136675
2019,4,143136678
2019,4,143136677
2019,4,143136679
2019,4,143136680
2019,4,143136681
2019,1,143136682
2019,4,143136683
2019,4,143136684
2019,4,143136685
2019,4,143136686
2019,4,143136687
2019,4,143136688
2019,4,143136689
2019,4,143136690
2019,4,143136691
2019,4,143136692
2019,4,143136693
2019,4,143136694
2019,4,143136695
2019,4,143136696
2019,4,143136697
2019,4,143136698
2019,4,143136699
2019,4,143136700
2019,2,143136701
2019,4,143136702
2019,3,143136703
2019,4,143136704
2019,4,143136705
2019,4,143136707
2019,4,143136708
2019,4,143136709
2019,4,143136710
2019,4,143136711
2019,4,143136712
2019,4,143136713
2019,4,143136714
2019,4,143136717
2019,4,143136716
2019,1,143136718
2019,4,143136719
2019,4,143136722
2019,1,143136723
2019,4,143136724
2019,1,143136726
2019,1,143136725
2019,4,143136727
2019,4,143136728
2019,4,143136730
2019,4,143136729
2019,4,143136731
2019,4,143136733
2019,4,143136732
2019,4,143136734
2019,4,143136735
2019,4,143136736
2019,4,143136737
2019,4,143136738
2019,4,143136739
2019,4,143136740
2019,4,143136741
2019,4,143136742
2019,4,143136743
2019,4,143136744
2019,4,143136745
2019,4,143136746
2019,4,143136747
2019,4,143136748
2019,4,143136750
2019,4,143136749
2019,4,143136751
2019,4,143136752
2019,4,143136753
2019,4,143136755
2019,4,143136754
2019,4,143136756
2019,4,143136757
2019,4,143136758
2019,4,143136759
2019,4,143136761
2019,4,143136760
2019,4,143136762
2019,4,143136763
2019,4,143136764
2019,4,143136765
2019,4,143136766
2019,4,143136768
2019,4,143136767
2019,4,143136769
2019,4,143136770
2019,4,143136771
2019,1,143136772
2019,1,143136773
2019,3,143136774
2019,1,143136774
2019,1,143136775
2019,4,143136776
2019,4,143136777
2019,4,143136778
2019,4,143136779
2019,4,143136780
2019,4,143136782
2019,4,143136781
2019,4,143136783
2019,4,143136784
2019,4,143136785
2019,4,143136786
2019,4,143136787
2019,4,143136788
2019,4,143136789
2019,4,143136790
2019,4,143136791
2019,4,143136792
2019,4,143136793
2019,4,143136794
2019,4,143136796
2019,4,143136795
2019,4,143136797
2019,4,143136798
2019,4,143136802
2019,1,143136803
2019,4,143136804
2019,4,143136805
2019,4,143136806
2019,1,143136807
2019,1,143136808
2019,4,143136809
2019,4,143136810
2019,4,143136811
2019,4,143136812
2019,4,143136813
2019,4,143136815
2019,4,143136814
2019,4,143136816
2019,4,143136817
2019,4,143136818
2019,4,143136819
2019,4,143136820
2019,4,143136821
2019,4,143136822
2019,4,143136823
2019,4,143136824
2019,4,143136825
2019,3,143136826
2019,4,143136827
2019,3,143136828
2019,4,143136830
2019,4,143136829
2019,4,143136831
2019,4,143136833
2019,4,143136832
2019,4,143136834
2019,4,143136838
2019,4,143136839
2019,4,143136841
2019,4,143136842
2019,4,143136843
2019,3,143136844
2019,1,143136844
2019,3,143136845
2019,1,143136845
2019,4,143136846
2019,4,143136847
2019,4,143136849
2019,4,143136848
2019,4,143136850
2019,4,143136851
2019,1,143136852
2019,4,143136853
2019,4,143136854
2019,4,143136855
2019,4,143136856
2019,4,143136857
2019,4,143136858
2019,4,143136860
2019,4,143136859
2019,4,143136861
2019,4,143136862
2019,4,143136863
2019,4,143136864
2019,4,143136865
2019,4,143136866
2019,4,143136867
2019,4,143136868
2019,4,143136869
2019,4,143136871
2019,4,143136870
2019,4,143136872
2019,4,143136873
2019,1,143136874
2019,4,143136875
2019,4,143136876
2019,4,143136877
2019,4,143136878
2019,4,143136879
2019,4,143136880
2019,4,143136881
2019,4,143136882
2019,4,143136883
2019,4,143136884
2019,4,143136887
2019,4,143136888
2019,4,143136889
2019,4,143136890
2019,4,143136891
2019,4,143136892
2019,4,143136893
2019,4,143136894
2019,4,143136895
2019,4,143136896
2019,4,143136897
2019,4,143136898
2019,4,143136899
2019,4,143136900
2019,4,143136903
2019,4,143136902
2019,4,143136901
2019,4,143136904
2019,1,143136905
2019,4,143136906
2019,4,143136907
2019,4,143136908
2019,4,143136909
2019,4,143136910
2019,4,143136911
2019,4,143136912
2019,4,143136913
2019,4,143136914
2019,4,143136916
2019,4,143136917
2019,4,143136918
2019,4,143136919
2019,4,143136920
2019,4,143136921
2019,4,143136922
2019,4,143136923
2019,4,143136924
2019,4,143136925
2019,4,143136927
2019,4,143136926
2019,4,143136928
2019,4,143136930
2019,1,143136931
2019,1,143136932
2019,4,143136933
2019,4,143136934
2019,4,143136935
2019,4,143136936
2019,4,143136937
2019,4,143136938
2019,4,143136939
2019,4,143136940
2019,4,143136941
2019,3,143136942
2019,4,143136943
2019,4,143136944
2019,4,143136945
2019,4,143136946
2019,4,143136947
2019,4,143136948
2019,4,143136949
2019,4,143136950
2019,4,143136951
2019,4,143136952
2019,4,143136953
2019,4,143136954
2019,4,143136955
2019,4,143136956
2019,4,143136957
2019,4,143136959
2019,4,143136958
2019,4,143136960
2019,4,143136961
2019,4,143136963
2019,4,143136962
2019,4,143136964
2019,4,143136965
2019,4,143136967
2019,4,143136966
2019,4,143136971
2019,4,143136972
2019,4,143136973
2019,4,143136974
2019,4,143136975
2019,4,143136977
2019,3,143136978
2019,1,143136979
2019,4,143136980
2019,4,143136981
2019,1,143136982
2019,4,143136983
2019,4,143136985
2019,4,143136986
2019,4,143136987
2019,4,143136989
2019,4,143136990
2019,4,143136991
2019,4,143136993
2019,4,143136992
2019,4,143136994
2019,4,143136996
2019,4,143136995
2019,4,143136997
2019,4,143136998
2019,4,143136999
2019,4,143137000
2019,4,143137002
2019,4,143137001
2019,4,143137003
2019,4,143137004
2019,4,143137005
2019,4,143137006
2019,4,143137007
2019,4,143137008
2019,4,143137009
2019,4,143137010
2019,4,143137011
2019,4,143137012
2019,4,143137013
2019,4,143137014
2019,4,143137015
2019,4,143137017
2019,4,143137020
2019,4,143137021
2019,4,143137022
2019,4,143137026
2019,4,143137027
2019,4,143137028
2019,4,143137029
2019,4,143137030
2019,4,143137031
2019,4,143137032
2019,4,143137033
2019,4,143137034
2019,4,143137035
2019,4,143137037
2019,4,143137036
2019,4,143137038
2019,4,143137039
2019,4,143137040
2019,4,143137041
2019,4,143137042
2019,4,143137043
2019,4,143137044
2019,4,143137045
2019,4,143137046
2019,4,143137047
2019,4,143137048
2019,4,143137049
2019,4,143137050
2019,4,143137051
2019,1,143137052
2019,4,143137053
2019,4,143137054
2019,4,143137055
2019,1,143137056
2019,4,143137057
2019,4,143137058
2019,4,143137059
2019,4,143137060
2019,4,143137062
2019,4,143137063
2019,4,143137064
2019,4,143137065
2019,4,143137066
2019,4,143137067
2019,4,143137068
2019,4,143137070
2019,4,143137071
2019,4,143137072
2019,4,143137073
2019,4,143137075
2019,4,143137074
2019,4,143137076
2019,4,143137077
2019,4,143137078
2019,4,143137079
2019,4,143137080
2019,4,143137081
2019,4,143137082
2019,4,143137083
2019,4,143137084
2019,4,143137085
2019,4,143137086
2019,4,143137087
2019,4,143137088
2019,4,143137089
2019,3,143137090
2019,4,143137092
2019,4,143137091
2019,4,143137093
2019,4,143137095
2019,4,143137096
2019,4,143137099
2019,4,143137101
2019,4,143137100
2019,4,143137102
2019,4,143137103
2019,4,143137105
2019,4,143137104
2019,1,143137106
2019,4,143137107
2019,4,143137108
2019,1,143137109
2019,4,143137110
2019,4,143137111
2019,4,143137112
2019,1,143137113
2019,4,143137116
2019,4,143137117
2019,4,143137119
2019,4,143137118
2019,4,143137121
2019,4,143137120
2019,4,143137122
2019,4,143137124
2019,4,143137123
2019,4,143137125
2019,4,143137126
2019,4,143137127
2019,4,143137128
2019,1,143137131
2019,1,143137129
2019,1,143137130
2019,4,143137132
2019,4,143137133
2019,4,143137134
2019,4,143137136
2019,4,143137135
2019,4,143137138
2019,4,143137139
2019,4,143137140
2019,4,143137141
2019,4,143137142
2019,1,143137145
2019,1,143137146
2019,4,143137147
2019,4,143137148
2019,4,143137149
2019,4,143137150
2019,4,143137151
2019,4,143137152
2019,4,143137153
2019,4,143137155
2019,4,143137154
2019,4,143137156
2019,4,143137157
2019,4,143137158
2019,4,143137160
2019,4,143137161
2019,4,143137162
2019,4,143137164
2019,4,143137163
2019,4,143137165
2019,4,143137166
2019,4,143137167
2019,4,143137169
2019,4,143137168
2019,4,143137170
2019,4,143137171
2019,4,143137172
2019,4,143137173
2019,4,143137174
2019,4,143137175
2019,4,143137176
2019,4,143137177
2019,4,143137178
2019,4,143137180
2019,4,143137179
2019,4,143137181
2019,4,143137182
2019,4,143137183
2019,4,143137185
2019,1,143137186
2019,4,143137189
2019,4,143137190
2019,4,143137191
2019,4,143137192
2019,4,143137193
2019,4,143137194
2019,4,143137195
2019,4,143137196
2019,4,143137197
2019,4,143137198
2019,4,143137199
2019,4,143137200
2019,4,143137201
2019,4,143137202
2019,4,143137203
2019,4,143137204
2019,4,143137208
2019,4,143137207
2019,4,143137206
2019,4,143137209
2019,4,143137210
2019,4,143137211
2019,4,143137212
2019,4,143137213
2019,4,143137214
2019,4,143137215
2019,4,143137216
2019,1,143137217
2019,4,143137219
2019,4,143137220
2019,4,143137218
2019,4,143137221
2019,4,143137222
2019,4,143137223
2019,1,143137224
2019,4,143137225
2019,4,143137227
2019,4,143137226
2019,4,143137228
2019,4,143137229
2019,4,143137231
2019,4,143137230
2019,4,143137232
2019,4,143137233
2019,4,143137234
2019,4,143137235
2019,4,143137237
2019,4,143137238
2019,4,143137239
2019,4,143137240
2019,1,143137241
2019,4,143137242
2019,4,143137243
2019,4,143137244
2019,4,143137245
2019,4,143137246
2019,4,143137247
2019,4,143137248
2019,4,143137249
2019,4,143137251
2019,4,146745306
2019,4,146745307
2019,4,146745308
2019,4,146745309
2019,4,146745310
2019,4,146745311
2019,4,146745312
2019,2,146745313
2019,4,146745314
2019,4,146745315
2019,4,146745316
2019,4,146745317
2019,4,146745318
2019,4,146745319
2019,4,146745320
2019,4,146745321
2019,4,146745322
2019,4,146745323
2019,4,146745325
2019,4,146745326
2019,4,146745327
2019,4,146745328
2019,4,146745329
2019,4,146745330
2019,4,146745331
2019,4,146745332
2019,4,146745333
2019,4,146745334
2019,4,146745335
2019,4,146745336
2019,4,146745337
2019,4,146745338
2019,4,146745339
2019,4,146756202
2019,4,146745340
2019,4,146745341
2019,4,146745342
2019,4,146745343
2019,4,146745344
2019,4,146745345
2019,4,146745346
2019,4,146745347
2019,4,146745348
2019,4,146745349
2019,4,146745351
2019,4,146745357
2019,4,146745356
2019,4,146745358
2019,4,146745360
2019,4,146745362
2019,4,146745361
2019,4,146745363
2019,4,146745364
2019,4,146745365
2019,4,146745367
2019,4,146745366
2019,4,146756336
2019,4,146745372
2019,3,146745373
2019,4,146745374
2019,4,146745375
2019,4,146745378
2019,4,146745379
2019,1,146756459
2019,4,146745383
2019,4,146745384
2019,4,146745385
2019,4,146745386
2019,4,146745387
2019,4,146745388
2019,4,146745389
2019,4,146745390
2019,4,146745391
2019,4,146745392
2019,4,146745393
2019,4,146745394
2019,4,146745395
2019,4,146745396
2019,4,146745397
2019,4,146745398
2019,4,146745399
2019,4,146745400
2019,4,146745402
2019,4,146745403
2019,4,146745404
2019,3,146745405
2019,4,146745406
2019,4,146745407
2019,3,146745408
2019,4,146745409
2019,4,146745411
2019,4,146745410
2019,1,146745412
2019,4,146745413
2019,4,146745414
2019,4,146745415
2019,4,146745416
2019,4,146745417
2019,4,146745418
2019,4,146745419
2019,4,146745420
2019,4,146745421
2019,4,146745422
2019,4,146745423
2019,4,146745424
2019,4,146745425
2019,4,146745426
2019,4,146745427
2019,4,146745428
2019,4,146745429
2019,4,146745430
2019,4,146745431
2019,4,146745432
2019,4,146745433
2019,4,146745434
2019,4,146745435
2019,4,146745436
2019,4,146745437
2019,4,146745438
2019,4,146745439
2019,4,146745440
2019,1,146745441
2019,4,146745442
2019,4,146745444
2019,4,146745443
2019,1,146745445
2019,4,146745446
2019,4,146745447
2019,4,146745448
2019,4,146745450
2019,4,146745449
2019,4,146745451
2019,4,146745452
2019,4,146745453
2019,4,146745455
2019,4,146745456
2019,4,146745457
2019,4,146745458
2019,4,146745459
2019,4,146745460
2019,4,146745462
2019,4,146745461
2019,4,146745463
2019,4,146745464
2019,4,146745465
2019,4,146745466
2019,4,146745467
2019,4,146745469
2019,4,146745468
2019,4,146745470
2019,4,146745471
2019,4,146745472
2019,4,146745473
2019,4,146745475
2019,4,146745474
2019,4,146745479
2019,4,146745480
2019,2,146745481
2019,4,146745482
2019,4,146745483
2019,4,146745485
2019,4,146745486
2019,4,146745487
2019,4,146745488
2019,4,146745489
2019,4,146745490
2019,4,146745492
2019,4,146745491
2019,4,146745493
2019,4,146745494
2019,4,146745496
2019,4,146745495
2019,4,146745497
2019,4,146745498
2019,4,146745499
2019,4,146745500
2019,4,146745502
2019,4,146745501
2019,4,146745503
2019,4,146745504
2019,4,146745505
2019,4,146745508
2019,4,146745507
2019,4,146745509
2019,4,146745510
2019,4,146745511
2019,4,146745512
2019,4,146745513
2019,4,146745514
2019,2,146745515
2019,4,146745516
2019,4,146745517
2019,4,146745518
2019,4,146745519
2019,4,146745520
2019,4,146745521
2019,4,146745522
2019,4,146745523
2019,4,146745524
2019,4,146745525
2019,4,146745526
2019,4,146745527
2019,4,146745528
2019,4,146745529
2019,4,146745530
2019,4,146745531
2019,4,146745532
2019,4,146745533
2019,4,146745534
2019,4,146745535
2019,4,146745536
2019,4,146745537
2019,4,146745538
2019,4,146745539
2019,4,146745540
2019,4,146744665
2019,4,146744716
2019,4,146744720
2019,4,146744721
2019,4,146747376
2019,4,146744724
2019,4,146747375
2019,1,146747382
2019,1,146747381
2019,4,146747384
2019,4,146744730
2019,4,146755939
2019,4,146744735
2019,4,146744740
2019,3,146744741
2019,4,146747391
2019,4,146747399
2019,4,146747398
2019,4,146747407
2019,4,146747408
2019,4,146755943
2019,4,146744780
2019,4,146744782
2019,4,146744783
2019,4,146747417
2019,4,146747418
2019,4,146744796
2019,4,146747424
2019,4,146744797
2019,4,146744798
2019,4,146747426
2019,4,146747431
2019,4,146755948
2019,4,146744816
2019,4,146744819
2019,4,146744821
2019,4,146744828
2019,4,146744835
2019,4,146755954
2019,4,146755957
2019,4,146755958
2019,4,146744841
2019,4,146744843
2019,4,146744844
2019,4,146744847
2019,4,146755967
2019,1,146744849
2019,4,146744854
2019,4,146744855
2019,4,146744858
2019,4,146744860
2019,1,146744861
2019,4,146744862
2019,4,146744866
2019,4,146744867
2019,4,146744875
2019,4,146744880
2019,4,146744885
2019,3,146755977
2019,4,146744890
2019,4,146744889
2019,3,146744893
2019,4,146744898
2019,4,146744904
2019,3,146744903
2019,4,146744912
2019,4,146744914
2019,4,146744916
2019,4,146744923
2019,4,146744922
2019,4,146744921
2019,4,146744925
2019,4,146755988
2019,4,146744926
2019,4,146747336
2019,4,131756918
2019,4,131752287
2019,4,131756986
2019,4,131748431
2019,4,131752298
2019,4,131748488
2019,1,131757027
2019,4,131757031
2019,4,131757033
2019,4,131757039
2019,4,131757041
2019,2,131748514
2019,4,131748525
2019,4,131757051
2019,4,131757052
2019,4,131757069
2019,4,131757072
2019,4,131757088
2019,4,131757093
2019,4,131757104
2019,4,131757108
2019,4,131757109
2019,4,131757110
2019,1,131757143
2019,4,131748647
2019,4,131748645
2019,4,131748646
2019,4,131757151
2019,4,131757171
2019,4,131757173
2019,4,131757176
2019,4,131757183
2019,4,131748695
2019,4,131757196
2019,4,131748725
2019,1,131757206
2019,1,131757210
2019,4,131757219
2019,4,131757220
2019,4,131757235
2019,4,131757240
2019,4,131757243
2019,4,131757254
2019,4,131757268
2019,4,136125354
2019,4,136125355
2019,4,136125360
2019,2,136125362
2019,4,136130636
2019,4,136132006
2019,4,136130665
2019,4,136132041
2019,4,136130681
2019,2,136125408
2019,4,136125413
2019,4,136130709
2019,4,136130708
2019,4,136132094
2019,4,136125436
2019,4,136125437
2019,4,136125452
2019,4,136130751
2019,4,136125482
2019,4,136132165
2019,4,136130782
2019,1,136132172
2019,4,136125532
2019,4,136130806
2019,4,136130810
2019,4,136130837
2019,4,136132228
2019,4,136130848
2019,4,136132258
2019,1,136130885
2019,4,136125607
2019,4,136125608
2019,4,136125628
2019,4,136132316
2019,4,136130929
2019,4,136125643
2019,4,136132335
2019,4,136132334
2019,4,136125668
2019,4,136132382
2019,4,136130983
2019,4,136130994
2019,4,136131008
2019,1,144125026
2019,1,144120628
2019,4,144120641
2019,4,144120652
2019,4,144127732
2019,4,144125040
2019,1,144120659
2019,4,144125066
2019,4,144125065
2019,1,144120672
2019,4,144120673
2019,4,144120674
2019,4,144125103
2019,3,144120675
2019,4,144125107
2019,4,144120678
2019,4,144125140
2019,4,144120681
2019,4,144127758
2019,4,144127760
2019,4,144127759
2019,4,144127761
2019,4,144120682
2019,4,144125162
2019,4,144120685
2019,4,144125176
2019,4,144120686
2019,4,144120691
2019,4,144120692
2019,4,144120693
2019,4,144120694
2019,4,144120696
2019,4,144125206
2019,4,144120697
2019,4,144120698
2019,4,144120700
2019,4,144120701
2019,1,144120702
2019,1,144120703
2019,4,144120704
2019,4,144120709
2019,1,144125249
2019,1,144125248
2019,4,144120712
2019,4,144120713
2019,4,144120717
2019,2,144120718
2019,4,144120719
2019,4,144120721
2019,4,144120722
2019,4,144120720
2019,4,144120723
2019,4,144120724
2019,4,144120725
2019,4,144120726
2019,4,144120727
2019,4,144120728
2019,4,144125267
2019,4,144125266
2019,4,144120729
2019,4,144120731
2019,4,144125272
2019,4,144120733
2019,4,144125274
2019,4,144120734
2019,4,144120735
2019,4,144125275
2019,4,144120736
2019,4,144120739
2019,4,144120740
2019,1,144120741
2019,4,144120742
2019,4,144120743
2019,4,144120744
2019,4,144125282
2019,4,144125283
2019,4,144120745
2019,4,144125291
2019,4,144125290
2019,4,138494844
2019,4,143126018
2019,4,143135741
2019,4,143126019
2019,4,143126020
2019,4,143126022
2019,4,143126023
2019,4,138494637
2019,3,138494644
2019,1,138494644
2019,4,138485478
2019,4,138494668
2019,1,138485483
2019,1,138494674
2019,4,138485513
2019,4,138485523
2019,4,138494698
2019,4,138485531
2019,4,138485540
2019,4,138485541
2019,4,138500386
2019,4,138494719
2019,4,138494720
2019,4,138485548
2019,4,138500394
2019,4,138485553
2019,4,138485557
2019,4,138485558
2019,4,138494734
2019,4,138485566
2019,4,138485567
2019,4,138485572
2019,4,138485573
2019,4,138485576
2019,4,138485575
2019,4,138485580
2019,4,138494738
2019,4,138485581
2019,4,138485582
2019,4,138485584
2019,4,138485586
2019,4,138485588
2019,4,138485591
2019,4,138485592
2019,1,138485596
2019,4,138485597
2019,4,138485601
2019,4,138485603
2019,4,138485602
2019,4,138485605
2019,4,138485607
2019,4,138485608
2019,4,138485610
2019,4,138485613
2019,4,138485614
2019,4,138485618
2019,4,138485619
2019,4,138485620
2019,4,138485626
2019,4,138485629
2019,4,138485631
2019,4,138485632
2019,4,138485634
2019,4,138485637
2019,4,138485638
2019,1,138485641
2019,1,138485642
2019,4,138485644
2019,4,138485645
2019,4,138485648
2019,4,138485649
2019,4,138485652
2019,4,138485654
2019,4,138485661
2019,4,138485662
2019,4,138485663
2019,4,138485666
2019,4,138485665
2019,4,138485669
2019,4,138485668
2019,4,138485676
2019,4,138485678
2019,4,138485681
2019,4,138485682
2019,4,138485684
2019,4,138485689
2019,4,138485688
2019,4,138485691
2019,4,138485690
2019,4,138485692
2019,4,138485702
2019,4,138485701
2019,4,138485704
2019,4,138485705
2019,4,138485707
2019,4,138485710
2019,4,138485711
2019,4,138485712
2019,4,138485718
2019,4,138485721
2019,4,138485722
2019,4,138485723
2019,4,138485724
2019,4,138485726
2019,4,138485728
2019,4,138485733
2019,4,138485732
2019,4,138485731
2019,4,138485734
2019,4,138485735
2019,4,138485738
2019,4,138485743
2019,4,138485745
2019,4,138485746
2019,4,138485748
2019,4,138485747
2019,1,138485749
2019,1,138485751
2019,4,138485752
2019,4,138485753
2019,4,138485754
2019,4,138485755
2019,4,138485758
2019,1,138485759
2019,4,138485760
2019,4,138485761
2019,4,138485762
2019,1,138485763
2019,1,138485767
2019,1,138485764
2019,1,138485765
2019,1,138485766
2019,4,138485768
2019,4,138485770
2019,4,138485769
2019,4,138485771
2019,4,138485772
2019,4,138485773
2019,4,138485774
2019,4,138485775
2019,4,138485776
2019,4,138485777
2019,1,138485778
2019,1,138485779
2019,1,138485780
2019,4,138485781
2019,4,138485782
2019,4,138485783
2019,4,138485784
2019,4,138485785
2019,4,138485786
2019,4,138485787
2019,4,138485788
2019,4,138485789
2019,4,138485790
2019,4,138485791
2019,4,138485792
2019,4,138485793
2019,4,138485794
2019,1,138485796
2019,1,138485795
2019,4,138485797
2019,4,138485798
2019,4,138485800
2019,1,138485803
2019,4,138485805
2019,4,138485804
2019,4,138485806
2019,4,138485808
2019,4,138485809
2019,1,138485811
2019,3,138485812
2019,4,138485813
2019,4,138485814
2019,4,138485815
2019,4,138485817
2019,4,138485819
2019,4,138485818
2019,4,138485821
2019,1,138485822
2019,4,138485823
2019,4,138485824
2019,4,138485825
2019,4,138485826
2019,4,138485828
2019,4,138485829
2019,4,138485830
2019,4,138485831
2019,3,138485832
2019,1,138485833
2019,4,138485834
2019,4,138485835
2019,4,138485836
2019,4,138485837
2019,4,138485838
2019,4,138485840
2019,4,138485839
2019,4,138485841
2019,4,138485842
2019,4,138485844
2019,4,138485843
2019,4,138485845
2019,4,138485846
2019,4,138485847
2019,4,138485848
2019,4,138485849
2019,4,138485850
2019,4,138485851
2019,4,138485852
2019,4,138485853
2019,4,138485854
2019,4,138485855
2019,4,138485856
2019,4,138485857
2019,4,138485858
2019,4,138485859
2019,4,138485860
2019,4,138485861
2019,4,138485863
2019,1,138485864
2019,4,138485865
2019,4,138485866
2019,4,138485868
2019,4,138485869
2019,4,138485870
2019,4,138485871
2019,4,138485872
2019,4,138485873
2019,4,138485875
2019,4,138485874
2019,4,138485877
2019,4,138485876
2019,4,138485878
2019,4,138485879
2019,4,138485880
2019,4,138485881
2019,4,138485882
2019,4,138485883
2019,4,138485884
2019,4,138485886
2019,4,138485885
2019,4,138485887
2019,4,138485889
2019,4,138485888
2019,4,138485890
2019,4,138485891
2019,4,138485892
2019,4,138485893
2019,4,138485894
2019,4,138485895
2019,4,138485897
2019,4,138485898
2019,4,138485896
2019,4,138485900
2019,4,138485901
2019,1,138485902
2019,1,138485903
2019,4,138485904
2019,4,138485905
2019,4,138485906
2019,4,138485907
2019,4,138485908
2019,4,138485910
2019,4,138485911
2019,4,138485912
2019,4,138485913
2019,4,138485914
2019,4,138485915
2019,4,138485916
2019,4,138485917
2019,4,138485918
2019,2,138485919
2019,1,138485920
2019,3,138485921
2019,4,138485923
2019,4,138485922
2019,4,138485924
2019,4,138485926
2019,4,138485925
2019,4,138485927
2019,4,138485928
2019,4,138485930
2019,4,138485929
2019,4,138485931
2019,4,138485932
2019,4,138485934
2019,4,138485935
2019,4,138485936
2019,4,138485937
2019,4,138485938
2019,4,138485939
2019,4,138485940
2019,4,138485941
2019,4,138485942
2019,4,138485943
2019,4,138485944
2019,4,138485945
2019,4,138485946
2019,4,138485947
2019,4,138485948
2019,4,138485949
2019,4,138485950
2019,4,138485955
2019,4,138485956
2019,1,138485957
2019,1,138485958
2019,4,138485959
2019,4,138485960
2019,4,138485961
2019,4,138485962
2019,4,138485963
2019,4,138485964
2019,4,138485965
2019,4,138485966
2019,4,138485968
2019,4,138485969
2019,4,138485971
2019,4,138485970
2019,4,138485972
2019,4,138485973
2019,4,138485974
2019,4,138485975
2019,4,138485977
2019,4,138485976
2019,4,138485978
2019,4,138485979
2019,4,138485980
2019,4,138485982
2019,4,138485981
2019,4,138485984
2019,4,138485983
2019,4,138485985
2019,4,138485986
2019,4,138485987
2019,4,138485989
2019,4,138485991
2019,4,138485990
2019,4,138485992
2019,4,138485993
2019,4,138485994
2019,4,138485995
2019,4,138485996
2019,4,138485997
2019,4,138485998
2019,1,138485999
2019,4,138486000
2019,4,138486001
2019,1,138486002
2019,4,138486003
2019,4,138486004
2019,1,138486005
2019,4,138486006
2019,4,138486007
2019,1,138486008
2019,4,138486009
2019,4,138486011
2019,4,138486010
2019,4,138486012
2019,4,138486013
2019,4,138486014
2019,4,138486015
2019,4,138486016
2019,4,138486018
2019,4,138486019
2019,4,138486020
2019,4,138486021
2019,4,138486022
2019,4,138486023
2019,4,138486024
2019,4,138486025
2019,4,138486027
2019,4,138486028
2019,4,138486029
2019,1,138486030
2019,4,138486031
2019,1,138486033
2019,1,138486035
2019,1,138486034
2019,4,138486037
2019,4,138486038
2019,4,138486039
2019,4,138486040
2019,4,138486042
2019,4,138486041
2019,4,138486045
2019,4,138486046
2019,1,138486047
2019,4,138486048
2019,4,138486049
2019,4,138486050
2019,4,138486051
2019,4,138486052
2019,4,138486053
2019,4,138486054
2019,4,138486055
2019,1,138486057
2019,1,138486058
2019,1,138486060
2019,1,138486059
2019,4,138486061
2019,4,138486062
2019,4,138486063
2019,4,138486064
2019,4,138486065
2019,3,138486066
2019,3,138486067
2019,4,138486068
2019,4,138486069
2019,1,138486071
2019,3,138486072
2019,1,138486075
2019,4,138486077
2019,4,138486076
2019,4,138486078
2019,1,138486079
2019,4,138486081
2019,4,138486080
2019,4,138486082
2019,4,138486084
2019,4,138486083
2019,1,138486085
2019,3,143136483
2019,4,143136494
2019,4,143125912
2019,4,143125913
2019,4,143125915
2019,4,138486086
2019,4,138486088
2019,4,138486087
2019,4,138486089
2019,4,138486090
2019,4,138486092
2019,4,138486091
2019,4,138486093
2019,1,138486094
2019,4,138486095
2019,3,138486096
2019,4,138486097
2019,4,138486098
2019,4,138486100
2019,4,138486099
2019,4,138486101
2019,1,138486102
2019,4,138486103
2019,4,138486104
2019,1,138486105
2019,4,138486106
2019,4,138486108
2019,4,138486107
2019,4,138486109
2019,4,138486110
2019,4,138486111
2019,1,138486112
2019,4,138486113
2019,4,138486114
2019,4,138486115
2019,4,138486116
2019,4,138486117
2019,4,138486118
2019,4,138486119
2019,4,138486120
2019,4,138486121
2019,4,138486122
2019,4,138486123
2019,4,138486124
2019,4,138486125
2019,4,138486126
2019,4,138486128
2019,4,138486127
2019,4,138486129
2019,4,138486130
2019,4,138486131
2019,4,138486132
2019,4,138486133
2019,4,138486134
2019,4,138486135
2019,4,138486137
2019,4,138486136
2019,4,138486138
2019,4,138486139
2019,4,138486140
2019,4,138501143
2019,4,138501144
2019,4,138501145
2019,4,138501146
2019,4,138501148
2019,4,138501149
2019,4,138501150
2019,4,138501152
2019,4,143137250
2019,4,143137252
2019,4,143137255
2019,4,143137254
2019,4,143137253
2019,3,143137256
2019,4,143137257
2019,4,143137262
2019,4,143137263
2019,4,143137264
2019,1,143137265
2019,4,143137266
2019,4,143137267
2019,1,143137268
