"DATA_YEAR","VICTIM_ID","INJURY_ID"
2019,126817834,4
2019,126817840,4
2019,126817849,4
2019,126817852,4
2019,126817855,4
2019,126817857,4
2019,126817866,5
2019,126817882,5
2019,126817886,5
2019,126817891,5
2019,126817893,5
2019,126817896,6
2019,126817897,4
2019,126817901,5
2019,126827917,4
2019,126827919,4
2019,126827919,3
2019,126827930,3
2019,126827937,5
2019,126827940,4
2019,126827946,4
2019,126827947,5
2019,126827978,4
2019,126828005,5
2019,126828008,5
2019,126828026,4
2019,126828029,5
2019,126828043,5
2019,126828044,5
2019,126828045,5
2019,126828048,4
2019,126828050,4
2019,126828057,4
2019,126828063,4
2019,126828078,4
2019,118161433,4
2019,118161438,4
2019,118161449,5
2019,118161463,5
2019,118161501,5
2019,118161509,4
2019,118158483,5
2019,118161636,5
2019,118161654,5
2019,118161772,4
2019,118161458,5
2019,118161457,5
2019,118155476,3
2019,118155460,4
2019,118155464,5
2019,118155465,5
2019,118155466,5
2019,118161443,5
2019,118155471,4
2019,118155474,5
2019,118155476,2
2019,118155477,5
2019,118155479,5
2019,118155483,5
2019,118155500,5
2019,118155497,5
2019,118155501,5
2019,118155498,5
2019,118155499,5
2019,118155506,4
2019,118155507,4
2019,118155511,5
2019,118155514,3
2019,118161483,5
2019,118155518,4
2019,118155520,4
2019,118155521,4
2019,118155524,4
2019,118158358,5
2019,118158357,5
2019,118155533,5
2019,118155535,5
2019,118155536,5
2019,118155543,4
2019,118155551,5
2019,118155555,4
2019,118155557,5
2019,118155566,4
2019,118158400,4
2019,118155577,5
2019,118155579,5
2019,118155588,5
2019,118155585,5
2019,118161541,4
2019,118161542,4
2019,118155589,5
2019,118161547,5
2019,118161546,5
2019,118155591,4
2019,118155598,5
2019,118155599,4
2019,118155609,4
2019,118155607,4
2019,118155613,4
2019,118155614,4
2019,118155616,4
2019,118155620,5
2019,118155622,5
2019,118155619,5
2019,118155618,4
2019,118155623,4
2019,118155633,5
2019,118155634,5
2019,118161573,5
2019,118155635,5
2019,118155638,4
2019,118161584,5
2019,118155653,5
2019,118155656,4
2019,118155660,5
2019,118155662,4
2019,118155670,5
2019,118155671,4
2019,118155673,4
2019,118158513,4
2019,118158514,5
2019,118158516,4
2019,118158516,3
2019,118158529,1
2019,118158532,4
2019,118158550,5
2019,118158558,4
2019,118158593,5
2019,118158592,5
2019,122692131,5
2019,122685852,5
2019,122689175,5
2019,122692675,4
2019,122689691,5
2019,122689783,5
2019,122689219,5
2019,122692182,5
2019,122685889,1
2019,122685913,4
2019,122689267,4
2019,122692345,5
2019,122692367,5
2019,122689427,5
2019,122692405,4
2019,122692612,5
2019,122692610,5
2019,122696166,5
2019,122689847,5
2019,122696371,5
2019,122692092,5
2019,122692098,4
2019,122692137,4
2019,122692245,4
2019,122692285,4
2019,122689460,4
2019,122692646,5
2019,122689775,4
2019,122692831,5
2019,122689900,2
2019,122692896,5
2019,122692615,4
2019,122689168,6
2019,122692117,6
2019,122689181,4
2019,122692287,4
2019,122689632,4
2019,122696208,4
2019,122696252,4
2019,122689774,5
2019,122692751,4
2019,122689822,4
2019,122692792,4
2019,122689913,5
2019,122689944,4
2019,118155440,5
2019,118155442,4
2019,118155446,5
2019,118155448,5
2019,118155450,4
2019,118155453,4
2019,118155455,5
2019,118155458,4
2019,118155459,5
2019,122685886,5
2019,122692210,5
2019,122692244,4
2019,122692262,5
2019,122692289,5
2019,122692386,4
2019,122686028,5
2019,122686029,5
2019,122696149,5
2019,122696156,5
2019,122696162,5
2019,122689679,5
2019,122689710,4
2019,122696281,5
2019,122696316,4
2019,122692770,5
2019,122689810,4
2019,122689832,5
2019,122696370,5
2019,122689891,4
2019,122689890,4
2019,122696407,5
2019,122696410,5
2019,122696415,5
2019,122689960,5
2019,122696146,4
2019,122696154,6
2019,122692602,5
2019,122692605,4
2019,122692606,4
2019,122692609,5
2019,122692667,4
2019,122692697,4
2019,118161633,4
2019,118161634,4
2019,118161644,5
2019,118161664,4
2019,118155739,4
2019,118161730,5
2019,118161731,5
2019,118161748,5
2019,118161747,5
2019,118161755,4
2019,122689266,4
2019,122689336,4
2019,122685987,4
2019,122686012,4
2019,122689408,4
2019,122686015,5
2019,122689429,5
2019,122689159,4
2019,122696148,5
2019,122692588,5
2019,122692587,5
2019,122692589,5
2019,122689608,5
2019,122696171,5
2019,122696172,5
2019,122696216,5
2019,122689690,4
2019,122696247,5
2019,122692698,4
2019,122696266,5
2019,122696299,5
2019,122696336,5
2019,122692786,5
2019,122689840,5
2019,122692852,4
2019,122689928,4
2019,122696153,4
2019,122689609,5
2019,122689627,5
2019,122689692,4
2019,122689711,5
2019,122689842,4
2019,122692868,4
2019,130242159,4
2019,130242195,3
2019,130242195,2
2019,130242203,4
2019,130242206,4
2019,130242163,4
2019,130247509,4
2019,130242148,4
2019,130242147,4
2019,130242209,4
2019,130242212,5
2019,130242227,4
2019,130242231,4
2019,130242230,4
2019,130242233,5
2019,130242234,5
2019,130242238,5
2019,130242246,4
2019,130242249,4
2019,130242264,5
2019,130242269,5
2019,130242274,4
2019,130242272,5
2019,130242278,5
2019,130242292,5
2019,130242177,4
2019,130242181,5
2019,130242186,4
2019,130249669,5
2019,130242194,4
2019,130242200,5
2019,130249662,4
2019,130242189,2
2019,130242191,5
2019,130242192,5
2019,130242211,4
2019,130242225,4
2019,130242228,4
2019,130242232,5
2019,130242237,4
2019,130242243,5
2019,130242242,5
2019,130242253,6
2019,130242256,4
2019,130242267,5
2019,130242281,8
2019,130242295,5
2019,130242301,6
2019,130247535,4
2019,130247534,4
2019,130242307,5
2019,130242309,4
2019,130242318,5
2019,130242319,3
2019,130242321,4
2019,130242322,4
2019,130242328,4
2019,130242332,4
2019,130242334,5
2019,130242336,5
2019,130242366,5
2019,130242367,4
2019,129263253,5
2019,129263252,4
2019,129263255,4
2019,129263258,4
2019,129263256,4
2019,129263257,4
2019,129263272,4
2019,129263282,4
2019,129263301,4
2019,129263305,5
2019,129263307,4
2019,129263314,4
2019,129263325,4
2019,129263335,5
2019,129263352,5
2019,129263357,5
2019,129263356,4
2019,129263361,4
2019,129263366,5
2019,129263372,4
2019,129263373,4
2019,129263374,5
2019,129263375,5
2019,129263379,5
2019,129263386,5
2019,129263395,4
2019,134457924,5
2019,134462918,4
2019,134456771,4
2019,134456777,6
2019,134456783,4
2019,134456789,5
2019,134456792,1
2019,134456792,6
2019,134456795,4
2019,134462927,5
2019,134456801,4
2019,134456802,4
2019,134456804,5
2019,134456803,5
2019,134456807,4
2019,134456813,4
2019,134456815,5
2019,134456818,5
2019,134456824,2
2019,134456827,4
2019,134456829,5
2019,134456833,5
2019,134462944,5
2019,134456849,4
2019,134456850,5
2019,134462947,5
2019,134456872,5
2019,134456878,8
2019,134456883,3
2019,134456883,8
2019,134456883,1
2019,129263230,5
2019,129258206,5
2019,129263267,6
2019,129263268,4
2019,129263280,4
2019,129256369,4
2019,129263294,5
2019,129263299,4
2019,129263312,5
2019,129263313,5
2019,129263315,5
2019,129263319,4
2019,129263327,4
2019,129263329,4
2019,129263330,4
2019,129263331,4
2019,129263328,4
2019,129263336,5
2019,129263338,5
2019,129263339,4
2019,129263341,5
2019,129263353,4
2019,129263354,4
2019,129263360,4
2019,129263363,5
2019,129263369,4
2019,129263384,4
2019,129263388,4
2019,129263390,4
2019,129263393,5
2019,129263418,5
2019,129263419,4
2019,129263423,5
2019,129263426,4
2019,129263427,4
2019,129263429,4
2019,129263430,4
2019,129263431,4
2019,129263434,4
2019,129263437,4
2019,129258337,4
2019,129263444,5
2019,129263452,4
2019,129263468,5
2019,129263469,5
2019,129263471,5
2019,129263472,4
2019,129263473,5
2019,129263474,4
2019,129263476,5
2019,129263482,5
2019,129263483,5
2019,129263493,4
2019,129263494,4
2019,129263495,4
2019,129263496,4
2019,129263503,4
2019,129263507,5
2019,129263511,5
2019,129263512,4
2019,129263517,5
2019,129263518,4
2019,129263522,4
2019,129263523,4
2019,129263525,4
2019,129263530,4
2019,129263531,5
2019,129263532,4
2019,129263536,5
2019,132938339,6
2019,128260751,4
2019,128260831,5
2019,131322783,5
2019,131322782,5
2019,131322784,5
2019,132938351,4
2019,132938353,5
2019,132938388,6
2019,132938413,4
2019,132938419,4
2019,132933787,5
2019,132938451,4
2019,132933795,5
2019,132938505,5
2019,132933799,5
2019,132933807,5
2019,132938534,6
2019,132938543,4
2019,132933813,4
2019,132933817,4
2019,132938579,4
2019,132938580,5
2019,132938581,4
2019,132933835,5
2019,132933836,5
2019,132933837,4
2019,132933840,5
2019,132933841,4
2019,132933844,5
2019,132933845,5
2019,132933843,4
2019,132933846,5
2019,132933848,5
2019,132933851,4
2019,132933854,4
2019,132938636,4
2019,132938635,5
2019,132933855,5
2019,132933857,3
2019,132938650,5
2019,132933867,5
2019,132933886,4
2019,132933892,5
2019,132933896,5
2019,132933904,5
2019,132933905,5
2019,132938684,5
2019,132933910,4
2019,132933915,4
2019,132933916,5
2019,132933918,4
2019,132933923,4
2019,132933932,5
2019,132933935,5
2019,132933936,4
2019,132933938,4
2019,132933937,4
2019,132933939,5
2019,132933947,5
2019,132933953,5
2019,132933952,5
2019,132933958,4
2019,132933960,4
2019,132933962,5
2019,132933961,5
2019,132933964,5
2019,132933967,4
2019,132933969,5
2019,132933972,4
2019,132933974,5
2019,132933975,5
2019,132933977,4
2019,132933978,4
2019,132933984,4
2019,132933986,5
2019,132933993,4
2019,132934000,5
2019,132934001,5
2019,132934002,5
2019,132938696,5
2019,132934008,4
2019,132934009,5
2019,132934018,4
2019,132938799,4
2019,132934025,5
2019,132934035,5
2019,132934041,4
2019,132934042,6
2019,132934043,5
2019,132934044,4
2019,132934046,5
2019,132934047,2
2019,132934047,8
2019,132934048,5
2019,132934049,5
2019,132934051,4
2019,132934053,4
2019,132934052,4
2019,132934055,4
2019,132934059,5
2019,132934061,5
2019,132934064,5
2019,132934068,6
2019,132934068,2
2019,132934069,5
2019,132934071,5
2019,132934072,4
2019,132934072,8
2019,132934074,5
2019,132934076,4
2019,132934078,5
2019,132934093,5
2019,132934092,5
2019,132934099,4
2019,132934103,4
2019,132934104,4
2019,132934105,5
2019,132934115,4
2019,132934118,5
2019,132934117,5
2019,132934121,5
2019,132934124,4
2019,132934133,5
2019,132934134,4
2019,132934136,4
2019,132934137,5
2019,132934141,5
2019,132934144,4
2019,132934148,5
2019,132934149,4
2019,132934150,3
2019,132934151,5
2019,132934153,5
2019,132934155,5
2019,132934156,4
2019,132934157,5
2019,132934161,4
2019,132934162,5
2019,132934169,4
2019,132934181,5
2019,132934184,5
2019,132934185,5
2019,132934186,5
2019,132934191,6
2019,132934192,4
2019,132934194,4
2019,132934193,5
2019,132934196,4
2019,132934195,4
2019,132934197,5
2019,132934202,5
2019,132934204,4
2019,132934206,4
2019,132934214,5
2019,132934219,5
2019,132934220,5
2019,132934222,5
2019,132934224,5
2019,132934226,5
2019,132934227,4
2019,132934228,4
2019,132934233,5
2019,132934236,5
2019,132934248,5
2019,132934249,5
2019,132934252,5
2019,132934259,5
2019,132934262,4
2019,132934264,5
2019,132934267,4
2019,132934268,4
2019,132934273,5
2019,132934272,5
2019,132934277,5
2019,132934278,5
2019,132934279,5
2019,132934284,5
2019,132934285,4
2019,132934288,5
2019,132934289,6
2019,128260853,5
2019,128260856,5
2019,128260948,5
2019,128260947,5
2019,128260972,4
2019,128260780,5
2019,128260766,5
2019,126812869,5
2019,126812868,5
2019,126817548,5
2019,126817584,4
2019,126828079,5
2019,126828083,4
2019,126828092,5
2019,126828093,4
2019,126828095,4
2019,126828100,4
2019,126828103,4
2019,126828110,5
2019,126828126,5
2019,126828125,5
2019,126828130,5
2019,126828131,5
2019,126828138,5
2019,126828141,5
2019,126828145,4
2019,126828148,4
2019,126828151,4
2019,126828158,5
2019,126828159,4
2019,126828161,5
2019,126828172,4
2019,126828175,5
2019,126828178,4
2019,126828185,4
2019,126828189,4
2019,126828190,4
2019,126828193,4
2019,126828197,5
2019,126828196,5
2019,126828200,5
2019,126828207,5
2019,126828208,5
2019,126828210,4
2019,126828212,5
2019,126828214,4
2019,126828215,5
2019,126828217,4
2019,126828218,4
2019,126828233,5
2019,126828248,5
2019,126828256,4
2019,126828261,5
2019,126828264,4
2019,126828268,5
2019,126828274,4
2019,126828278,3
2019,126828280,6
2019,126828288,5
2019,126828289,5
2019,126828286,5
2019,126828287,5
2019,126828290,5
2019,126828291,5
2019,126828301,5
2019,126828309,4
2019,126828314,5
2019,126828319,5
2019,126828322,4
2019,126828323,4
2019,126828334,4
2019,126828336,5
2019,126828340,5
2019,126828338,5
2019,126828342,4
2019,126828344,4
2019,126828348,4
2019,126828350,5
2019,126828351,4
2019,126828352,4
2019,126828353,5
2019,126828357,4
2019,126828358,4
2019,126828364,5
2019,126828367,5
2019,126828366,4
2019,126828370,5
2019,126828377,4
2019,126828380,5
2019,126828382,4
2019,118161448,4
2019,118161453,4
2019,118161456,4
2019,118161459,4
2019,118161468,4
2019,118161477,4
2019,118161479,4
2019,118161499,5
2019,118161572,4
2019,118155675,5
2019,118155674,5
2019,118155676,4
2019,118155682,5
2019,118155681,5
2019,118161608,4
2019,118155698,4
2019,118155708,4
2019,118161625,5
2019,118155709,5
2019,118155707,5
2019,118155711,4
2019,118155714,4
2019,118158508,5
2019,118158515,4
2019,118161648,4
2019,118161651,5
2019,118155719,5
2019,118161656,4
2019,118155725,5
2019,118155726,5
2019,118155738,5
2019,118155737,4
2019,118155745,4
2019,118161682,8
2019,118155755,5
2019,118155759,5
2019,118155766,5
2019,118161717,5
2019,118155790,5
2019,118155791,5
2019,118155797,5
2019,118155803,4
2019,118155807,5
2019,118155813,5
2019,118155810,5
2019,118155809,5
2019,118155811,5
2019,118155808,5
2019,118155812,5
2019,118161741,4
2019,118155824,5
2019,118155829,4
2019,118155831,5
2019,118155834,4
2019,118155850,5
2019,118155851,5
2019,118161787,5
2019,118161789,5
2019,118155852,5
2019,118161792,3
2019,118158609,4
2019,122689634,4
2019,122689656,4
2019,122696204,4
2019,122696232,4
2019,122692727,4
2019,122692834,5
2019,122692838,4
2019,122689947,4
2019,122696430,5
2019,122689594,5
2019,122696219,5
2019,122692661,4
2019,122692670,4
2019,122696235,5
2019,122689837,4
2019,122696365,5
2019,122689865,5
2019,122696383,5
2019,118158341,5
2019,118161497,4
2019,118155534,5
2019,118161513,5
2019,118161514,5
2019,118161803,5
2019,118161424,4
2019,118155525,5
2019,126817581,4
2019,126822919,5
2019,126817594,4
2019,126817595,5
2019,126817643,5
2019,126817642,4
2019,126817648,4
2019,126817648,2
2019,126817651,5
2019,126817658,4
2019,126817664,4
2019,126817663,4
2019,126817681,4
2019,126817685,4
2019,126817688,5
2019,126817697,4
2019,126817700,4
2019,126817711,5
2019,126817716,5
2019,126817727,5
2019,126817748,4
2019,122685841,4
2019,122689221,5
2019,122689357,5
2019,122689407,5
2019,122692403,5
2019,122689447,4
2019,122689593,4
2019,122689641,4
2019,122689667,5
2019,122692656,5
2019,122696241,5
2019,122689812,4
2019,122689936,4
2019,122692863,4
2019,122689962,4
2019,122685881,5
2019,122689238,5
2019,122692223,5
2019,122689326,5
2019,122689343,4
2019,122692305,5
2019,122692304,5
2019,122689347,5
2019,122692306,5
2019,122692307,5
2019,122692327,5
2019,122692346,4
2019,122686002,4
2019,122689424,5
2019,122686048,5
2019,122692431,4
2019,122692430,4
2019,122692432,4
2019,122686056,4
2019,122689481,5
2019,122696155,5
2019,122689639,5
2019,122692632,5
2019,122689644,4
2019,122689657,4
2019,122689739,5
2019,122689780,5
2019,122689816,5
2019,122696368,4
2019,122689862,4
2019,122692855,4
2019,122696427,5
2019,122689969,4
2019,122692127,5
2019,122692126,5
2019,122685872,5
2019,122685890,5
2019,122689281,4
2019,122689372,5
2019,122689370,4
2019,122685995,4
2019,122686016,5
2019,122689409,5
2019,122692376,5
2019,122685858,4
2019,122689199,3
2019,122689206,4
2019,122692233,4
2019,122685934,4
2019,122692273,4
2019,122692308,4
2019,122692324,4
2019,122686017,6
2019,122692398,4
2019,122692151,4
2019,122692196,5
2019,122685909,4
2019,122689261,4
2019,122689265,5
2019,122689353,4
2019,122692371,5
2019,122692603,1
2019,122689643,4
2019,122689658,5
2019,122689685,4
2019,122692688,4
2019,122689705,4
2019,122692694,4
2019,122689738,5
2019,122692714,5
2019,122692724,5
2019,122696302,5
2019,122696320,5
2019,122692789,5
2019,122696347,4
2019,122692807,4
2019,122689902,5
2019,122689967,4
2019,122696444,5
2019,122690000,5
2019,122689999,5
2019,118161461,4
2019,118161496,4
2019,118161619,5
2019,118161626,1
2019,118161704,5
2019,118161752,4
2019,118155832,5
2019,118161768,5
2019,118161784,5
2019,122692157,5
2019,122692165,4
2019,122692313,4
2019,122689366,5
2019,122692355,5
2019,122692364,4
2019,122689413,5
2019,122689428,4
2019,122689162,5
2019,122692252,5
2019,122689303,5
2019,122692312,5
2019,122685980,5
2019,122692317,5
2019,122685983,5
2019,122686013,5
2019,122689406,4
2019,122689434,4
2019,122689465,4
2019,122692629,4
2019,122689650,4
2019,122692765,5
2019,122689797,5
2019,122689879,5
2019,122692161,5
2019,122685875,5
2019,122692211,5
2019,122692212,5
2019,122692215,5
2019,122689257,5
2019,122689255,6
2019,122696201,4
2019,122685920,4
2019,122689286,4
2019,122692267,5
2019,122692269,4
2019,122685957,5
2019,122685967,5
2019,122692299,5
2019,122692323,5
2019,122685989,4
2019,122692341,5
2019,122689373,5
2019,122692370,5
2019,122689693,4
2019,122689852,5
2019,122689506,4
2019,122696209,5
2019,122696256,5
2019,122692743,4
2019,122689795,5
2019,122689807,4
2019,122692811,5
2019,122696372,4
2019,122696418,4
2019,122692114,5
2019,122689187,5
2019,122689197,4
2019,122689201,4
2019,122689291,5
2019,122692309,6
2019,122692356,5
2019,122685849,4
2019,122689170,4
2019,122689174,4
2019,122692146,4
2019,122692155,5
2019,122689247,4
2019,122685966,4
2019,122689348,4
2019,122689393,5
2019,122689414,4
2019,122692399,5
2019,122689596,4
2019,122689668,5
2019,122696244,5
2019,122696243,4
2019,122689707,4
2019,122689708,5
2019,122689706,4
2019,122692729,4
2019,122689873,6
2019,122692882,5
2019,128260824,5
2019,128260861,5
2019,128260893,4
2019,128260914,5
2019,128260923,4
2019,128260922,4
2019,128260944,4
2019,128260974,6
2019,128261003,4
2019,128261025,4
2019,128261033,5
2019,128261032,4
2019,128261053,4
2019,128261086,4
2019,128261089,4
2019,128261100,4
2019,128261099,5
2019,128261108,4
2019,128261114,5
2019,128261115,4
2019,128261128,5
2019,128261138,4
2019,128261140,4
2019,128261144,5
2019,128261167,4
2019,128261168,5
2019,128261171,4
2019,128261195,5
2019,128261196,5
2019,128261204,5
2019,128261207,5
2019,128261210,5
2019,128261214,4
2019,128261215,6
2019,128261216,5
2019,128261219,5
2019,128261220,4
2019,128261231,5
2019,128261230,5
2019,128261241,5
2019,128261253,5
2019,128261252,4
2019,128261259,5
2019,128261265,4
2019,128261273,5
2019,128261274,4
2019,128261275,5
2019,128261278,5
2019,128261276,5
2019,128261281,3
2019,128261295,3
2019,128261296,5
2019,128261297,4
2019,128261301,5
2019,128261304,4
2019,128261306,5
2019,128261310,5
2019,128261316,2
2019,128261316,6
2019,128261319,5
2019,128261323,4
2019,128261329,5
2019,128261334,4
2019,128261342,5
2019,128261345,4
2019,128261344,4
2019,128261348,4
2019,128261352,4
2019,128261357,5
2019,128261356,5
2019,128261358,5
2019,118158354,4
2019,118158401,4
2019,118158403,5
2019,118158461,4
2019,118158489,4
2019,118155716,4
2019,118158553,5
2019,118161736,5
2019,118158566,5
2019,118158565,5
2019,118158574,4
2019,118158582,5
2019,118158580,5
2019,118158581,5
2019,118158583,5
2019,118158586,5
2019,118158603,4
2019,122692101,5
2019,122692116,5
2019,122689183,5
2019,122685863,4
2019,122689184,4
2019,122692159,5
2019,122685870,5
2019,122685873,5
2019,122692170,5
2019,122692174,5
2019,122692185,4
2019,122689227,4
2019,122689231,5
2019,122689229,4
2019,122689237,4
2019,122692188,4
2019,122689245,5
2019,122685931,5
2019,122689279,4
2019,122689284,5
2019,122689290,5
2019,122689625,4
2019,122689655,3
2019,122696188,6
2019,122696211,4
2019,122689305,3
2019,122689331,5
2019,122689349,5
2019,122692338,4
2019,122686006,4
2019,122692377,5
2019,122692378,4
2019,122686037,4
2019,122689450,4
2019,122689472,5
2019,122692443,5
2019,122696249,5
2019,122689731,4
2019,122696263,4
2019,122696276,4
2019,122692780,4
2019,122692790,4
2019,122689849,4
2019,122692823,5
2019,122692851,5
2019,122689920,5
2019,118158359,5
2019,118158418,4
2019,118158419,4
2019,118158420,5
2019,118158429,5
2019,118155724,4
2019,118158567,4
2019,118158578,4
2019,125014482,4
2019,125002207,4
2019,125002208,6
2019,125002208,3
2019,125002070,4
2019,125002084,5
2019,125002087,5
2019,125014545,5
2019,125002088,5
2019,125002090,4
2019,125002091,5
2019,125002101,4
2019,125006753,5
2019,125006756,4
2019,125002146,5
2019,125002208,2
2019,125006789,5
2019,125002169,4
2019,125002173,5
2019,125002175,5
2019,125002178,4
2019,125002193,4
2019,125002198,4
2019,122689645,5
2019,122696185,5
2019,122689653,4
2019,122692652,4
2019,122689712,5
2019,122696284,5
2019,122692782,5
2019,122689838,4
2019,122689876,4
2019,122689878,4
2019,122696437,5
2019,122692125,5
2019,122689192,4
2019,122689190,5
2019,122685968,5
2019,122685971,5
2019,122685996,5
2019,122686021,4
2019,130249666,4
2019,130249668,4
2019,130249668,8
2019,130242185,4
2019,130249674,5
2019,130249685,5
2019,130249687,5
2019,130249686,5
2019,122692156,4
2019,122692171,4
2019,122689338,3
2019,122689338,4
2019,122689397,5
2019,122686018,5
2019,122692115,4
2019,122685851,4
2019,122689191,5
2019,122689196,2
2019,122689203,5
2019,122689205,5
2019,122692186,4
2019,122692213,5
2019,122689262,5
2019,122689324,4
2019,122685960,5
2019,122689350,5
2019,122692379,4
2019,122696183,4
2019,122696236,4
2019,122692772,5
2019,122689841,5
2019,122689877,4
2019,122692864,4
2019,122692189,4
2019,122685921,5
2019,122692250,1
2019,122685962,5
2019,122692388,5
2019,122689452,5
2019,122689463,4
2019,122689605,5
2019,122689613,5
2019,122692639,5
2019,122692676,5
2019,122692699,5
2019,122696279,4
2019,122692889,5
2019,122689716,4
2019,122692696,5
2019,122689773,4
2019,122692750,5
2019,122689882,4
2019,122692829,4
2019,122689903,4
2019,122689916,5
2019,122689646,5
2019,122692706,4
2019,122692771,4
2019,122689899,5
2019,122692841,4
2019,122692861,4
2019,122689640,4
2019,122689642,4
2019,122689647,4
2019,122692638,4
2019,122689697,5
2019,122689743,5
2019,122692758,5
2019,122689851,4
2019,122689851,8
2019,122692800,5
2019,122696376,4
2019,122689888,4
2019,122692872,5
2019,122692873,5
2019,122692893,4
2019,122689164,4
2019,122689165,5
2019,122685861,4
2019,122685867,4
2019,122689246,4
2019,122685970,5
2019,122689456,3
2019,122689456,6
2019,122689156,5
2019,122689171,4
2019,122692135,4
2019,122696176,4
2019,122689200,5
2019,122685871,4
2019,122692163,4
2019,122685888,5
2019,122692220,5
2019,122685935,5
2019,122689289,5
2019,122689288,5
2019,122689301,5
2019,122689306,4
2019,122685953,5
2019,122689330,5
2019,122685965,4
2019,122689394,4
2019,122689431,4
2019,122692665,4
2019,122692705,5
2019,122696294,4
2019,122696307,5
2019,122692767,4
2019,122692801,5
2019,122692827,4
2019,122696396,4
2019,122689954,5
2019,122692883,5
2019,122689965,5
2019,122689984,4
2019,122692129,5
2019,122692128,5
2019,122685892,5
2019,122689258,5
2019,122685915,5
2019,122689328,5
2019,122692286,5
2019,122692284,5
2019,122689651,5
2019,122689340,4
2019,122692300,5
2019,122692340,5
2019,122689419,4
2019,122692604,4
2019,122692660,4
2019,122689721,5
2019,122692785,4
2019,122696382,5
2019,122692866,5
2019,122689930,4
2019,122689932,5
2019,122696412,6
2019,122689931,5
2019,122692616,4
2019,122692655,5
2019,122692732,5
2019,122689771,4
2019,122692764,5
2019,122692810,5
2019,122696425,5
2019,129258238,4
2019,129263248,4
2019,129258254,4
2019,122692592,5
2019,122692622,4
2019,122692635,4
2019,122689684,4
2019,122689698,4
2019,122689709,5
2019,122689818,4
2019,122692825,5
2019,122692908,5
2019,122692148,5
2019,122685864,5
2019,122685869,4
2019,122692166,5
2019,122686014,4
2019,122689421,5
2019,122686047,4
2019,122692184,4
2019,122692331,5
2019,122692389,5
2019,122686025,5
2019,122689461,4
2019,122689682,5
2019,122696293,4
2019,122696315,5
2019,122692794,5
2019,122696375,4
2019,122696416,5
2019,122689616,4
2019,122696159,4
2019,122696161,5
2019,122696165,5
2019,122689622,4
2019,122692645,4
2019,122696203,4
2019,122692657,4
2019,122696224,4
2019,122692666,4
2019,122692664,4
2019,122696253,4
2019,122689736,5
2019,122696280,4
2019,122689820,5
2019,122696337,5
2019,122689828,4
2019,122689824,4
2019,122692802,5
2019,122689867,5
2019,122696374,5
2019,122696379,4
2019,122696380,5
2019,122696389,5
2019,122692853,4
2019,122689929,5
2019,122692877,5
2019,122689949,5
2019,122692875,5
2019,122689958,4
2019,130247491,4
2019,130242182,5
2019,130242196,5
2019,130242197,1
2019,130242197,4
2019,130242197,2
2019,130242198,5
2019,130242220,4
2019,130242239,5
2019,130242247,5
2019,130242258,4
2019,130242266,4
2019,130242280,4
2019,130242283,4
2019,130242284,5
2019,130242293,5
2019,130242300,5
2019,130242305,5
2019,130242325,5
2019,130242324,5
2019,130242326,5
2019,130242327,5
2019,130242341,5
2019,130242364,5
2019,130242370,4
2019,130242377,5
2019,130242378,5
2019,130242379,5
2019,130242387,5
2019,130242391,5
2019,130242392,4
2019,130242395,5
2019,130247579,5
2019,130242400,5
2019,130242407,4
2019,130242408,5
2019,130242412,5
2019,130242413,5
2019,130242415,4
2019,130242416,4
2019,130242417,5
2019,130242418,5
2019,130242419,4
2019,130242420,4
2019,130242421,4
2019,130242423,5
2019,130242424,5
2019,130242425,4
2019,130242426,5
2019,130242432,5
2019,130242433,5
2019,130242436,4
2019,130242437,5
2019,130242439,5
2019,130242440,5
2019,130242441,4
2019,130242443,4
2019,130242445,5
2019,130242446,5
2019,130242448,5
2019,130242447,5
2019,130242450,5
2019,130242451,5
2019,130242453,5
2019,130242452,5
2019,130242457,4
2019,130242458,4
2019,130242460,5
2019,130242461,4
2019,130242462,5
2019,130242464,5
2019,130242476,5
2019,130242484,5
2019,130242499,5
2019,130242502,5
2019,130242503,5
2019,130242506,5
2019,130242512,5
2019,130242513,5
2019,130242514,4
2019,130242518,4
2019,130242523,5
2019,130242526,4
2019,130242537,5
2019,130242542,4
2019,130242543,4
2019,130242544,5
2019,130242545,5
2019,130242546,5
2019,130242547,4
2019,130242550,5
2019,130242553,5
2019,130242557,5
2019,130242556,5
2019,130242561,5
2019,130242568,4
2019,130242569,5
2019,130242574,5
2019,130242578,5
2019,130242577,5
2019,130242576,5
2019,130242580,5
2019,130242583,4
2019,130242585,4
2019,130242589,4
2019,130242600,4
2019,130242601,5
2019,130242602,5
2019,130242604,5
2019,130242607,5
2019,130242608,5
2019,130242612,5
2019,130242617,4
2019,130242618,5
2019,130242623,4
2019,130242624,4
2019,130242626,5
2019,130242627,5
2019,130242629,5
2019,130242630,4
2019,130242636,4
2019,130242639,4
2019,130242642,4
2019,130242648,5
2019,130242656,5
2019,130242669,5
2019,130242670,4
2019,130242672,4
2019,130242673,4
2019,130242676,4
2019,130242677,5
2019,130242678,4
2019,130242682,3
2019,130242683,5
2019,130242684,4
2019,130242688,4
2019,130242694,5
2019,130242698,4
2019,130242702,5
2019,130242705,5
2019,130242706,4
2019,130242709,4
2019,130242710,5
2019,130242713,4
2019,130242716,4
2019,130242715,4
2019,130242719,4
2019,130242720,5
2019,130242721,5
2019,130242722,4
