"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2019,21,140572566
2019,21,140572567
2019,21,140572568
2019,21,140572569
2019,21,140572570
2019,22,140572571
2019,21,140572572
2019,22,140572574
2019,21,140572576
2019,21,140572577
2019,21,140572578
2019,21,140572579
2019,22,140572580
2019,21,140572581
2019,21,140572584
2019,21,140572585
2019,21,140572587
2019,21,140572589
2019,21,140572588
2019,21,140572590
2019,21,140572591
2019,21,140572592
2019,21,140572593
2019,21,140572595
2019,21,140572597
2019,21,140572598
2019,21,140572599
2019,21,140572601
2019,21,140572600
2019,21,140572602
2019,21,140572603
2019,21,140572604
2019,21,140572606
2019,21,140572605
2019,21,140572607
2019,21,140572608
2019,21,140572609
2019,21,140572611
2019,21,140572610
2019,21,140572612
2019,21,140572614
2019,21,140572613
2019,21,140572616
2019,21,140572617
2019,21,140572618
2019,21,140572620
2019,21,140572619
2019,21,140572621
2019,21,140572623
2019,21,140572625
2019,21,140572626
2019,21,140572624
2019,21,140572627
2019,21,140572628
2019,21,140572631
2019,21,140572632
2019,21,140572633
2019,21,140572634
2019,21,140572635
2019,21,140572636
2019,21,140572638
2019,21,140572639
2019,21,140572640
2019,21,140572641
2019,21,140572644
2019,21,140572647
2019,21,140572648
2019,21,140572650
2019,21,140572651
2019,21,140572652
2019,21,140572654
2019,21,140572655
2019,21,140572656
2019,21,140572657
2019,21,140572658
2019,21,140572659
2019,21,140572660
2019,21,140572661
2019,21,140572662
2019,21,140572663
2019,21,140572664
2019,21,140572665
2019,21,140572666
2019,21,140572668
2019,21,140572670
2019,21,140572669
2019,21,140572671
2019,21,140572672
2019,21,140572673
2019,21,140572674
2019,21,140572677
2019,21,140572676
2019,21,140572678
2019,21,140572679
2019,21,140572681
2019,21,140572682
2019,21,140572685
2019,21,140572691
2019,21,140572690
2019,21,140572693
2019,21,140572696
2019,21,140572699
2019,21,140572701
2019,21,140572702
2019,21,140572704
2019,21,140572706
2019,21,140572707
2019,21,140572710
2019,21,140572709
2019,21,140572711
2019,21,140572712
2019,21,140572713
2019,21,140572714
2019,21,140572715
2019,21,140572716
2019,21,140572717
2019,21,140572721
2019,21,140572722
2019,21,140572728
2019,21,140572729
2019,21,140572731
2019,21,140572730
2019,21,140572736
2019,21,140572737
2019,21,140572738
2019,21,140572739
2019,21,140572740
2019,21,140572741
2019,21,140572742
2019,21,140572743
2019,21,140572744
2019,21,140572746
2019,21,140572745
2019,21,140572749
2019,21,140572750
2019,21,140572753
2019,21,140572755
2019,21,140572756
2019,21,140572757
2019,21,140572758
2019,21,140572759
2019,21,140572760
2019,22,140572761
2019,21,140572763
2019,21,140572762
2019,21,140572764
2019,22,140572765
2019,21,140572766
2019,21,140572769
2019,21,140572770
2019,21,140572772
2019,21,140572773
2019,21,140572778
2019,21,140572779
2019,21,140572781
2019,21,140572782
2019,21,140572784
2019,21,140572785
2019,21,140572786
2019,21,140572787
2019,21,140572788
2019,21,140572789
2019,21,140572791
2019,21,140572792
2019,21,140572795
2019,21,140572794
2019,21,140572797
2019,21,140572798
2019,21,140572800
2019,21,140572802
2019,21,140572801
2019,21,140572804
2019,21,140572806
2019,21,140572805
2019,21,140572807
2019,21,140572808
2019,21,140572809
2019,21,140572813
2019,21,140572814
2019,21,140572815
2019,21,140572816
2019,21,140572817
2019,21,140572818
2019,21,140572820
2019,21,140572819
2019,21,140572821
2019,21,140572823
2019,21,140572824
2019,21,140572826
2019,21,140572828
2019,21,140572830
2019,21,140572831
2019,21,140572832
2019,21,140572834
2019,21,140572835
2019,21,140572839
2019,21,140572840
2019,21,140572844
2019,21,140572845
2019,21,140572846
2019,21,140572849
2019,21,140572851
2019,21,140572855
2019,21,140572857
2019,21,140572859
2019,21,140572860
2019,21,140572861
2019,21,140572862
2019,21,140572863
2019,21,140572864
2019,21,140572867
2019,21,140572869
2019,21,140572870
2019,21,140572871
2019,21,140572872
2019,21,140572873
2019,21,140572874
2019,21,140572877
2019,21,140572879
2019,21,140572878
2019,21,140572880
2019,21,140572881
2019,21,140572882
2019,21,140572884
2019,21,140572883
2019,21,140572885
2019,21,140572887
2019,21,140572888
2019,21,140572890
2019,21,140572891
2019,21,140572892
2019,21,140572895
2019,21,140572894
2019,21,140572897
2019,21,140572899
2019,21,140572901
2019,21,140572903
2019,21,140572904
2019,21,140572907
2019,21,140572908
2019,21,140572909
2019,21,140572910
2019,21,140572912
2019,21,140572911
2019,21,140572913
2019,21,140572914
2019,21,140572915
2019,21,140572916
2019,21,140572917
2019,21,140572918
2019,21,140572920
2019,21,140572922
2019,21,140572923
2019,21,140572926
2019,21,140572925
2019,21,140572928
2019,21,140572929
2019,21,140572930
2019,21,140572931
2019,21,140572932
2019,21,140572934
2019,21,140572935
2019,21,140572936
2019,21,140572937
2019,21,140572939
2019,21,140572940
2019,21,140572941
2019,21,140572942
2019,21,140572943
2019,22,140572944
2019,21,140572945
2019,21,140572946
2019,21,140572947
2019,21,140572949
2019,22,140572950
2019,21,140572951
2019,21,140572952
2019,21,140572954
2019,21,140572957
2019,21,140572958
2019,21,140572959
2019,21,140572960
2019,21,140572961
2019,21,140572962
2019,21,140572964
2019,21,140572965
2019,21,140572966
2019,21,140572967
2019,21,140572968
2019,21,140572969
2019,21,140572970
2019,21,140572971
2019,21,140572973
2019,21,140572974
2019,21,140572976
2019,22,140572977
2019,21,140572978
2019,21,140572979
2019,21,140572980
2019,21,140572982
2019,21,140572983
2019,21,140572985
2019,21,140572987
2019,21,140572988
2019,22,140572989
2019,21,140572991
2019,21,140572994
2019,21,140572995
2019,21,140572998
2019,21,140572999
2019,21,140573005
2019,21,140573004
2019,21,140573009
2019,21,140573011
2019,21,140573013
2019,21,140573014
2019,21,140573015
2019,21,140573016
2019,22,140573021
2019,21,140573022
2019,21,140573024
2019,21,140573027
2019,21,131748356
2019,21,131748369
2019,21,131756944
2019,21,131748393
2019,21,131748394
2019,21,131748392
2019,21,131756953
2019,21,131752308
2019,21,131748461
2019,21,131752337
2019,21,131757015
2019,21,131757062
2019,21,131752411
2019,21,131752412
2019,21,131752433
2019,21,131748620
2019,21,131748640
2019,21,131748656
2019,21,131748662
2019,21,131757160
2019,21,131748674
2019,21,131748704
2019,21,131748735
2019,21,131757242
2019,21,131748774
2019,21,144125023
2019,21,144127731
2019,21,144127730
2019,21,144125042
2019,21,144125046
2019,21,144127734
2019,21,144125044
2019,21,144125059
2019,21,144127741
2019,21,144125062
2019,21,144125061
2019,21,144125063
2019,21,144125064
2019,21,144125071
2019,21,144125086
2019,21,144125104
2019,21,144125106
2019,21,144125109
2019,21,144125108
2019,21,144125111
2019,21,144125095
2019,21,144127751
2019,21,144127753
2019,21,144125122
2019,21,144125121
2019,21,144125123
2019,21,144125124
2019,21,144125131
2019,21,144125138
2019,21,144125139
2019,21,144125141
2019,22,144125142
2019,21,144125146
2019,21,144125145
2019,21,144125147
2019,21,144125154
2019,21,144125157
2019,21,144125167
2019,21,144125171
2019,21,144125180
2019,21,144125181
2019,21,144125184
2019,21,144125187
2019,21,144120690
2019,21,144125188
2019,21,144125190
2019,21,144125191
2019,21,144125192
2019,21,144125195
2019,21,144125194
2019,21,144125196
2019,21,144125197
2019,21,144125198
2019,21,144125202
2019,21,144125203
2019,21,144125204
2019,21,144125207
2019,21,144125211
2019,21,144120699
2019,21,144125216
2019,21,144125218
2019,21,144125221
2019,21,144125219
2019,21,144125224
2019,21,144125227
2019,21,144125238
2019,21,144125242
2019,21,144125246
2019,21,144125250
2019,21,144127714
2019,21,144125033
2019,21,140565522
2019,21,140565525
2019,21,140571178
2019,21,140571201
2019,21,140571226
2019,21,140571231
2019,21,140571234
2019,21,140568636
2019,21,140571244
2019,21,140571249
2019,21,140568648
2019,21,140568662
2019,21,140571264
2019,21,140571268
2019,21,140571271
2019,21,140568682
2019,21,140571276
2019,21,140571281
2019,21,140568699
2019,21,140571288
2019,21,140571293
2019,21,140571299
2019,21,140571304
2019,21,140568716
2019,21,140568715
2019,21,140568714
2019,21,140571322
2019,21,140571325
2019,21,140571326
2019,21,140571337
2019,21,140571336
2019,21,140571340
2019,21,140571339
2019,21,140568771
2019,21,131748374
2019,21,131748385
2019,21,131756941
2019,21,131748390
2019,21,131756950
2019,21,131756949
2019,21,131748398
2019,21,131756959
2019,21,131748405
2019,21,131748404
2019,21,131748406
2019,21,131748407
2019,21,131756972
2019,21,131756977
2019,21,131748439
2019,21,131748453
2019,21,131752320
2019,21,131748464
2019,21,131748465
2019,21,131748466
2019,21,131748467
2019,21,131748470
2019,21,131748472
2019,21,131748478
2019,21,131752350
2019,21,131748530
2019,21,131748535
2019,21,131757055
2019,21,131748536
2019,21,131748540
2019,21,131748548
2019,21,131748565
2019,21,131757080
2019,21,131748576
2019,21,131757084
2019,21,131757085
2019,21,131748594
2019,21,131757098
2019,21,131757102
2019,21,131757103
2019,21,131748606
2019,21,131748609
2019,21,131757140
2019,21,131757142
2019,21,131748660
2019,21,131748663
2019,21,131748666
2019,21,131748671
2019,21,131748678
2019,21,131748734
2019,21,131748739
2019,21,131748743
2019,21,131748742
2019,21,131748751
2019,21,131748755
2019,21,131748814
2019,21,136131541
2019,21,136131542
2019,21,136131597
2019,21,136131611
2019,21,136131620
2019,21,136131623
2019,21,136125136
2019,21,136125148
2019,21,136125150
2019,21,136125172
2019,21,136125179
2019,21,136131742
2019,21,136130358
2019,21,136130366
2019,21,136130377
2019,21,136130391
2019,21,136130390
2019,21,136130412
2019,21,136130415
2019,21,136130416
2019,21,136131828
2019,21,136131844
2019,21,136125244
2019,21,136130464
2019,21,136130473
2019,21,144120620
2019,21,144127733
2019,21,144120670
2019,21,144120669
2019,21,144125060
2019,21,144125069
2019,21,144127743
2019,21,144125075
2019,21,144125076
2019,21,144125077
2019,21,144127749
2019,21,144127750
2019,21,144125094
2019,21,144125120
2019,21,144125119
2019,21,144120679
2019,21,144120680
2019,21,144125126
2019,21,144125127
2019,21,144125125
2019,21,144125130
2019,21,144125129
2019,21,144125133
2019,21,144125134
2019,21,144127757
2019,21,138495786
2019,21,138495785
2019,21,138495787
2019,21,138495788
2019,21,138495789
2019,21,138495791
2019,21,138495790
2019,21,138495792
2019,21,138495793
2019,21,138495794
2019,21,138495796
2019,21,138495799
2019,22,138495801
2019,21,138495802
2019,21,138495803
2019,22,138495804
2019,22,138495805
2019,21,138495806
2019,21,138495807
2019,21,138495808
2019,21,138495809
2019,21,138495810
2019,21,138495811
2019,21,138495813
2019,21,138495812
2019,21,138495814
2019,21,138495815
2019,21,138495816
2019,21,138495817
2019,21,138495818
2019,21,138495820
2019,21,138495821
2019,21,138495822
2019,21,138495823
2019,21,138495825
2019,21,138495824
2019,21,138495826
2019,21,138495827
2019,21,138495828
2019,21,138495829
2019,21,138495830
2019,21,138495831
2019,21,138495832
2019,21,138495833
2019,21,138495834
2019,21,138495835
2019,21,138495837
2019,21,138495836
2019,21,138495838
2019,21,138495839
2019,21,138495840
2019,21,138495841
2019,21,138495842
2019,21,138495843
2019,21,138495844
2019,21,138495845
2019,21,138495846
2019,21,138495847
2019,21,138495849
2019,21,138495857
2019,21,138495859
2019,21,138495858
2019,21,138495860
2019,21,138495861
2019,21,138495862
2019,21,138495863
2019,21,138495864
2019,21,138495865
2019,21,138495866
2019,21,138495867
2019,21,138495868
2019,21,138495869
2019,21,138495870
2019,21,138495871
2019,21,138495872
2019,21,138495873
2019,21,138495874
2019,21,138495875
2019,21,138495876
2019,21,138495878
2019,21,138495877
2019,21,138495879
2019,21,138495880
2019,21,138495881
2019,21,138495882
2019,21,138495883
2019,21,138495884
2019,21,138495886
2019,21,138495885
2019,21,138495887
2019,21,138495888
2019,21,138495889
2019,21,138495890
2019,21,138495892
2019,21,138495893
2019,21,138495894
2019,21,138495895
2019,21,138495896
2019,21,138495897
2019,21,138495898
2019,21,138495899
2019,21,138495900
2019,21,138495901
2019,21,138495902
2019,21,138495903
2019,21,138495904
2019,21,138495908
2019,21,138495907
2019,21,138495909
2019,21,138495913
2019,21,138495914
2019,21,138495915
2019,21,138495916
2019,21,138495919
2019,21,138495920
2019,21,138495921
2019,21,138495923
2019,21,138495924
2019,21,138495925
2019,21,138495926
2019,21,138495927
2019,21,138495928
2019,21,138495929
2019,21,138495930
2019,22,138495931
2019,21,138495932
2019,21,138495933
2019,21,138495935
2019,21,138495936
2019,21,138495937
2019,21,138495938
2019,21,138495939
2019,21,138495940
2019,21,138495942
2019,21,138495941
2019,21,138495943
2019,21,138495944
2019,21,138495945
2019,21,138495946
2019,21,138495947
2019,21,138495948
2019,21,138495949
2019,21,138495950
2019,21,138495951
2019,21,138495952
2019,21,138495953
2019,21,138495954
2019,21,138495955
2019,21,138495956
2019,21,138495957
2019,21,138495958
2019,21,138495959
2019,21,138495960
2019,21,138495961
2019,21,138495962
2019,21,138495964
2019,21,138495965
2019,21,138495966
2019,21,138495967
2019,21,138495968
2019,21,138495969
2019,21,138495970
2019,21,138495972
2019,21,138495973
2019,21,138495975
2019,21,138495974
2019,21,138495977
2019,21,138495978
2019,21,138495982
2019,21,138495983
2019,21,138495984
2019,21,138495986
2019,21,138495985
2019,21,138495989
2019,21,138495990
2019,21,138495991
2019,21,138495992
2019,21,138495993
2019,21,138495994
2019,21,138495995
2019,21,138495996
2019,21,138495997
2019,22,138495998
2019,21,138495999
2019,21,138496001
2019,21,138496000
2019,21,138496002
2019,21,138496003
2019,21,138496004
2019,21,138496005
2019,21,138496006
2019,21,138496007
2019,21,138496008
2019,21,138496009
2019,21,138496010
2019,21,138496015
2019,21,138496014
2019,21,138496016
2019,21,138496018
2019,21,138496017
2019,21,138496019
2019,21,138496022
2019,21,138496023
2019,21,138496024
2019,21,138496025
2019,21,138496027
2019,21,138496028
2019,21,138496029
2019,21,138496030
2019,21,138496035
2019,21,138496036
2019,21,138496037
2019,21,138496040
2019,21,138496041
2019,21,138496042
2019,21,138496044
2019,21,138496043
2019,21,138496045
2019,21,138496046
2019,21,138496047
2019,21,138496048
2019,21,138496049
2019,21,138496050
2019,21,138496051
2019,21,138496052
2019,21,138496055
2019,21,138496056
2019,21,138496057
2019,21,138496058
2019,21,138496059
2019,21,138496060
2019,21,138496061
2019,21,138496062
2019,21,138496063
2019,21,138496065
2019,21,138496064
2019,21,138496066
2019,21,138496067
2019,21,138496068
2019,21,138496070
2019,21,138496071
2019,21,138496072
2019,21,138496073
2019,21,138496074
2019,21,138496075
2019,21,138496078
2019,21,138496077
2019,21,138496079
2019,21,138496080
2019,21,138496082
2019,21,138496081
2019,21,138496086
2019,21,138496088
2019,21,138496087
2019,21,138496089
2019,21,138496091
2019,21,138496092
2019,21,138496093
2019,21,138496094
2019,21,138496095
2019,21,138496096
2019,21,138496097
2019,21,138496098
2019,21,138496099
2019,21,138496100
2019,21,138496101
2019,21,138496102
2019,21,138496103
2019,21,138496104
2019,21,138496105
2019,21,138496106
2019,21,138496107
2019,21,138496108
2019,21,138496109
2019,21,138496110
2019,21,138496112
2019,21,138496115
2019,21,138496117
2019,21,138496118
2019,21,138496119
2019,21,138496121
2019,21,138496122
2019,21,138496123
2019,21,138496124
2019,21,138496126
2019,21,138496127
2019,21,138496128
2019,21,138496129
2019,21,138496130
2019,21,138485397
2019,21,138503255
2019,21,146744665
2019,21,146744716
2019,21,146744720
2019,21,146744721
2019,21,146747376
2019,21,146744724
2019,21,146747375
2019,21,146747382
2019,21,146747381
2019,21,146747384
2019,21,146744730
2019,21,146755939
2019,21,146744735
2019,21,146744740
2019,21,146744741
2019,21,146747391
2019,21,146747399
2019,21,146747398
2019,21,146747407
2019,21,146747408
2019,21,146755943
2019,21,146744780
2019,21,146744782
2019,21,146744783
2019,21,146747417
2019,21,146747418
2019,21,146744796
2019,21,146747424
2019,21,146744797
2019,21,146744798
2019,21,146747426
2019,21,146747431
2019,21,146755948
2019,21,146744816
2019,21,146744819
2019,21,146744821
2019,21,146744828
2019,21,146744835
2019,21,146755954
2019,21,146755957
2019,21,146755958
2019,21,146744841
2019,21,146744843
2019,21,146744844
2019,21,146744847
2019,21,146755967
2019,21,146744849
2019,21,146744854
2019,21,146744855
2019,21,146744858
2019,21,146744860
2019,21,146744861
2019,22,146744862
2019,21,146744866
2019,21,146744867
2019,21,146744875
2019,21,146744880
2019,21,146744885
2019,21,146755977
2019,21,146744890
2019,21,146744889
2019,21,146744893
2019,21,146744898
2019,21,146744904
2019,21,146744903
2019,21,146744912
2019,21,146744914
2019,21,146744916
2019,21,146744923
2019,21,146744922
2019,21,146744921
2019,21,146744925
2019,21,146755988
2019,21,146744926
2019,21,144120625
2019,21,144127724
2019,21,144127735
2019,21,144120668
2019,21,144127739
2019,21,144125053
2019,22,144127742
2019,22,144125073
2019,21,144127746
2019,21,144125082
2019,21,144125083
2019,21,144125114
2019,21,144125115
2019,21,144120677
2019,21,144127752
2019,21,144127754
2019,21,144127756
2019,21,144127762
2019,21,143136478
2019,21,143135528
2019,21,143136491
2019,21,143136492
2019,21,143125874
2019,21,143125876
2019,21,143125875
2019,21,143136501
2019,21,143136504
2019,21,143125898
2019,21,143136512
2019,21,143136517
2019,21,143136520
2019,21,143136519
2019,21,143136524
2019,21,143136532
2019,21,143136533
2019,21,143125944
2019,21,143136534
2019,21,143135567
2019,21,143125947
2019,21,143136535
2019,21,143136537
2019,21,143136539
2019,21,143135582
2019,21,143136547
2019,21,143136552
2019,21,143135845
2019,21,143136553
2019,21,143136556
2019,21,143136554
2019,21,143136555
2019,21,143136557
2019,21,143136558
2019,21,143136559
2019,21,143136560
2019,21,143136561
2019,21,143136564
2019,21,143136565
2019,21,143136566
2019,21,143136567
2019,21,143136569
2019,21,143136568
2019,21,143136570
2019,21,143136571
2019,21,143136572
2019,21,143136573
2019,21,143136574
2019,21,143136575
2019,21,143136576
2019,21,143136577
2019,21,143136578
2019,21,143136579
2019,21,143136580
2019,21,143136581
2019,21,143136582
2019,21,143136583
2019,21,143136584
2019,21,143136586
2019,21,143136587
2019,21,143136588
2019,21,143136589
2019,21,143136590
2019,21,143136591
2019,21,143136592
2019,21,143136594
2019,21,143136593
2019,21,143136595
2019,21,143136596
2019,21,143136597
2019,21,143136598
2019,21,143136599
2019,21,143136601
2019,21,143136600
2019,21,143136602
2019,21,143136603
2019,21,143136604
2019,21,143136605
2019,21,143136606
2019,21,143136607
2019,21,143136608
2019,21,143136609
2019,21,143136610
2019,21,143136611
2019,21,143136612
2019,21,143136615
2019,21,143136613
2019,21,143136614
2019,21,143136616
2019,21,143136617
2019,21,143136618
2019,21,143136620
2019,21,143136619
2019,21,143136621
2019,21,143136622
2019,21,143136624
2019,21,143136623
2019,21,143136625
2019,21,143136626
2019,21,143136627
2019,21,143136628
2019,21,143136629
2019,21,143136630
2019,21,143136631
2019,21,143136633
2019,21,143136632
2019,21,143136634
2019,21,143136635
2019,21,143136636
2019,21,143136637
2019,21,143136638
2019,21,143136640
2019,21,143136639
2019,21,143136641
2019,21,143136642
2019,21,143136644
2019,21,143136643
2019,21,143136645
2019,21,143136646
2019,21,143136647
2019,21,143136648
2019,21,143136649
2019,21,143136650
2019,21,143136651
2019,21,143136652
2019,21,143136653
2019,21,143136654
2019,21,143136655
2019,21,143136656
2019,21,143136657
2019,21,143136658
2019,21,143136660
2019,21,143136659
2019,21,143136662
2019,21,143136661
2019,21,143136663
2019,21,143136664
2019,21,143136666
2019,21,143136667
2019,21,143136665
2019,21,143136668
2019,21,143136669
2019,21,143136673
2019,21,143136674
2019,21,143136676
2019,21,143136675
2019,21,143136678
2019,21,143136677
2019,21,143136679
2019,21,143136680
2019,21,143136681
2019,21,143136682
2019,21,143136683
2019,21,143136684
2019,22,143136685
2019,21,143136686
2019,21,143136687
2019,21,143136688
2019,21,143136689
2019,21,143136690
2019,21,143136691
2019,21,143136692
2019,21,143136693
2019,21,143136694
2019,21,143136695
2019,21,143136696
2019,21,143136697
2019,21,143136698
2019,21,143136699
2019,21,143136700
2019,22,143136701
2019,21,143136702
2019,21,143136703
2019,21,143136704
2019,21,143136705
2019,21,143136707
2019,21,143136708
2019,21,143136709
2019,21,143136710
2019,21,143136711
2019,22,143136712
2019,21,143136713
2019,21,143136714
2019,21,143136717
2019,21,143136716
2019,21,143136718
2019,21,143136719
2019,21,143136722
2019,21,143136723
2019,21,143136724
2019,21,143136726
2019,21,143136725
2019,21,143136727
2019,21,143136728
2019,21,143136730
2019,21,143136729
2019,21,143136731
2019,21,143136733
2019,21,143136732
2019,21,143136734
2019,21,143136735
2019,21,143136736
2019,21,143136737
2019,21,143136738
2019,21,143136739
2019,21,143136740
2019,21,143136741
2019,21,143136742
2019,21,143136743
2019,21,143136744
2019,21,143136745
2019,21,143136746
2019,21,143136747
2019,21,143136748
2019,21,143136750
2019,21,143136749
2019,21,143136751
2019,21,143136752
2019,21,143136753
2019,21,143136755
2019,21,143136754
2019,21,143136756
2019,21,143136757
2019,21,143136758
2019,21,143136759
2019,21,143136761
2019,21,143136760
2019,21,143136762
2019,21,143136763
2019,21,143136764
2019,21,143136765
2019,21,143136766
2019,21,143136768
2019,21,143136767
2019,21,143136769
2019,21,143136770
2019,21,143136771
2019,21,143136772
2019,21,143136773
2019,21,143136774
2019,21,143136775
2019,21,143136776
2019,21,143136777
2019,21,143136778
2019,21,143136779
2019,21,143136780
2019,21,143136782
2019,21,143136781
2019,21,143136783
2019,21,143136784
2019,21,143136785
2019,21,143136786
2019,21,143136787
2019,21,143136788
2019,21,143136789
2019,21,143136790
2019,21,143136791
2019,21,143136792
2019,21,143136793
2019,21,143136794
2019,21,143136796
2019,21,143136795
2019,21,143136797
2019,21,143136798
2019,21,143136802
2019,21,143136803
2019,21,143136804
2019,21,143136805
2019,21,143136806
2019,21,143136807
2019,21,143136808
2019,21,143136809
2019,21,143136810
2019,21,143136811
2019,21,143136812
2019,21,143136813
2019,21,143136815
2019,21,143136814
2019,21,143136816
2019,21,143136817
2019,22,143136818
2019,21,143136819
2019,22,143136820
2019,21,143136821
2019,21,143136822
2019,21,143136823
2019,21,143136824
2019,21,143136825
2019,21,143136826
2019,21,143136827
2019,21,143136828
2019,21,143136830
2019,21,143136829
2019,21,143136831
2019,21,143136833
2019,21,143136832
2019,21,143136834
2019,21,143136838
2019,21,143136839
2019,21,143136841
2019,21,143136842
2019,21,143136843
2019,21,143136844
2019,21,143136845
2019,21,143136846
2019,21,143136847
2019,21,143136849
2019,21,143136848
2019,21,143136850
2019,21,143136851
2019,21,143136852
2019,21,143136853
2019,21,143136854
2019,21,143136855
2019,21,143136856
2019,21,143136857
2019,21,143136858
2019,21,143136860
2019,21,143136859
2019,21,143136861
2019,21,143136862
2019,21,143136863
2019,21,143136864
2019,21,143136865
2019,21,143136866
2019,21,143136867
2019,21,143136868
2019,21,143136869
2019,21,143136871
2019,21,143136870
2019,21,143136872
2019,21,143136873
2019,21,143136874
2019,21,143136875
2019,21,143136876
2019,21,143136877
2019,21,143136878
2019,21,143136879
2019,21,143136880
2019,21,143136881
2019,21,143136882
2019,21,143136883
2019,21,143136884
2019,21,143136887
2019,21,143136888
2019,21,143136889
2019,21,143136890
2019,21,143136891
2019,21,143136892
2019,21,143136893
2019,21,143136894
2019,21,143136895
2019,21,143136896
2019,21,143136897
2019,21,143136898
2019,21,143136899
2019,21,143136900
2019,22,143136903
2019,22,143136902
2019,22,143136901
2019,21,143136904
2019,21,143136905
2019,21,143136906
2019,22,143136907
2019,21,143136908
2019,21,143136909
2019,21,143136910
2019,21,143136911
2019,21,143136912
2019,21,143136913
2019,21,143136914
2019,21,143136916
2019,21,143136917
2019,21,143136918
2019,21,143136919
2019,21,143136920
2019,21,143136921
2019,21,143136922
2019,21,143136923
2019,21,143136924
2019,21,143136925
2019,21,143136927
2019,21,143136926
2019,21,143136928
2019,21,143136930
2019,21,143136931
2019,21,143136932
2019,21,143136933
2019,21,143136934
2019,21,143136935
2019,21,143136936
2019,21,143136937
2019,21,143136938
2019,21,143136939
2019,21,143136940
2019,21,143136941
2019,21,143136942
2019,21,143136943
2019,21,143136944
2019,21,143136945
2019,21,143136946
2019,21,143136947
2019,21,143136948
2019,21,143136949
2019,21,143136950
2019,22,143136951
2019,21,143136952
2019,21,143136953
2019,21,143136954
2019,21,143136955
2019,21,143136956
2019,21,143136957
2019,22,143136959
2019,22,143136958
2019,21,143136960
2019,21,143136961
2019,21,143136963
2019,21,143136962
2019,21,143136964
2019,21,143136965
2019,22,143136967
2019,22,143136966
2019,21,143136971
2019,21,143136972
2019,21,143136973
2019,21,143136974
2019,21,143136975
2019,21,143136977
2019,21,143136978
2019,21,143136979
2019,21,143136980
2019,21,143136981
2019,21,143136982
2019,21,143136983
2019,21,143136985
2019,21,143136986
2019,21,143136987
2019,21,143136989
2019,21,143136990
2019,21,143136991
2019,21,143136993
2019,21,143136992
2019,21,143136994
2019,21,143136996
2019,21,143136995
2019,21,143136997
2019,21,143136998
2019,21,143136999
2019,21,143137000
2019,21,143137002
2019,21,143137001
2019,21,143137003
2019,21,143137004
2019,21,143137005
2019,21,143137006
2019,21,143137007
2019,21,143137008
2019,21,143137009
2019,21,143137010
2019,21,143137011
2019,21,143137012
2019,21,143137013
2019,21,143137014
2019,21,143137015
2019,21,143137017
2019,21,143137020
2019,21,143137021
2019,21,143137022
2019,21,143137026
2019,21,143137027
2019,21,143137028
2019,21,143137029
2019,21,143137030
2019,21,143137031
2019,21,143137032
2019,21,143137033
2019,21,143137034
2019,21,143137035
2019,21,143137037
2019,21,143137036
2019,21,143137038
2019,21,143137039
2019,21,143137040
2019,21,143137041
2019,21,143137042
2019,21,143137043
2019,21,143137044
2019,21,143137045
2019,21,143137046
2019,21,143137047
2019,21,143137048
2019,21,143137049
2019,21,143137050
2019,21,143137051
2019,21,143137052
2019,21,143137053
2019,21,143137054
2019,21,143137055
2019,21,143137056
2019,21,143137057
2019,21,143137058
2019,21,143137059
2019,21,143137060
2019,21,143137062
2019,21,143137063
2019,21,143137064
2019,21,143137065
2019,21,143137066
2019,21,143137067
2019,21,143137068
2019,21,143137070
2019,21,143137071
2019,21,143137072
2019,21,143137073
2019,21,143137075
2019,21,143137074
2019,21,143137076
2019,21,143137077
2019,21,143137078
2019,21,143137079
2019,21,143137080
2019,21,143137081
2019,21,143137082
2019,21,143137083
2019,21,143137084
2019,21,143137085
2019,21,143137086
2019,21,143137087
2019,21,143137088
2019,21,143137089
2019,21,143137090
2019,21,143137092
2019,21,143137091
2019,21,143137093
2019,21,143137095
2019,21,143137096
2019,21,143137099
2019,21,143137101
2019,21,143137100
2019,21,143137102
2019,21,143137103
2019,21,143137105
2019,21,143137104
2019,21,143137106
2019,21,143137107
2019,21,143137108
2019,21,143137109
2019,21,143137110
2019,21,143137111
2019,21,143137112
2019,21,143137113
2019,21,143137116
2019,21,143137117
2019,21,143137119
2019,21,143137118
2019,22,143137121
2019,22,143137120
2019,21,143137122
2019,21,143137124
2019,21,143137123
2019,21,143137125
2019,21,144125143
2019,21,144125144
2019,21,144125149
2019,21,144125150
2019,21,144125153
2019,21,144125158
2019,21,144125163
2019,21,144125166
2019,21,144125168
2019,21,144125169
2019,21,144125175
2019,21,144125178
2019,21,144125183
2019,21,144125186
2019,21,144125185
2019,21,144125189
2019,21,144125193
2019,21,144125199
2019,21,144125200
2019,21,144125201
2019,21,144125205
2019,21,144125208
2019,21,144125209
2019,21,144125210
2019,21,144125212
2019,21,144125215
2019,21,144125217
2019,21,144125220
2019,21,144125222
2019,21,144125225
2019,21,144125226
2019,21,144125228
2019,21,144125229
2019,21,144125230
2019,21,144125232
2019,21,144125231
2019,21,144125235
2019,21,144125236
2019,21,144125237
2019,21,144125240
2019,21,144125241
2019,21,144125245
2019,21,144125244
2019,21,144125247
2019,21,144120710
2019,21,144120711
2019,21,144120714
2019,21,144125252
2019,21,144125253
2019,21,144120716
