DATA_YEAR_x,ARRESTEE_ID,INCIDENT_ID,ARRESTEE_SEQ_NUM,ARREST_DATE,SEASON,ARREST_TYPE_ID,MULTIPLE_INDICATOR,OFFENSE_TYPE_ID_x,AGE_ID,AGE_NUM,SEX_CODE,RACE_ID,ETHNICITY_ID,RESIDENT_CODE,UNDER_18_DISPOSITION_CODE,CLEARANCE_IND,AGE_RANGE_LOW_NUM,AGE_RANGE_HIGH_NUM,ARREST_TYPE_CODE,ARREST_TYPE_NAME,OFFENSE_CODE,OFFENSE_NAME,CRIME_AGAINST,CT_FLAG,HC_FLAG,HC_CODE,OFFENSE_CATEGORY_NAME,OFFENSE_GROUP,DATA_YEAR_y,OFFENSE_ID,OFFENSE_TYPE_ID_y,ATTEMPT_COMPLETE_FLAG,LOCATION_ID,NUM_PREMISES_ENTERED,METHOD_ENTRY_CODE,LOCATION_NAME
2019,35966672,118011490,1,2019-09-20,summer,3,N,51,5,27,M,1,2,R,,,27,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143135549,51,C,20,,,Residence/Home
2019,35966672,118011490,1,2019-09-20,summer,3,N,51,5,27,M,1,2,R,,,27,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143135550,5,C,20,,,Residence/Home
2019,35966672,118011490,1,2019-09-20,summer,3,N,51,5,27,M,1,2,R,,,27,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143135548,27,C,20,,,Residence/Home
2019,35963576,118011492,1,2019-09-27,autumn,3,N,51,5,48,F,2,2,R,,,48,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143135552,51,C,20,,,Residence/Home
2019,35963590,118011528,1,2019-09-02,summer,3,N,51,5,61,M,2,2,R,,,61,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143135599,5,C,20,,,Residence/Home
2019,35963590,118011528,1,2019-09-02,summer,3,N,51,5,61,M,2,2,R,,,61,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143135598,51,C,20,,,Residence/Home
2019,35963592,118011533,1,2019-09-21,autumn,3,N,51,5,59,M,2,2,R,,,59,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143135607,51,C,20,,,Residence/Home
2019,35963595,118011543,1,2019-09-23,autumn,3,N,51,5,35,M,2,2,R,,,35,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143135618,51,C,20,,,Residence/Home
2019,35963607,118011557,1,2019-09-04,summer,3,N,51,5,28,M,1,2,R,,,28,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143135644,5,C,20,,,Residence/Home
2019,35963607,118011557,1,2019-09-04,summer,3,N,51,5,28,M,1,2,R,,,28,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143135642,45,C,20,,,Residence/Home
2019,35963607,118011557,1,2019-09-04,summer,3,N,51,5,28,M,1,2,R,,,28,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143135643,51,C,20,,,Residence/Home
2019,35963609,118011561,1,2019-09-09,summer,3,N,51,5,27,M,2,2,R,,,27,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143135649,51,C,20,,,Residence/Home
2019,35963617,118011577,1,2019-09-26,autumn,3,N,51,5,24,M,1,1,R,,,24,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143135669,51,C,20,,,Residence/Home
2019,35963618,118011580,1,2019-09-18,summer,3,N,51,5,53,M,1,2,R,,,53,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143135674,51,C,20,,,Residence/Home
2019,36255273,118892436,2,2019-10-23,autumn,3,N,51,5,46,M,1,2,N,,,46,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144125513,51,C,20,,,Residence/Home
2019,36255272,118892436,1,2019-10-21,autumn,3,N,51,5,61,M,1,2,R,,,61,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144125513,51,C,20,,,Residence/Home
2019,36255286,118892480,1,2019-10-28,autumn,3,N,51,5,32,M,2,2,R,,,32,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144125560,51,C,20,,,Residence/Home
2019,36255286,118892480,1,2019-10-28,autumn,3,N,51,5,32,M,2,2,R,,,32,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144125561,5,C,20,,,Residence/Home
2019,35638163,117069279,1,2019-08-10,summer,3,N,51,5,23,M,2,2,R,,,23,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,142129318,51,C,20,,,Residence/Home
2019,33182420,111314557,1,2019-03-03,winter,3,N,51,5,23,M,2,2,R,,,23,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,136131988,51,C,20,,,Residence/Home
2019,33182298,111314173,1,2019-02-19,winter,3,N,51,5,24,M,2,2,R,,,24,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,136130138,51,C,20,,,Residence/Home
2019,33184254,111317529,1,2019-02-15,winter,3,N,51,5,37,M,2,2,R,,,37,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,136125057,51,C,20,,,Residence/Home
2019,31981038,107364810,1,2019-01-24,winter,3,N,51,5,48,M,1,2,R,,,48,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,131757095,51,C,20,,,Residence/Home
2019,33184247,111310132,1,2019-02-08,winter,3,N,51,5,21,M,2,2,R,,,21,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,136131524,5,C,20,,,Residence/Home
2019,33184247,111310132,1,2019-02-08,winter,3,N,51,5,21,M,2,2,R,,,21,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,136131523,51,C,20,,,Residence/Home
2019,33189209,111310411,1,2019-03-04,winter,3,N,51,5,47,M,2,2,R,,,47,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,136130631,5,C,20,,,Residence/Home
2019,33189209,111310411,1,2019-03-04,winter,3,N,51,5,47,M,2,2,R,,,47,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,136130630,51,C,20,,,Residence/Home
2019,33182423,111310414,1,2019-03-05,winter,3,N,51,5,28,M,2,2,R,,,28,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,136125373,5,C,20,,,Residence/Home
2019,33182423,111310414,1,2019-03-05,winter,3,N,51,5,28,M,2,2,R,,,28,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,136125372,51,C,20,,,Residence/Home
2019,33184410,111310415,1,2019-03-16,winter,3,N,51,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,136125374,51,C,20,,,Residence/Home
2019,33184416,111317920,1,2019-03-19,winter,3,N,51,5,29,F,2,2,R,,,29,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,136132019,51,C,20,,,Residence/Home
2019,33189205,111310400,1,2019-03-01,winter,3,N,51,5,20,M,2,2,R,,,20,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,136125354,51,C,20,,,Residence/Home
2019,33189205,111310400,1,2019-03-01,winter,3,N,51,5,20,M,2,2,R,,,20,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,136125355,5,C,20,,,Residence/Home
2019,34820457,115745682,1,2019-07-23,summer,3,N,51,5,24,M,1,2,R,,,24,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,140568617,51,C,20,,,Residence/Home
2019,34820468,115745713,1,2019-07-09,summer,3,N,51,5,23,M,1,1,R,,,23,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,140568655,51,C,20,,,Residence/Home
2019,34820468,115745713,1,2019-07-09,summer,3,N,51,5,23,M,1,1,R,,,23,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,140568656,5,C,20,,,Residence/Home
2019,34056558,113401228,1,2019-06-04,spring,3,N,51,5,55,M,2,2,R,,,55,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138503300,51,C,20,,,Residence/Home
2019,34056569,113401239,1,2019-06-07,spring,3,N,51,5,35,M,1,2,N,,,35,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138503312,51,C,20,,,Residence/Home
2019,34056579,113401254,1,2019-06-12,spring,3,N,51,5,25,M,2,2,R,,,25,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138503331,51,C,20,,,Residence/Home
2019,34056582,113401261,1,2019-06-23,summer,3,N,51,5,37,M,2,2,R,,,37,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138503339,45,C,20,,,Residence/Home
2019,34056582,113401261,1,2019-06-23,summer,3,N,51,5,37,M,2,2,R,,,37,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138503340,51,C,20,,,Residence/Home
2019,34056585,113401265,1,2019-06-20,winter,3,N,51,5,28,M,2,2,R,,,28,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138503347,51,C,20,,,Residence/Home
2019,34052502,113383899,1,2019-04-01,spring,3,N,51,5,19,M,1,1,R,,,19,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138485501,51,C,20,,,Residence/Home
2019,34055904,113383978,1,2019-04-09,spring,3,N,51,5,37,M,2,2,U,,,37,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138485611,51,C,20,,,Residence/Home
2019,34055907,113383986,1,2019-04-04,spring,3,N,51,5,22,M,2,2,R,,,22,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138485621,51,C,20,,,Residence/Home
2019,36255365,118892793,1,2019-10-31,autumn,3,N,51,5,39,M,1,2,R,,,39,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144125953,51,C,20,,,Residence/Home
2019,36255376,118892838,1,2019-10-28,autumn,3,N,51,5,28,F,2,2,R,,,28,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144126004,51,C,20,,,Residence/Home
2019,36255380,118892871,1,2019-10-29,autumn,3,N,51,5,34,M,2,2,R,,,34,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144126041,51,C,20,,,Residence/Home
2019,36255188,118888203,1,2019-10-08,autumn,3,N,51,5,32,F,1,1,N,,,32,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144120690,51,C,20,,,Residence/Home
2019,36255191,118892192,1,2019-10-01,autumn,3,N,51,5,37,M,1,1,R,,,37,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144125203,51,C,20,,,Residence/Home
2019,36255196,118892199,1,2019-10-08,autumn,3,N,51,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144125211,51,C,20,,,Residence/Home
2019,36553096,119780058,1,2019-11-14,autumn,3,N,51,5,31,M,2,2,R,,,31,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,145122338,51,C,20,,,Residence/Home
2019,36553102,119780075,1,2019-11-30,autumn,3,N,51,5,35,M,2,2,R,,,35,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,145122358,51,C,20,,,Residence/Home
2019,36553113,119780099,1,2019-11-06,autumn,3,N,51,5,58,M,2,2,R,,,58,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,145122389,51,C,20,,,Residence/Home
2019,36553113,119780099,1,2019-11-06,autumn,3,N,51,5,58,M,2,2,R,,,58,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,145122388,45,C,20,,,Residence/Home
2019,36553114,119780101,1,2019-11-06,autumn,3,N,51,5,29,M,2,2,R,,,29,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,145122391,51,C,20,,,Residence/Home
2019,36553114,119780101,1,2019-11-06,autumn,3,N,51,5,29,M,2,2,R,,,29,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,145122392,5,C,20,,,Residence/Home
2019,37604600,122506274,1,2020-01-05,winter,3,N,51,5,30,M,2,2,U,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,148246401,51,C,20,,,Residence/Home
2019,36553123,119780120,1,2019-11-12,autumn,3,N,51,5,41,M,0,1,N,,,41,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,145122419,5,C,20,,,Residence/Home
2019,36553123,119780120,1,2019-11-12,autumn,3,N,51,5,41,M,0,1,N,,,41,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,145122418,51,C,20,,,Residence/Home
2019,35966683,118021231,1,2019-09-19,summer,3,N,51,5,33,M,1,1,R,,,33,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143136532,45,C,20,,,Residence/Home
2019,35966683,118021231,1,2019-09-19,summer,3,N,51,5,33,M,1,1,R,,,33,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143136533,51,C,20,,,Residence/Home
2019,35966684,118021234,1,2019-09-10,summer,3,N,51,5,20,F,0,2,R,,,20,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143125947,5,C,20,,,Residence/Home
2019,35966684,118021234,1,2019-09-10,summer,3,N,51,5,20,F,0,2,R,,,20,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143136535,51,C,20,,,Residence/Home
2019,35966720,118021278,1,2019-09-20,summer,3,N,51,5,26,M,2,2,R,,,26,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143136589,45,C,20,,,Residence/Home
2019,35966720,118021278,1,2019-09-20,summer,3,N,51,5,26,M,2,2,R,,,26,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143136590,51,C,20,,,Residence/Home
2019,34820418,115745531,1,2019-07-28,summer,3,N,51,5,38,M,2,2,R,,,38,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,140568453,51,C,20,,,Residence/Home
2019,36255125,118879934,1,2019-10-01,autumn,3,N,51,5,21,F,2,2,R,,,21,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144120670,5,C,20,,,Residence/Home
2019,36255125,118879934,1,2019-10-01,autumn,3,N,51,5,21,F,2,2,R,,,21,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144120669,51,C,20,,,Residence/Home
2019,36253763,118892090,1,2019-10-11,autumn,3,N,51,5,26,M,1,2,R,,,26,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144127743,27,C,20,,,Residence/Home
2019,36253763,118892090,1,2019-10-11,autumn,3,N,51,5,26,M,1,2,R,,,26,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144125075,51,C,20,,,Residence/Home
2019,36255170,118892149,1,2019-10-03,autumn,3,N,51,5,28,M,2,2,R,,,28,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144125153,51,C,20,,,Residence/Home
2019,36255195,118892198,1,2019-10-01,autumn,3,N,51,5,61,M,2,2,R,,,61,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144125210,51,C,20,,,Residence/Home
2019,34052518,113397074,1,2019-04-05,spring,3,N,51,5,31,M,2,2,R,,,31,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138494725,27,C,20,,,Residence/Home
2019,34052518,113397074,1,2019-04-05,spring,3,N,51,5,31,M,2,2,R,,,31,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138494727,5,C,20,,,Residence/Home
2019,34055889,113397087,1,2019-04-29,spring,3,N,51,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138485565,45,C,20,,,Residence/Home
2019,34055889,113397087,1,2019-04-29,spring,3,N,51,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138485570,5,C,20,,,Residence/Home
2019,34055889,113397087,1,2019-04-29,spring,3,N,51,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138485569,51,C,20,,,Residence/Home
2019,34055889,113397087,1,2019-04-29,spring,3,N,51,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138485568,39,C,20,,,Residence/Home
2019,34052540,113389233,1,2019-05-17,spring,3,N,51,5,36,M,2,2,R,,,36,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138501920,5,C,20,,,Residence/Home
2019,34052540,113389233,1,2019-05-17,spring,3,N,51,5,36,M,2,2,R,,,36,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138494769,51,C,20,,,Residence/Home
2019,34052555,113397121,1,2019-05-09,spring,3,N,51,5,28,M,1,1,R,,,28,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138494792,51,C,20,,,Residence/Home
2019,34052555,113397121,1,2019-05-09,spring,3,N,51,5,28,M,1,1,R,,,28,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138494793,5,C,20,,,Residence/Home
2019,34059585,113397151,1,2019-06-21,summer,3,N,51,5,29,M,2,2,R,,,29,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138500493,51,C,20,,,Residence/Home
2019,34056528,113401205,1,2019-06-05,spring,3,N,51,5,32,M,2,2,R,,,32,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138494835,51,C,20,,,Residence/Home
2019,34056528,113401205,1,2019-06-05,spring,3,N,51,5,32,M,2,2,R,,,32,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138494836,5,C,20,,,Residence/Home
2019,34052610,113389330,1,2019-06-04,spring,3,N,51,5,62,M,2,2,R,,,62,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138494885,51,C,20,,,Residence/Home
2019,34052627,113389357,1,2019-06-23,summer,3,N,51,5,31,M,2,2,R,,,31,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138494918,51,C,20,,,Residence/Home
2019,34052634,113389372,1,2019-06-14,spring,3,N,51,5,30,M,1,2,N,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138494937,5,C,20,,,Residence/Home
2019,34052634,113389372,1,2019-06-14,spring,3,N,51,5,30,M,1,2,N,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138494936,51,C,20,,,Residence/Home
2019,34052663,113389481,1,2019-06-19,spring,3,N,51,5,34,M,1,1,R,,,34,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138495056,51,C,20,,,Residence/Home
2019,34052666,113389485,1,2019-06-28,summer,3,N,51,5,29,M,2,2,R,,,29,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138495061,51,C,20,,,Residence/Home
2019,34052683,113389552,1,2019-06-17,spring,3,N,51,5,24,M,2,2,R,,,24,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138495142,51,C,20,,,Residence/Home
2019,35966731,118021328,1,2019-09-30,autumn,3,N,51,5,26,F,2,2,R,,,26,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143136653,51,C,20,,,Residence/Home
2019,35966755,118021425,1,2019-09-20,summer,3,N,51,5,37,M,2,2,N,,,37,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143136775,51,C,20,,,Residence/Home
2019,35966793,118021548,1,2019-09-19,summer,3,N,51,5,67,M,1,2,R,,,67,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,143136932,51,C,20,,,Residence/Home
2019,33182470,111318019,1,2019-03-26,spring,3,N,51,5,22,F,2,2,R,,,22,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,136132144,51,C,20,,,Residence/Home
2019,33184240,111314170,1,2019-02-05,winter,3,N,51,5,29,F,2,2,R,,,29,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,136130133,5,C,20,,,Residence/Home
2019,33184240,111314170,1,2019-02-05,winter,3,N,51,5,29,F,2,2,R,,,29,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,136130132,51,C,20,,,Residence/Home
2019,33189074,111317517,1,2019-02-01,winter,3,N,51,5,25,M,1,2,R,,,25,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,136131513,51,C,20,,,Residence/Home
2019,33182425,111310417,1,2019-03-27,spring,3,N,51,5,50,M,2,2,R,,,50,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,136125377,51,C,20,,,Residence/Home
2019,33182416,111310403,1,2019-03-12,winter,3,N,51,5,38,M,2,2,R,,,38,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,136125357,51,C,20,,,Residence/Home
2019,33182416,111310403,1,2019-03-12,winter,3,N,51,5,38,M,2,2,R,,,38,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,136125358,5,C,20,,,Residence/Home
2019,36247353,118879928,1,2019-10-04,autumn,3,N,51,5,27,M,2,2,R,,,27,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144125046,5,C,20,,,Residence/Home
2019,36247353,118879928,1,2019-10-04,autumn,3,N,51,5,27,M,2,2,R,,,27,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144127734,51,C,20,,,Residence/Home
2019,36247353,118879928,1,2019-10-04,autumn,3,N,51,5,27,M,2,2,R,,,27,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144125044,45,C,20,,,Residence/Home
2019,36255131,118892085,1,2019-10-10,autumn,3,N,51,5,23,M,2,2,R,,,23,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144125064,5,C,20,,,Residence/Home
2019,36255139,118892103,1,2019-10-19,autumn,3,N,51,5,53,M,1,2,R,,,53,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144125086,51,C,20,,,Residence/Home
2019,36255154,118892116,1,2019-10-04,autumn,3,N,51,5,58,M,2,2,R,,,58,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144125106,51,C,20,,,Residence/Home
2019,36255160,118892129,1,2019-10-21,autumn,3,N,51,5,20,M,2,2,R,,,20,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144125123,27,C,20,,,Residence/Home
2019,36255160,118892129,1,2019-10-21,autumn,3,N,51,5,20,M,2,2,R,,,20,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,144125124,51,C,20,,,Residence/Home
2019,34049482,113389118,1,2019-04-14,spring,3,N,51,5,39,F,1,2,R,,,39,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138494615,51,C,20,,,Residence/Home
2019,34052508,113389172,1,2019-04-21,spring,3,N,51,5,34,M,1,2,R,,,34,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138494691,51,C,20,,,Residence/Home
2019,34052509,113383907,1,2019-03-26,spring,3,N,51,5,33,M,2,2,R,,,33,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,138494694,51,C,20,,,Residence/Home
2019,34820526,115746010,1,2019-07-25,summer,3,N,51,5,54,M,1,2,R,,,54,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,140568989,51,C,20,,,Residence/Home
2019,34820528,115746016,1,2019-07-31,summer,3,N,51,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,140568997,5,C,20,,,Residence/Home
2019,34820528,115746016,1,2019-07-31,summer,3,N,51,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,140568996,51,C,20,,,Residence/Home
2019,34820528,115746016,1,2019-07-31,summer,3,N,51,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,140568995,45,C,20,,,Residence/Home
2019,34810951,115745549,1,2019-07-02,summer,3,N,51,5,21,M,2,2,R,,,21,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,2019,140568467,5,C,20,,,Residence/Home
