ARRESTEE_ID,INCIDENT_ID,ARRESTEE_SEQ_NUM,SEASON,ARREST_TYPE_ID,MULTIPLE_INDICATOR,AGE_ID,AGE_NUM,SEX_CODE,RACE_ID,ETHNICITY_ID,RESIDENT_CODE,UNDER_18_DISPOSITION_CODE,CLEARANCE_IND,AGE_RANGE_LOW_NUM,AGE_RANGE_HIGH_NUM,ARREST_TYPE_CODE,ARREST_TYPE_NAME,OFFENSE_CODE,OFFENSE_NAME,CRIME_AGAINST,CT_FLAG,HC_FLAG,HC_CODE,OFFENSE_CATEGORY_NAME,OFFENSE_GROUP,OFFENSE_ID,ATTEMPT_COMPLETE_FLAG,LOCATION_ID,NUM_PREMISES_ENTERED,METHOD_ENTRY_CODE,LOCATION_NAME
34052834,113390122,1,summer,1,N,5,66,M,1,1,R,,,66,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138495857,C,20,,,Residence/Home
34052841,113390162,1,summer,1,N,5,50,F,2,2,R,,,50,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138495904,C,20,,,Residence/Home
34052855,113390235,1,summer,1,N,5,23,F,1,2,R,,,23,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138495990,C,20,,,Residence/Home
34052856,113390236,1,summer,1,N,5,43,F,1,2,R,,,43,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138495991,C,20,,,Residence/Home
34052858,113390247,1,summer,1,N,5,36,M,2,2,R,,,36,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138496004,C,20,,,Residence/Home
34052858,113390247,1,summer,1,N,5,36,M,2,2,R,,,36,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138496005,C,20,,,Residence/Home
34052862,113390257,1,summer,1,N,5,48,M,2,2,R,,,48,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138496019,C,20,,,Residence/Home
34052864,113390261,1,summer,1,N,5,42,F,1,2,R,,,42,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138496024,C,20,,,Residence/Home
34052867,113390271,1,summer,1,N,5,55,F,1,2,R,,,55,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138496036,C,20,,,Residence/Home
34052868,113390272,1,summer,1,N,5,43,F,1,2,R,,,43,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138496037,C,20,,,Residence/Home
33184321,111310288,1,winter,3,N,5,23,M,2,2,R,,,23,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136125218,C,20,,,Residence/Home
31975194,107364724,1,winter,3,N,5,27,M,2,2,N,,,27,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,131756988,C,20,,,Residence/Home
31981011,107368229,1,winter,3,N,5,38,M,2,2,R,,,38,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,131748432,C,20,,,Residence/Home
31981011,107368229,1,winter,3,N,5,38,M,2,2,R,,,38,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,131748433,C,20,,,Residence/Home
33189204,111314551,1,winter,3,N,5,29,M,2,2,R,,,29,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136131969,C,20,,,Residence/Home
33184430,111314621,1,winter,3,N,5,25,M,2,3,R,,,25,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136132075,C,20,,,Residence/Home
33184430,111314621,1,winter,3,N,5,25,M,2,3,R,,,25,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136130700,C,20,,,Residence/Home
33184482,111314760,1,spring,3,N,5,27,M,1,1,R,,,27,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136132268,C,20,,,Residence/Home
33182302,111314189,1,winter,3,N,5,39,M,2,2,R,,,39,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136125058,C,20,,,Residence/Home
33184298,111317668,1,winter,3,N,5,52,M,3,2,R,,,52,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136131709,C,20,,,Residence/Home
33184298,111317668,1,winter,3,N,5,52,M,3,2,R,,,52,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136130326,C,20,,,Residence/Home
33184298,111317668,1,winter,3,N,5,52,M,3,2,R,,,52,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136130327,C,20,,,Residence/Home
33184411,111314566,1,winter,3,N,5,32,F,1,2,R,,,32,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136130644,C,20,,,Residence/Home
33184411,111314566,1,winter,3,N,5,32,F,1,2,R,,,32,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136130645,C,20,,,Residence/Home
33184233,111314165,1,winter,3,N,5,32,M,2,2,N,,,32,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136125039,C,20,,,Residence/Home
33184233,111314165,1,winter,3,N,5,32,M,2,2,N,,,32,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136125042,C,20,,,Residence/Home
33184233,111314165,1,winter,3,N,5,32,M,2,2,N,,,32,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136125040,C,20,,,Residence/Home
33184248,111314182,1,winter,3,N,5,35,M,1,1,R,,,35,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136130148,C,20,,,Residence/Home
37604582,122506258,1,winter,3,N,5,57,M,2,2,R,,,57,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,148246369,C,20,,,Residence/Home
35958029,118021205,1,autumn,3,N,5,26,M,2,2,N,,,26,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,143125883,C,20,,,Residence/Home
35958029,118021205,1,autumn,3,N,5,26,M,2,2,N,,,26,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,143125884,C,20,,,Residence/Home
36247340,118892056,1,autumn,3,N,5,29,M,2,2,R,,,29,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,144120626,C,20,,,Residence/Home
36255179,118888201,1,autumn,3,N,5,19,F,2,2,R,,,19,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,144120685,C,20,,,Residence/Home
36247365,118888202,1,autumn,3,N,5,34,M,2,3,R,,,34,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,144120686,C,20,,,Residence/Home
36255200,118888215,1,autumn,3,N,5,26,M,2,2,R,,,26,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,144120702,C,20,,,Residence/Home
36255200,118888215,1,autumn,3,N,5,26,M,2,2,R,,,26,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,144120703,C,20,,,Residence/Home
35958084,118007570,1,summer,3,N,5,24,M,2,2,R,,,24,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,143125945,C,20,,,Residence/Home
37098266,121201638,1,winter,3,N,5,24,M,2,2,R,,,24,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,146744836,C,20,,,Residence/Home
37098284,121201680,1,autumn,3,N,5,33,M,4,2,R,,,33,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,146744883,C,20,,,Residence/Home
37098284,121201680,1,autumn,3,N,5,33,M,4,2,R,,,33,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,146744884,C,20,,,Residence/Home
36247349,118888178,1,autumn,3,N,5,25,M,2,2,R,,,25,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,144120652,C,20,,,Residence/Home
35963603,118007596,1,autumn,3,N,5,28,M,1,2,R,,,28,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,143135634,C,20,,,Residence/Home
35963603,118007596,1,autumn,3,N,5,28,M,1,2,R,,,28,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,143135635,C,20,,,Residence/Home
35958097,118007601,1,summer,3,N,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,143125973,C,20,,,Residence/Home
35958097,118007601,1,summer,3,N,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,143125974,C,20,,,Residence/Home
35963620,118007607,1,summer,3,N,5,25,M,2,2,R,,,25,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,143135678,C,20,,,Residence/Home
35963620,118007607,1,summer,3,N,5,25,M,2,2,R,,,25,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,143135679,C,20,,,Residence/Home
35958105,118007618,1,summer,3,N,5,29,M,2,2,R,,,29,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,143125997,C,20,,,Residence/Home
35958107,118007623,1,summer,3,N,5,35,M,2,2,R,,,35,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,143126003,C,20,,,Residence/Home
37604563,122506233,1,winter,3,N,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,148246332,C,20,,,Residence/Home
37604598,122516139,1,winter,3,N,5,55,M,2,2,R,,,55,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,148246399,C,20,,,Residence/Home
36255155,118892119,1,autumn,3,N,5,28,F,2,2,R,,,28,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,144125110,C,20,,,Residence/Home
36255155,118892119,1,autumn,3,N,5,28,F,2,2,R,,,28,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,144125112,C,20,,,Residence/Home
36247363,118892152,1,autumn,3,N,5,32,M,2,2,R,,,32,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,144125156,C,20,,,Residence/Home
36255182,118892169,1,autumn,3,N,5,49,M,1,1,R,,,49,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,144125177,C,20,,,Residence/Home
37609532,122506246,1,winter,3,N,5,34,M,2,2,R,,,34,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,148246355,C,20,,,Residence/Home
37609535,122511120,1,winter,3,N,5,24,M,1,2,R,,,24,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,148246381,C,20,,,Residence/Home
37609535,122511120,1,winter,3,N,5,24,M,1,2,R,,,24,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,148251200,C,20,,,Residence/Home
35638338,117069561,1,summer,3,N,5,54,F,2,2,R,,,54,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129711,C,20,,,Residence/Home
35638338,117069561,1,summer,3,N,5,54,F,2,2,R,,,54,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129712,C,20,,,Residence/Home
35638358,117069606,1,summer,3,N,5,34,M,2,2,R,,,34,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129768,C,20,,,Residence/Home
35638154,117069268,1,spring,3,N,5,19,M,2,2,R,,,19,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129305,C,20,,,Residence/Home
35638154,117069268,1,spring,3,N,5,19,M,2,2,R,,,19,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129308,C,20,,,Residence/Home
35638158,117069268,3,summer,3,N,5,19,M,2,2,R,,,19,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129305,C,20,,,Residence/Home
35638158,117069268,3,summer,3,N,5,19,M,2,2,R,,,19,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129308,C,20,,,Residence/Home
35638156,117069268,2,spring,3,N,5,23,F,2,2,R,,,23,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129305,C,20,,,Residence/Home
35638156,117069268,2,spring,3,N,5,23,F,2,2,R,,,23,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129308,C,20,,,Residence/Home
35638211,117069356,1,summer,3,N,5,21,M,2,2,R,,,21,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129439,C,20,,,Residence/Home
35638211,117069356,1,summer,3,N,5,21,M,2,2,R,,,21,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129438,C,20,,,Residence/Home
35638236,117069390,1,summer,3,N,5,56,M,1,2,R,,,56,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129489,C,20,,,Residence/Home
35638320,117069535,1,summer,3,N,5,23,M,2,2,R,,,23,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129674,C,20,,,Residence/Home
35638260,117069433,1,summer,3,N,5,38,M,1,1,R,,,38,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129544,C,20,,,Residence/Home
35638202,117069342,1,summer,3,N,5,20,M,2,2,R,,,20,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129425,C,20,,,Residence/Home
34810962,115738995,1,summer,3,N,5,27,M,1,1,R,,,27,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,140561141,C,20,,,Residence/Home
35638403,117069675,1,summer,3,N,5,27,M,2,2,R,,,27,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129852,C,20,,,Residence/Home
35638403,117069675,1,summer,3,N,5,27,M,2,2,R,,,27,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129851,C,20,,,Residence/Home
35638408,117069694,1,summer,3,N,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129877,C,20,,,Residence/Home
35638428,117069736,1,summer,3,N,5,29,M,1,2,R,,,29,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129930,C,20,,,Residence/Home
35638438,117069773,1,summer,3,N,5,56,M,1,2,R,,,56,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129976,C,20,,,Residence/Home
35638465,117069906,1,summer,3,N,5,33,M,2,2,R,,,33,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142130129,C,20,,,Residence/Home
35638476,117069963,1,summer,3,N,5,38,F,2,2,R,,,38,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142130200,C,20,,,Residence/Home
35638476,117069963,1,summer,3,N,5,38,F,2,2,R,,,38,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142130199,C,20,,,Residence/Home
35638476,117069963,1,summer,3,N,5,38,F,2,2,R,,,38,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142130201,C,20,,,Residence/Home
35638502,117070049,1,summer,3,N,5,24,M,1,2,N,,,24,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142130301,C,20,,,Residence/Home
35638553,117070238,1,summer,3,N,5,31,M,2,2,R,,,31,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142130521,C,20,,,Residence/Home
35638554,117070245,1,summer,3,N,5,19,M,2,2,R,,,19,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142130529,C,20,,,Residence/Home
35638554,117070245,1,summer,3,N,5,19,M,2,2,R,,,19,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142130530,C,20,,,Residence/Home
35638561,117070259,1,summer,3,N,5,22,M,1,2,R,,,22,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142130546,C,20,,,Residence/Home
35638561,117070259,1,summer,3,N,5,22,M,1,2,R,,,22,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142130547,C,20,,,Residence/Home
35638570,117070286,1,summer,3,N,5,26,M,2,2,R,,,26,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142130581,C,20,,,Residence/Home
35638583,117070368,1,summer,3,N,5,18,M,2,2,N,,,18,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142130686,C,20,,,Residence/Home
33182361,111314400,1,winter,3,N,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136131803,C,20,,,Residence/Home
33182361,111314400,1,winter,3,N,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136131807,C,20,,,Residence/Home
33182361,111314400,1,winter,3,N,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136130413,C,20,,F,Residence/Home
33182361,111314400,1,winter,3,N,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136131806,C,20,,,Residence/Home
33189199,111317879,1,winter,3,N,5,18,M,1,3,R,,,18,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136131956,C,20,,,Residence/Home
33184435,111314628,1,winter,3,N,5,40,M,1,1,R,,,40,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136125420,C,20,,,Residence/Home
33184435,111314628,1,winter,3,N,5,40,M,1,1,R,,,40,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136132083,C,20,,,Residence/Home
33184237,111317519,1,winter,3,N,5,45,M,2,2,R,,,45,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136125046,C,20,,,Residence/Home
33184237,111317519,1,winter,3,N,5,45,M,2,2,R,,,45,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136131515,C,20,,,Residence/Home
35638229,117069377,1,summer,3,N,5,53,M,1,2,R,,,53,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129470,C,20,,,Residence/Home
35638228,117069379,1,summer,3,N,5,26,M,2,2,R,,,26,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129469,C,20,,,Residence/Home
35638228,117069379,1,summer,3,N,5,26,M,2,2,R,,,26,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129471,C,20,,,Residence/Home
31971354,107372635,1,winter,3,N,5,34,M,2,2,R,,,34,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,131748520,C,20,,,Residence/Home
31971354,107372635,1,winter,3,N,5,34,M,2,2,R,,,34,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,131748519,C,20,,,Residence/Home
31975206,107372613,1,winter,3,N,5,31,M,1,2,R,,,31,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,131748496,C,20,,,Residence/Home
31975206,107372613,1,winter,3,N,5,31,M,1,2,R,,,31,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,131748495,C,20,,,Residence/Home
31971380,107372690,1,winter,3,N,5,40,M,1,2,R,,,40,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,131748582,C,20,,F,Residence/Home
31971380,107372690,1,winter,3,N,5,40,M,1,2,R,,,40,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,131748583,C,20,,,Residence/Home
31971380,107372690,1,winter,3,N,5,40,M,1,2,R,,,40,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,131748584,C,20,,,Residence/Home
33184423,111314608,1,winter,3,N,5,35,M,2,2,R,,,35,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136132056,C,20,,,Residence/Home
33184423,111314608,1,winter,3,N,5,35,M,2,2,R,,,35,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136130684,C,20,,,Residence/Home
33182456,111317962,1,spring,3,N,5,26,F,2,3,N,,,26,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136130712,C,20,,,Residence/Home
33189288,111318109,1,spring,3,N,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136132265,C,20,,,Residence/Home
31971355,107372640,1,winter,3,N,5,21,M,2,2,R,,,21,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,131757049,C,20,,,Residence/Home
31971355,107372640,1,winter,3,N,5,21,M,2,2,R,,,21,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,131757048,C,20,,,Residence/Home
35638257,117069430,1,summer,3,N,5,34,M,2,2,R,,,34,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129540,C,20,,,Residence/Home
35638304,117069507,1,summer,3,N,5,27,M,2,2,R,,,27,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129640,C,20,,,Residence/Home
35638345,117069582,1,summer,3,N,5,27,M,1,1,N,,,27,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129736,C,20,,,Residence/Home
35638348,117069590,1,summer,3,N,5,25,M,2,2,R,,,25,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129747,C,20,,,Residence/Home
35638360,117069608,1,summer,3,N,5,32,M,2,2,R,,,32,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129770,C,20,,,Residence/Home
35638378,117069638,1,summer,3,N,5,43,M,2,2,R,,,43,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129810,C,20,,,Residence/Home
35638224,117069369,1,summer,3,N,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129460,C,20,,,Residence/Home
35638256,117069424,1,summer,3,N,5,36,M,2,2,R,,,36,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129532,C,20,,,Residence/Home
35638278,117069449,1,summer,3,N,5,23,M,1,2,N,,,23,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129563,C,20,,,Residence/Home
35638278,117069449,1,summer,3,N,5,23,M,1,2,N,,,23,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129564,C,20,,,Residence/Home
35638404,117069681,1,summer,3,N,5,31,M,2,2,R,,,31,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129860,C,20,,,Residence/Home
35638410,117069698,1,summer,3,N,5,38,M,2,2,R,,,38,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129881,C,20,,,Residence/Home
35638412,117069711,1,summer,3,N,5,19,F,1,2,R,,,19,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129899,C,20,,,Residence/Home
35638425,117069732,1,summer,3,N,5,56,M,1,2,R,,,56,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129926,C,20,,,Residence/Home
35638432,117069749,1,summer,3,N,5,38,F,1,2,R,,,38,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129946,C,20,,,Residence/Home
35638433,117069754,1,summer,3,N,5,28,M,2,2,R,,,28,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129951,C,20,,,Residence/Home
35638433,117069754,1,summer,3,N,5,28,M,2,2,R,,,28,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,142129952,C,20,,,Residence/Home
33184261,111317548,1,winter,3,N,5,23,M,1,2,R,,,23,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136125072,C,20,,,Residence/Home
33182446,111314610,1,winter,3,N,5,58,F,2,2,R,,,58,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136130687,C,20,,,Residence/Home
36564619,119775392,1,autumn,3,N,5,21,F,1,2,R,,,21,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,145117585,C,20,,,Residence/Home
36564622,119775399,1,autumn,3,N,5,35,M,2,2,R,,,35,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,145117596,C,20,,,Residence/Home
36564632,119775412,1,autumn,3,N,5,23,M,2,2,R,,,23,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,145117616,C,20,,,Residence/Home
34811002,115747608,1,summer,3,N,5,21,M,2,2,R,,,21,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,140571323,C,20,,,Residence/Home
34820499,115745883,1,spring,3,N,5,65,M,1,2,R,,,65,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,140571368,C,20,,,Residence/Home
34811013,115747648,1,summer,3,N,5,34,M,2,2,R,,,34,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,140571371,C,20,,,Residence/Home
34820505,115747656,1,summer,3,N,5,45,M,1,2,N,,,45,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,140568867,C,20,,,Residence/Home
